date, pm25, pm10, o3, no2, so2, co
2019/3/9, 32, , 39, , , 
2019/3/10, 17, , 30, , , 
2019/3/11, 16, , 31, , , 
2019/3/12, 14, , 20, , , 
2019/3/13, 36, , 36, , , 
2019/3/14, 29, , 38, , , 
2019/3/15, 42, , 38, , , 
2019/3/16, 22, , 40, , , 
2019/3/17, 25, , 42, , , 
2019/3/18, 38, , 43, , , 
2019/3/19, 41, , 45, , , 
2019/3/20, 55, , 43, , , 
2019/3/21, 49, , 46, , , 
2019/3/22, 31, , 50, , , 
2019/3/23, 36, , 39, , , 
2019/3/24, 41, , 35, , , 
2019/3/25, 37, , 37, , , 
2019/3/26, 38, , 43, , , 
2019/3/27, 35, , 40, , , 
2019/3/28, 41, , 43, , , 
2019/3/29, 39, , 35, , , 
2019/3/30, 33, , 32, , , 
2019/3/31, 21, , 38, , , 
2019/4/1, 19, , 36, , , 
2018/10/2, 23, , 26, , , 
2018/10/3, 25, , 25, , , 
2018/10/4, 25, , 23, , , 
2018/10/5, 26, , 24, , , 
2018/10/6, 25, , 26, , , 
2018/10/7, 27, , 22, , , 
2018/10/8, 25, , 22, , , 
2018/10/9, 27, , 24, , , 
2018/10/10, 19, , 18, , , 
2018/10/11, 15, , 24, , , 
2018/10/12, 18, , 18, , , 
2018/10/13, 29, , 16, , , 
2018/10/14, 23, , 19, , , 
2018/10/15, 20, , 16, , , 
2018/10/16, 13, , 15, , , 
2018/10/17, 19, , 18, , , 
2018/10/18, 22, , 26, , , 
2018/10/19, 24, , 18, , , 
2018/10/20, 27, , 28, , , 
2018/10/21, 24, , 33, , , 
2018/10/22, 26, , 17, , , 
2018/10/23, 25, , 31, , , 
2018/10/24, 31, , 24, , , 
2018/10/25, 28, , 23, , , 
2018/10/26, 18, , 27, , , 
2018/10/27, 28, , 47, , , 
2018/10/28, 36, , 38, , , 
2018/10/29, 32, , 31, , , 
2018/10/30, 28, , 30, , , 
2018/10/31, 27, , 14, , , 
2018/11/1, 22, , 29, , , 
2018/11/2, 15, , 27, , , 
2018/11/3, 18, , 36, , , 
2018/11/4, 20, , 22, , , 
2018/11/5, 15, , 25, , , 
2018/11/6, 17, , 24, , , 
2018/11/7, 40, , 20, , , 
2018/11/8, 29, , 20, , , 
2018/11/9, 28, , 22, , , 
2018/11/10, 12, , 26, , , 
2018/11/11, 21, , 18, , , 
2018/11/12, 26, , 16, , , 
2018/11/13, 27, , 24, , , 
2018/11/14, 25, , 24, , , 
2018/11/15, 26, , 26, , , 
2018/11/16, 25, , 28, , , 
2018/11/17, 26, , 34, , , 
2018/11/18, 27, , 11, , , 
2018/11/19, 26, , 19, , , 
2018/11/20, 25, , 24, , , 
2018/11/21, 31, , 19, , , 
2018/11/22, 40, , 29, , , 
2018/11/23, 38, , 29, , , 
2018/11/24, 24, , 31, , , 
2018/11/25, 27, , 26, , , 
2018/11/26, 24, , 22, , , 
2018/11/27, 27, , 24, , , 
2018/11/28, 22, , 30, , , 
2018/11/29, 22, , 25, , , 
2018/11/30, 26, , 20, , , 
2018/12/1, 25, , 28, , , 
2018/12/2, 27, , 26, , , 
2018/12/3, 25, , 22, , , 
2018/12/4, 17, , 17, , , 
2018/12/5, 21, , 17, , , 
2018/12/6, 25, , 18, , , 
2018/12/7, 22, , 11, , , 
2018/12/8, 18, , 11, , , 
2018/12/9, 15, , 24, , , 
2018/12/10, 30, , 15, , , 
2018/12/11, 29, , 29, , , 
2018/12/12, 32, , 23, , , 
2018/12/13, 23, , 18, , , 
2018/12/14, 25, , 17, , , 
2018/12/15, 19, , 26, , , 
2018/12/16, 21, , 19, , , 
2018/12/17, 25, , 5, , , 
2018/12/18, 34, , 16, , , 
2018/12/19, 36, , 17, , , 
2018/12/20, 33, , 28, , , 
2018/12/21, 16, , 23, , , 
2018/12/22, 12, , 23, , , 
2018/12/23, 27, , 26, , , 
2018/12/24, 24, , 28, , , 
2018/12/25, 29, , 20, , , 
2018/12/26, 41, , 25, , , 
2018/12/27, 19, , 24, , , 
2018/12/28, 18, , 19, , , 
2018/12/29, 23, , 18, , , 
2018/12/30, 24, , 11, , , 
2018/12/31, 28, , , , , 
2018/7/2, 88, , 28, , , 
2018/7/3, 71, , 37, , , 
2018/7/4, 47, , 38, , , 
2018/7/5, 33, , 40, , , 
2018/7/6, 22, , 34, , , 
2018/7/7, 18, , 43, , , 
2018/7/8, 19, , 41, , , 
2018/7/9, 18, , 40, , , 
2018/7/10, 17, , 27, , , 
2018/7/11, 38, , 34, , , 
2018/7/12, 45, , 41, , , 
2018/7/13, 51, , 31, , , 
2018/7/14, 49, , 29, , , 
2018/7/15, 42, , 28, , , 
2018/7/16, 56, , 32, , , 
2018/7/17, 116, , 40, , , 
2018/7/18, 120, , 43, , , 
2018/7/19, 78, , 42, , , 
2018/7/20, 66, , 43, , , 
2018/7/21, 64, , 47, , , 
2018/7/22, 60, , 52, , , 
2018/7/23, 65, , 60, , , 
2018/7/24, 72, , 45, , , 
2018/7/25, 47, , 72, , , 
2018/7/26, 49, , 74, , , 
2018/7/27, 54, , 49, , , 
2018/7/28, 57, , 58, , , 
2018/7/29, 45, , 47, , , 
2018/7/30, 52, , 52, , , 
2018/7/31, 26, , 46, , , 
2018/8/1, 12, , 55, , , 
2018/8/2, 20, , 62, , , 
2018/8/3, 20, , 56, , , 
2018/8/4, 22, , 45, , , 
2018/8/5, 24, , 28, , , 
2018/8/6, 22, , 35, , , 
2018/8/7, 17, , 30, , , 
2018/8/8, 5, , 37, , , 
2018/8/9, 9, , 55, , , 
2018/8/10, 11, , 29, , , 
2018/8/11, 11, , 25, , , 
2018/8/12, 10, , 22, , , 
2018/8/13, 21, , 16, , , 
2018/8/14, 54, , 19, , , 
2018/8/15, 67, , 28, , , 
2018/8/16, 32, , 28, , , 
2018/8/17, 26, , 31, , , 
2018/8/18, 18, , 39, , , 
2018/8/19, 35, , 28, , , 
2018/8/20, 17, , 54, , , 
2018/8/21, 27, , 55, , , 
2018/8/22, 57, , 56, , , 
2018/8/23, 44, , 47, , , 
2018/8/24, 29, , 45, , , 
2018/8/25, 27, , 38, , , 
2018/8/26, 21, , 35, , , 
2018/8/27, 26, , 34, , , 
2018/8/28, 21, , 28, , , 
2018/8/29, 12, , 30, , , 
2018/8/30, 11, , 35, , , 
2018/8/31, 10, , 37, , , 
2018/9/1, 13, , 41, , , 
2018/9/2, 12, , 32, , , 
2018/9/3, 10, , 20, , , 
2018/9/4, 8, , 26, , , 
2018/9/5, 8, , 25, , , 
2018/9/6, 9, , 37, , , 
2018/9/7, 14, , 40, , , 
2018/9/8, 19, , 17, , , 
2018/9/9, 17, , 20, , , 
2018/9/10, 10, , 20, , , 
2018/9/11, 21, , 19, , , 
2018/9/12, 36, , 25, , , 
2018/9/13, 31, , 29, , , 
2018/9/14, 31, , 27, , , 
2018/9/15, 27, , 32, , , 
2018/9/16, 36, , 42, , , 
2018/9/17, 45, , 33, , , 
2018/9/18, 33, , 39, , , 
2018/9/19, 32, , 40, , , 
2018/9/20, 43, , 25, , , 
2018/9/21, 27, , 14, , , 
2018/9/22, 23, , 14, , , 
2018/9/23, 8, , 11, , , 
2018/9/24, 15, , 24, , , 
2018/9/25, 18, , 24, , , 
2018/9/26, 30, , 27, , , 
2018/9/27, 21, , 41, , , 
2018/9/28, 21, , 32, , , 
2018/9/29, 43, , 20, , , 
2018/9/30, 40, , 25, , , 
2018/10/1, 26, , 27, , , 
2018/5/15, 16, , 29, , , 
2018/5/16, 14, , 32, , , 
2018/5/17, 8, , 50, , , 
2018/5/18, 7, , 58, , , 
2018/5/19, 13, , 42, , , 
2018/5/20, 20, , 34, , , 
2018/5/21, 7, , 32, , , 
2018/5/22, 10, , 43, , , 
2018/5/23, 8, , 28, , , 
2018/5/24, 11, , 35, , , 
2018/5/25, 10, , 35, , , 
2018/5/26, 4, , 45, , , 
2018/5/27, 9, , 63, , , 
2018/5/28, 12, , 46, , , 
2018/5/29, 12, , 44, , , 
2018/5/30, 14, , 45, , , 
2018/5/31, 5, , 34, , , 
2018/6/1, 19, , 32, , , 
2018/6/2, 40, , 36, , , 
2018/6/3, 42, , 37, , , 
2018/6/4, 18, , 44, , , 
2018/6/5, 21, , 37, , , 
2018/6/6, 39, , 38, , , 
2018/6/7, 20, , 35, , , 
2018/6/8, 24, , 35, , , 
2018/6/9, 16, , 34, , , 
