date, pm25, pm10, o3, no2, so2, co
2019/9/29, 16, 16, 28, 3, 2, 2
2019/9/30, 22, 16, 19, 5, 1, 
2019/10/1, 27, 13, 23, 3, , 2
2019/4/2, 11, 13, 12, 5, 1, 2
2019/4/3, 21, 8, 22, 4, 2, 2
2019/4/4, 13, 11, 17, 6, 1, 2
2019/4/5, 15, 12, 11, 9, 1, 
2019/4/6, 21, 9, 23, 5, 1, 2
2019/4/7, 18, 19, 29, 3, 1, 3
2019/4/8, 32, 23, 23, 8, 1, 2
2019/4/9, 38, 21, 19, 6, 1, 2
2019/4/10, 29, 20, 18, 6, 1, 2
2019/4/11, 29, 12, 12, 8, 1, 2
2019/4/12, 22, 12, 17, 7, 1, 2
2019/4/13, 26, 13, 31, 4, 1, 3
2019/4/14, 29, 19, 26, 4, 1, 3
2019/4/15, 50, 14, 21, 7, 1, 2
2019/4/16, 41, 13, 15, 7, 1, 3
2019/4/17, 26, 10, 16, 5, 1, 2
2019/4/18, 16, 9, 24, 4, 2, 2
2019/4/19, 16, 18, 23, 2, , 2
2019/4/20, 26, 15, 19, 2, 2, 
2019/4/21, 31, 10, 19, 1, 3, 2
2019/4/22, 18, 10, 21, 3, 3, 3
2019/4/23, 12, 11, 12, 3, 1, 3
2019/4/24, 18, 8, 22, 3, 4, 2
2019/4/25, 20, 8, 34, 4, 1, 3
2019/4/26, 18, 13, 24, 4, 1, 2
2019/4/27, 33, 23, 22, 3, 1, 1
2019/4/28, 24, 18, 31, 5, 1, 3
2019/4/29, 41, 26, 15, 8, 1, 4
2019/4/30, 65, 16, 18, 6, 6, 3
2019/5/1, 38, 13, 10, 7, 3, 3
2019/5/2, 22, 14, 12, 8, 5, 3
2019/5/3, 25, 14, 13, 5, 2, 3
2019/5/4, 30, 5, 22, 5, , 2
2019/5/5, 13, 6, 21, 3, , 
2019/5/6, 13, 6, 18, 6, , 3
2019/5/7, 14, 9, 21, 6, 1, 3
2019/5/8, 21, 8, 20, 5, , 2
2019/5/9, 16, 10, 17, 9, 10, 
2019/5/10, 27, 12, 19, 7, 2, 2
2019/5/11, 20, 8, 19, 3, , 1
2019/5/12, 13, 8, 9, 5, , 
2019/5/13, 15, , , , , 
2019/5/15, 23, 14, 14, 8, 1, 3
2019/5/16, 29, 13, 18, 6, 2, 3
2019/5/17, 28, 13, 18, 8, 3, 3
2019/5/18, 40, 16, 19, 7, 2, 4
2019/5/19, 42, 20, 22, 4, 1, 4
2019/5/20, 58, 13, 16, 7, 1, 4
2019/5/21, 46, 19, 24, 8, 1, 4
2019/5/22, 51, 40, 16, 8, 1, 5
2019/5/23, 103, 19, 14, 8, 1, 3
2019/5/24, 53, 17, 17, 7, 1, 4
2019/5/25, 53, 16, 21, 6, 2, 3
2019/5/26, 56, 9, 22, 3, , 3
2019/5/27, 26, 8, 19, 4, 2, 1
2019/5/28, 14, 12, 21, 2, , 1
2019/5/29, 19, 11, 21, 2, 1, 1
2019/5/30, 19, 10, 19, 6, 1, 1
2019/5/31, 20, 9, 15, 7, 1, 2
2019/6/1, 20, 11, 17, 6, 1, 3
2019/6/2, 18, 17, 16, 6, 1, 4
2019/6/3, 43, 17, 14, 6, , 4
2019/6/4, 57, 6, 22, 4, , 2
2019/6/5, 22, 7, 17, 6, , 2
2019/6/6, 13, 8, 13, 8, 1, 3
2019/6/7, 24, 12, 5, 13, 1, 4
2019/6/8, 26, 12, 5, 5, 1, 5
2019/6/9, 34, 11, 18, 4, 1, 3
2019/6/10, 37, 11, 19, 3, 1, 4
2019/6/11, 38, 9, 17, 6, 1, 2
2019/6/12, 25, 11, 15, 6, 1, 4
2019/6/13, 31, 9, 21, 7, 1, 2
2019/6/14, 20, 9, 13, 8, 1, 3
2019/6/15, 20, 11, 17, 6, 1, 3
2019/6/16, 34, 10, 14, 7, 1, 3
2019/6/17, 32, 6, 13, 11, , 2
2019/6/18, 16, 8, 14, 10, 1, 2
2019/6/19, 15, 8, 15, 8, 1, 3
2019/6/20, 23, 11, 12, 10, 1, 3
2019/6/21, 34, 11, 15, 9, 1, 4
2019/6/22, 34, 9, 19, 6, 1, 2
2019/6/23, 22, 10, 21, 4, 1, 2
2019/6/24, 21, 8, 17, 10, , 3
2019/6/25, 12, 9, 10, 13, 1, 4
2019/6/26, 18, 8, 16, 9, 1, 2
2019/6/27, 16, 9, 8, 8, 1, 4
2019/6/28, 26, 12, 15, 8, 6, 4
2019/6/29, 41, 9, 17, 4, 4, 3
2019/6/30, 29, 6, 22, 3, 1, 3
2019/7/1, 18, 9, 11, 7, 6, 3
2019/1/2, 47, 21, 38, 3, 2, 3
2019/1/3, 42, 23, 25, 2, 1, 3
2019/1/4, 43, 17, 40, 3, 3, 3
2019/1/5, 28, 21, 36, 3, 2, 3
2019/1/6, 37, 18, 17, 2, , 
2019/1/7, 34, 15, 14, 3, 1, 3
2019/1/8, 24, 16, 31, 4, 2, 3
2019/1/9, 28, 17, 30, 4, 1, 
2019/1/10, 30, 17, 13, 4, 1, 
2019/1/11, 21, 12, 18, 5, 2, 3
2019/1/12, 22, 16, 55, 3, 3, 3
2019/1/13, 30, 23, 25, 3, 1, 
2019/1/14, 44, 21, 25, 1, 2, 2
2019/1/15, 31, 16, 41, 2, 3, 2
2019/1/16, 24, 25, 58, 6, 2, 4
2019/1/17, 40, 28, 47, 3, 2, 3
2019/1/18, 40, 25, 49, 5, 8, 4
2019/1/19, 41, 30, 27, 2, 1, 3
2019/1/20, 50, 27, 16, 2, 1, 2
2019/1/21, 41, 19, 19, 3, 1, 
2019/1/22, 30, 14, 26, 3, 2, 4
2019/1/23, 31, 19, 24, 7, 2, 3
2019/1/24, 52, 27, 15, 5, 1, 2
2019/1/25, 47, 26, 42, 5, 6, 3
2019/1/26, 40, 24, 58, 6, 12, 4
2019/1/27, 47, 32, 44, 2, , 4
2019/1/28, 55, 22, 22, 2, , 3
2019/1/29, 46, 19, 32, 3, , 3
2019/1/30, 34, 22, 37, 5, 3, 3
2019/1/31, 35, 22, 31, 3, 1, 2
2019/2/1, 36, 21, 14, 5, , 2
2019/2/2, 32, 16, 12, 3, , 3
2019/2/3, 19, 14, 26, 1, 4, 
2019/2/4, 16, 16, 47, 5, 4, 3
2019/2/5, 19, 26, 23, 3, 1, 3
2019/2/6, 44, 14, 14, 2, 1, 2
2019/2/7, 23, 9, 14, 2, , 2
2019/2/8, 10, 12, 38, 3, 2, 3
2019/2/9, 18, 9, 35, 2, 1, 2
2019/2/10, 18, 16, 26, 2, 1, 2
2019/2/11, 19, 17, 40, 4, 3, 2
2019/2/12, 18, 22, 31, 5, 1, 1
2019/2/13, 31, 34, 23, 4, 1, 2
2019/2/14, 32, 23, 21, 4, 1, 2
2019/2/15, 29, 16, 21, 4, 1, 
2019/2/16, 22, 12, 20, 3, , 
2019/2/17, 18, 11, 33, 2, 4, 
2019/2/18, 15, 13, 44, 5, 6, 2
2019/2/19, 16, 24, 21, 6, 2, 3
2019/2/20, 29, 21, 12, 6, , 3
2019/2/21, 26, 16, 17, 6, 1, 2
2019/2/22, 17, 13, 14, 5, 1, 2
2019/2/23, 22, 11, 15, 3, 1, 2
2019/2/24, 20, 15, 16, 2, 1, 
2019/2/25, 26, 19, 17, 5, 1, 2
2019/2/26, 25, 13, 23, 3, 3, 
2019/2/27, 18, 18, 20, 3, 1, 2
2019/2/28, 23, 22, 21, 4, 4, 3
2019/3/1, 27, 11, 18, 4, 5, 2
2019/3/2, 16, 10, 18, 2, 4, 2
2019/3/3, 11, 10, 21, 1, 3, 
2019/3/4, 13, 14, 26, 3, 6, 2
2019/3/5, 17, 18, 34, 3, 4, 3
2019/3/6, 20, 30, 23, 6, 1, 2
2019/3/7, 34, 35, 18, 6, 1, 2
2019/3/8, 51, 21, 28, 4, 5, 2
2019/3/9, 27, 24, 24, 5, 1, 3
2019/3/10, 27, 21, 39, 3, 2, 3
2019/3/11, 44, 28, 30, 6, 1, 3
2019/3/12, 52, 29, 35, 2, 2, 2
2019/3/13, 49, 27, 18, 4, , 2
2019/3/14, 37, 19, 24, 2, , 
2019/3/15, 26, 15, 18, 7, 1, 2
2019/3/16, 27, 14, 16, 3, , 2
2019/3/17, 23, 8, 12, 2, , 3
2019/3/18, 8, 5, 14, 6, 1, 3
2019/3/19, 9, 13, 22, 7, 1, 3
2019/3/20, 18, 13, 15, 5, 1, 3
2019/3/21, 23, 12, 10, 5, 1, 3
2019/3/22, 17, 12, 11, 4, 1, 3
2019/3/23, 20, 10, 33, 3, 2, 
2019/3/24, 12, 19, 31, 5, 1, 4
2019/3/25, 22, 22, 23, 3, 2, 3
2019/3/26, 29, 23, 22, 6, 1, 2
2019/3/27, 23, 19, 16, 5, 1, 2
2019/3/28, 30, 15, 25, 4, 1, 2
2019/3/29, 22, 11, 24, 5, 5, 3
2019/3/30, 19, 11, 21, 3, 3, 2
2019/3/31, 17, 9, 18, 2, , 2
2019/4/1, 16, 10, 15, 5, 1, 2
2018/10/2, 28, 8, 28, 4, 5, 
2018/10/3, 13, 10, 28, 9, 2, 3
2018/10/4, 12, 14, 16, 10, 1, 
2018/10/5, 24, 9, 21, 5, 1, 2
2018/10/6, 17, 8, 23, 3, 4, 2
2018/10/7, 13, 9, 21, 2, , 3
2018/10/8, 10, 6, 22, 4, , 3
2018/10/9, 9, 11, 29, 5, 4, 3
2018/10/10, 23, 14, 23, 5, 1, 2
2018/10/11, 26, 12, 20, 4, 1, 
2018/10/12, 16, 8, 20, 6, , 2
2018/10/13, 9, 7, 21, 5, 1, 2
2018/10/14, 12, 11, 24, 1, , 2
2018/10/15, 13, 11, 22, 5, 1, 2
2018/10/16, 13, 16, 24, 1, , 
2018/10/17, 15, 14, 22, 3, 1, 3
2018/10/18, 16, 11, 22, 4, 2, 
2018/10/19, 21, 11, 38, 3, 2, 
2018/10/20, 16, 14, 37, 4, 2, 
2018/10/21, 28, 13, 22, 2, 1, 2
2018/10/22, 20, 17, 27, 5, 1, 2
2018/10/23, 23, 16, 37, 4, 5, 3
2018/10/24, 25, 23, 21, 3, 1, 2
2018/10/25, 34, 20, 25, 5, 1, 2
2018/10/26, 26, 18, 25, 4, 1, 2
2018/10/27, 27, 20, 32, 2, 2, 
2018/10/28, 34, 18, 22, 2, 1, 2
2018/10/29, 25, 16, 25, 3, 1, 2
2018/10/30, 22, 15, 32, 4, 4, 3
2018/10/31, 25, 22, 34, 7, 2, 3
2018/11/1, 36, 26, 35, 3, 3, 2
2018/11/2, 44, 22, 38, 4, 1, 2
2018/11/3, 46, 19, 36, 1, 1, 3
2018/11/4, 26, 32, 27, , 1, 2
2018/11/5, 44, 25, 28, 7, 2, 5
2018/11/6, 30, 18, 42, 8, 3, 4
2018/11/7, 33, 18, 20, 14, 1, 3
2018/11/8, 35, 9, 19, 3, 1, 2
2018/11/9, 23, 12, 26, 3, 2, 
2018/11/10, 20, 14, 28, 3, 1, 2
2018/11/11, 24, 13, 30, 3, 1, 2
2018/11/12, 22, 10, 17, 5, 2, 2
2018/11/13, 15, 9, 24, 3, 2, 2
2018/11/14, 12, 15, 12, 8, 3, 3
2018/11/15, 19, 16, 23, 5, 1, 2
2018/11/16, 28, 14, 14, 6, 1, 2
2018/11/17, 25, 12, 18, 3, 1, 2
2018/11/18, 20, 10, 19, 2, 1, 
2018/11/19, 16, 9, 20, 4, 1, 2
