SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,BA_MALE,BA_FEMALE,H_MALE,H_FEMALE
50,21,129,Kentucky,Lee County,12,15,364,174,190,0,1,1,1
50,21,129,Kentucky,Lee County,12,16,193,85,108,0,1,0,0
50,21,129,Kentucky,Lee County,12,17,138,64,74,3,0,0,0
50,21,129,Kentucky,Lee County,12,18,103,28,75,0,1,0,0
50,21,131,Kentucky,Leslie County,12,0,9877,4934,4943,21,20,44,33
50,21,131,Kentucky,Leslie County,12,1,546,296,250,1,3,3,3
50,21,131,Kentucky,Leslie County,12,2,617,332,285,1,3,4,5
50,21,131,Kentucky,Leslie County,12,3,608,315,293,0,1,8,4
50,21,131,Kentucky,Leslie County,12,4,525,278,247,1,1,1,2
50,21,131,Kentucky,Leslie County,12,5,476,244,232,4,0,2,1
50,21,131,Kentucky,Leslie County,12,6,629,314,315,1,1,2,1
50,21,131,Kentucky,Leslie County,12,7,598,316,282,2,2,4,3
50,21,131,Kentucky,Leslie County,12,8,551,279,272,2,0,0,0
50,21,131,Kentucky,Leslie County,12,9,597,299,298,4,2,3,4
50,21,131,Kentucky,Leslie County,12,10,649,311,338,1,3,4,1
50,21,131,Kentucky,Leslie County,12,11,729,370,359,1,1,6,2
50,21,131,Kentucky,Leslie County,12,12,755,372,383,0,0,2,1
50,21,131,Kentucky,Leslie County,12,13,751,373,378,0,1,1,1
50,21,131,Kentucky,Leslie County,12,14,619,297,322,0,0,1,1
50,21,131,Kentucky,Leslie County,12,15,482,242,240,0,2,0,1
50,21,131,Kentucky,Leslie County,12,16,331,136,195,2,0,1,2
50,21,131,Kentucky,Leslie County,12,17,228,95,133,0,0,1,1
50,21,131,Kentucky,Leslie County,12,18,186,65,121,1,0,1,0
50,21,133,Kentucky,Letcher County,12,0,21553,10533,11020,68,63,98,83
50,21,133,Kentucky,Letcher County,12,1,1244,625,619,6,6,11,11
50,21,133,Kentucky,Letcher County,12,2,1324,672,652,4,8,16,8
50,21,133,Kentucky,Letcher County,12,3,1353,698,655,6,4,5,5
50,21,133,Kentucky,Letcher County,12,4,1145,603,542,5,6,12,2
50,21,133,Kentucky,Letcher County,12,5,1011,521,490,6,8,7,7
50,21,133,Kentucky,Letcher County,12,6,1214,627,587,4,3,3,6
50,21,133,Kentucky,Letcher County,12,7,1246,631,615,5,2,2,0
50,21,133,Kentucky,Letcher County,12,8,1320,641,679,1,4,6,14
50,21,133,Kentucky,Letcher County,12,9,1320,647,673,5,3,3,12
50,21,133,Kentucky,Letcher County,12,10,1364,669,695,1,6,6,1
50,21,133,Kentucky,Letcher County,12,11,1438,682,756,3,4,2,3
50,21,133,Kentucky,Letcher County,12,12,1627,780,847,9,0,6,2
50,21,133,Kentucky,Letcher County,12,13,1659,782,877,2,4,3,1
50,21,133,Kentucky,Letcher County,12,14,1527,719,808,6,2,3,3
50,21,133,Kentucky,Letcher County,12,15,1189,588,601,1,2,2,2
50,21,133,Kentucky,Letcher County,12,16,740,335,405,1,0,2,1
50,21,133,Kentucky,Letcher County,12,17,503,197,306,0,0,3,4
50,21,133,Kentucky,Letcher County,12,18,329,116,213,3,1,6,1
50,21,135,Kentucky,Lewis County,12,0,13275,6621,6654,32,26,52,53
50,21,135,Kentucky,Lewis County,12,1,783,398,385,2,2,2,3
50,21,135,Kentucky,Lewis County,12,2,787,407,380,5,2,6,8
50,21,135,Kentucky,Lewis County,12,3,844,436,408,2,6,8,4
50,21,135,Kentucky,Lewis County,12,4,773,389,384,3,0,8,6
50,21,135,Kentucky,Lewis County,12,5,728,375,353,1,3,1,5
50,21,135,Kentucky,Lewis County,12,6,830,439,391,5,1,2,0
50,21,135,Kentucky,Lewis County,12,7,715,371,344,1,2,3,1
50,21,135,Kentucky,Lewis County,12,8,742,332,410,2,1,4,5
50,21,135,Kentucky,Lewis County,12,9,814,407,407,4,3,5,4
50,21,135,Kentucky,Lewis County,12,10,875,460,415,3,1,3,4
50,21,135,Kentucky,Lewis County,12,11,876,451,425,1,1,1,1
50,21,135,Kentucky,Lewis County,12,12,1041,483,558,0,1,3,4
50,21,135,Kentucky,Lewis County,12,13,1010,498,512,1,0,0,2
50,21,135,Kentucky,Lewis County,12,14,810,376,434,1,2,3,1
50,21,135,Kentucky,Lewis County,12,15,650,333,317,0,0,1,1
50,21,135,Kentucky,Lewis County,12,16,462,228,234,0,0,1,2
50,21,135,Kentucky,Lewis County,12,17,293,142,151,0,0,0,1
50,21,135,Kentucky,Lewis County,12,18,242,96,146,1,1,1,1
50,21,137,Kentucky,Lincoln County,12,0,24549,12038,12511,273,270,239,186
50,21,137,Kentucky,Lincoln County,12,1,1622,853,769,16,10,16,13
50,21,137,Kentucky,Lincoln County,12,2,1594,802,792,13,13,30,18
50,21,137,Kentucky,Lincoln County,12,3,1650,876,774,18,11,36,21
50,21,137,Kentucky,Lincoln County,12,4,1446,728,718,20,17,13,24
50,21,137,Kentucky,Lincoln County,12,5,1312,667,645,18,15,18,16
50,21,137,Kentucky,Lincoln County,12,6,1528,761,767,17,14,20,10
50,21,137,Kentucky,Lincoln County,12,7,1348,699,649,25,9,12,6
50,21,137,Kentucky,Lincoln County,12,8,1321,623,698,14,17,15,17
50,21,137,Kentucky,Lincoln County,12,9,1407,704,703,11,5,8,15
50,21,137,Kentucky,Lincoln County,12,10,1615,771,844,19,17,11,9
50,21,137,Kentucky,Lincoln County,12,11,1735,852,883,21,20,19,12
50,21,137,Kentucky,Lincoln County,12,12,1755,878,877,30,22,7,6
50,21,137,Kentucky,Lincoln County,12,13,1600,779,821,16,20,11,4
50,21,137,Kentucky,Lincoln County,12,14,1490,706,784,10,24,12,4
50,21,137,Kentucky,Lincoln County,12,15,1192,527,665,8,19,1,4
50,21,137,Kentucky,Lincoln County,12,16,881,395,486,5,7,5,2
50,21,137,Kentucky,Lincoln County,12,17,573,236,337,4,13,1,3
50,21,137,Kentucky,Lincoln County,12,18,480,181,299,8,17,4,2
50,21,139,Kentucky,Livingston County,12,0,9194,4516,4678,27,32,107,122
50,21,139,Kentucky,Livingston County,12,1,499,262,237,2,3,16,17
50,21,139,Kentucky,Livingston County,12,2,512,284,228,3,4,16,11
50,21,139,Kentucky,Livingston County,12,3,556,278,278,3,2,11,14
50,21,139,Kentucky,Livingston County,12,4,461,223,238,2,1,1,12
50,21,139,Kentucky,Livingston County,12,5,443,233,210,1,2,7,13
50,21,139,Kentucky,Livingston County,12,6,514,248,266,2,1,5,3
50,21,139,Kentucky,Livingston County,12,7,454,226,228,1,1,12,7
50,21,139,Kentucky,Livingston County,12,8,440,215,225,4,1,2,5
50,21,139,Kentucky,Livingston County,12,9,526,270,256,5,2,10,13
50,21,139,Kentucky,Livingston County,12,10,546,269,277,3,3,6,6
50,21,139,Kentucky,Livingston County,12,11,684,335,349,0,2,6,5
50,21,139,Kentucky,Livingston County,12,12,755,361,394,0,1,6,3
50,21,139,Kentucky,Livingston County,12,13,736,353,383,1,1,2,6
50,21,139,Kentucky,Livingston County,12,14,638,321,317,0,5,2,2
50,21,139,Kentucky,Livingston County,12,15,578,274,304,0,0,2,3
50,21,139,Kentucky,Livingston County,12,16,400,179,221,0,0,1,0
50,21,139,Kentucky,Livingston County,12,17,236,117,119,0,0,0,0
50,21,139,Kentucky,Livingston County,12,18,216,68,148,0,3,2,2
50,21,141,Kentucky,Logan County,12,0,27102,13404,13698,858,856,466,342
50,21,141,Kentucky,Logan County,12,1,1772,948,824,58,47,46,47
50,21,141,Kentucky,Logan County,12,2,1795,920,875,52,51,28,44
50,21,141,Kentucky,Logan County,12,3,1718,876,842,42,68,50,43
50,21,141,Kentucky,Logan County,12,4,1642,865,777,64,52,48,30
50,21,141,Kentucky,Logan County,12,5,1507,764,743,55,54,26,19
50,21,141,Kentucky,Logan County,12,6,1710,869,841,64,49,26,12
50,21,141,Kentucky,Logan County,12,7,1526,771,755,44,30,47,24
50,21,141,Kentucky,Logan County,12,8,1680,820,860,46,47,55,36
50,21,141,Kentucky,Logan County,12,9,1496,731,765,61,41,16,30
50,21,141,Kentucky,Logan County,12,10,1629,837,792,52,51,33,20
50,21,141,Kentucky,Logan County,12,11,1772,870,902,60,52,22,9
50,21,141,Kentucky,Logan County,12,12,1948,957,991,62,70,24,9
50,21,141,Kentucky,Logan County,12,13,1856,894,962,78,69,18,7
50,21,141,Kentucky,Logan County,12,14,1535,730,805,42,64,8,0
50,21,141,Kentucky,Logan County,12,15,1350,602,748,37,44,7,4
50,21,141,Kentucky,Logan County,12,16,1044,483,561,23,36,3,5
50,21,141,Kentucky,Logan County,12,17,562,266,296,11,9,4,1
50,21,141,Kentucky,Logan County,12,18,560,201,359,7,22,5,2
50,21,143,Kentucky,Lyon County,12,0,8210,4600,3610,413,65,111,72
50,21,143,Kentucky,Lyon County,12,1,258,136,122,2,2,2,5
50,21,143,Kentucky,Lyon County,12,2,318,167,151,1,1,16,4
50,21,143,Kentucky,Lyon County,12,3,398,221,177,8,5,8,9
50,21,143,Kentucky,Lyon County,12,4,327,170,157,4,6,19,8
50,21,143,Kentucky,Lyon County,12,5,396,255,141,52,3,7,3
50,21,143,Kentucky,Lyon County,12,6,513,359,154,68,4,12,4
50,21,143,Kentucky,Lyon County,12,7,476,343,133,67,3,3,5
50,21,143,Kentucky,Lyon County,12,8,452,294,158,59,2,4,8
50,21,143,Kentucky,Lyon County,12,9,521,337,184,42,6,11,8
50,21,143,Kentucky,Lyon County,12,10,535,323,212,46,0,14,3
50,21,143,Kentucky,Lyon County,12,11,543,308,235,32,8,6,4
50,21,143,Kentucky,Lyon County,12,12,639,320,319,20,11,3,0
50,21,143,Kentucky,Lyon County,12,13,696,341,355,6,5,2,3
50,21,143,Kentucky,Lyon County,12,14,677,344,333,2,0,0,3
50,21,143,Kentucky,Lyon County,12,15,574,282,292,0,2,1,2
50,21,143,Kentucky,Lyon County,12,16,409,198,211,4,3,1,2
50,21,143,Kentucky,Lyon County,12,17,256,120,136,0,3,1,1
50,21,143,Kentucky,Lyon County,12,18,222,82,140,0,1,1,0
50,21,145,Kentucky,McCracken County,12,0,65418,31389,34029,3383,3837,890,890
50,21,145,Kentucky,McCracken County,12,1,3901,2047,1854,278,291,94,105
50,21,145,Kentucky,McCracken County,12,2,4076,2114,1962,293,259,103,110
50,21,145,Kentucky,McCracken County,12,3,4078,2043,2035,297,296,87,104
50,21,145,Kentucky,McCracken County,12,4,3742,1902,1840,266,241,76,93
50,21,145,Kentucky,McCracken County,12,5,3433,1730,1703,257,241,64,51
50,21,145,Kentucky,McCracken County,12,6,4091,1987,2104,263,305,73,72
50,21,145,Kentucky,McCracken County,12,7,3894,1896,1998,199,233,65,75
50,21,145,Kentucky,McCracken County,12,8,3965,1932,2033,182,233,82,48
50,21,145,Kentucky,McCracken County,12,9,3871,1886,1985,182,223,60,58
50,21,145,Kentucky,McCracken County,12,10,4060,2023,2037,193,223,45,55
50,21,145,Kentucky,McCracken County,12,11,3885,1860,2025,158,187,25,23
50,21,145,Kentucky,McCracken County,12,12,4559,2138,2421,181,279,38,27
50,21,145,Kentucky,McCracken County,12,13,4555,2175,2380,219,252,24,21
50,21,145,Kentucky,McCracken County,12,14,4216,1958,2258,168,250,25,20
50,21,145,Kentucky,McCracken County,12,15,3293,1483,1810,128,148,10,9
50,21,145,Kentucky,McCracken County,12,16,2467,1030,1437,71,56,7,3
50,21,145,Kentucky,McCracken County,12,17,1558,641,917,27,54,4,5
50,21,145,Kentucky,McCracken County,12,18,1774,544,1230,21,66,8,11
50,21,147,Kentucky,McCreary County,12,0,17231,9400,7831,967,47,378,88
50,21,147,Kentucky,McCreary County,12,1,990,503,487,8,5,11,6
50,21,147,Kentucky,McCreary County,12,2,1059,542,517,2,3,10,13
50,21,147,Kentucky,McCreary County,12,3,1013,531,482,7,1,20,8
50,21,147,Kentucky,McCreary County,12,4,1067,623,444,47,11,33,9
50,21,147,Kentucky,McCreary County,12,5,925,506,419,67,16,19,7
50,21,147,Kentucky,McCreary County,12,6,1286,759,527,139,2,47,4
50,21,147,Kentucky,McCreary County,12,7,1218,794,424,244,0,63,6
50,21,147,Kentucky,McCreary County,12,8,1183,742,441,145,0,59,11
50,21,147,Kentucky,McCreary County,12,9,1251,751,500,148,1,59,4
50,21,147,Kentucky,McCreary County,12,10,1147,640,507,76,2,21,4
50,21,147,Kentucky,McCreary County,12,11,1191,651,540,56,0,19,4
50,21,147,Kentucky,McCreary County,12,12,1110,550,560,23,2,5,2
50,21,147,Kentucky,McCreary County,12,13,989,514,475,4,4,3,1
50,21,147,Kentucky,McCreary County,12,14,907,429,478,1,0,5,3
50,21,147,Kentucky,McCreary County,12,15,830,381,449,0,0,2,1
50,21,147,Kentucky,McCreary County,12,16,542,244,298,0,0,1,1
50,21,147,Kentucky,McCreary County,12,17,314,157,157,0,0,1,1
50,21,147,Kentucky,McCreary County,12,18,209,83,126,0,0,0,3
50,21,149,Kentucky,McLean County,12,0,9207,4526,4681,54,30,83,80
50,21,149,Kentucky,McLean County,12,1,514,263,251,1,0,11,19
50,21,149,Kentucky,McLean County,12,2,624,326,298,5,5,10,13
50,21,149,Kentucky,McLean County,12,3,622,308,314,2,2,10,15
50,21,149,Kentucky,McLean County,12,4,619,340,279,7,2,12,6
50,21,149,Kentucky,McLean County,12,5,427,212,215,1,2,3,7
50,21,149,Kentucky,McLean County,12,6,516,259,257,1,2,4,4
50,21,149,Kentucky,McLean County,12,7,469,234,235,2,0,3,3
50,21,149,Kentucky,McLean County,12,8,526,256,270,6,2,4,2
50,21,149,Kentucky,McLean County,12,9,533,258,275,1,3,7,3
50,21,149,Kentucky,McLean County,12,10,570,271,299,3,2,6,1
50,21,149,Kentucky,McLean County,12,11,613,312,301,8,0,4,2
50,21,149,Kentucky,McLean County,12,12,675,335,340,4,2,1,1
50,21,149,Kentucky,McLean County,12,13,661,318,343,3,0,1,2
50,21,149,Kentucky,McLean County,12,14,564,273,291,7,5,5,1
50,21,149,Kentucky,McLean County,12,15,481,221,260,1,1,1,0
50,21,149,Kentucky,McLean County,12,16,371,167,204,0,0,0,0
50,21,149,Kentucky,McLean County,12,17,212,99,113,0,2,0,0
50,21,149,Kentucky,McLean County,12,18,210,74,136,2,0,1,1
50,21,151,Kentucky,Madison County,12,0,92987,45127,47860,2139,2095,1328,1140
50,21,151,Kentucky,Madison County,12,1,5227,2693,2534,105,121,86,100
50,21,151,Kentucky,Madison County,12,2,5281,2630,2651,84,86,96,112
50,21,151,Kentucky,Madison County,12,3,5503,2784,2719,83,108,142,112
50,21,151,Kentucky,Madison County,12,4,7994,3745,4249,236,286,176,153
50,21,151,Kentucky,Madison County,12,5,11274,5521,5753,420,360,132,123
50,21,151,Kentucky,Madison County,12,6,6620,3395,3225,210,153,129,74
50,21,151,Kentucky,Madison County,12,7,5070,2560,2510,99,96,87,66
50,21,151,Kentucky,Madison County,12,8,5530,2676,2854,126,80,81,76
50,21,151,Kentucky,Madison County,12,9,5570,2796,2774,101,94,103,65
50,21,151,Kentucky,Madison County,12,10,5654,2758,2896,107,105,68,63
50,21,151,Kentucky,Madison County,12,11,5401,2626,2775,99,80,56,48
50,21,151,Kentucky,Madison County,12,12,5623,2706,2917,133,144,59,47
50,21,151,Kentucky,Madison County,12,13,5046,2358,2688,120,134,33,34
50,21,151,Kentucky,Madison County,12,14,4461,2112,2349,99,101,31,21
50,21,151,Kentucky,Madison County,12,15,3557,1628,1929,49,54,25,16
50,21,151,Kentucky,Madison County,12,16,2309,1041,1268,23,41,10,8
50,21,151,Kentucky,Madison County,12,17,1449,599,850,37,23,10,9
50,21,151,Kentucky,Madison County,12,18,1418,499,919,8,29,4,13
50,21,153,Kentucky,Magoffin County,12,0,12161,6090,6071,19,11,81,65
50,21,153,Kentucky,Magoffin County,12,1,690,364,326,1,0,2,4
50,21,153,Kentucky,Magoffin County,12,2,784,426,358,5,1,10,10
50,21,153,Kentucky,Magoffin County,12,3,781,384,397,2,0,6,9
50,21,153,Kentucky,Magoffin County,12,4,720,380,340,1,1,3,5
50,21,153,Kentucky,Magoffin County,12,5,608,307,301,2,2,10,2
50,21,153,Kentucky,Magoffin County,12,6,783,412,371,1,0,7,7
50,21,153,Kentucky,Magoffin County,12,7,665,335,330,1,1,4,4
50,21,153,Kentucky,Magoffin County,12,8,630,309,321,1,4,6,6
50,21,153,Kentucky,Magoffin County,12,9,789,385,404,0,0,5,0
50,21,153,Kentucky,Magoffin County,12,10,841,441,400,0,1,11,3
50,21,153,Kentucky,Magoffin County,12,11,870,439,431,2,0,4,3
50,21,153,Kentucky,Magoffin County,12,12,913,446,467,3,0,5,3
50,21,153,Kentucky,Magoffin County,12,13,925,459,466,0,0,5,3
50,21,153,Kentucky,Magoffin County,12,14,754,371,383,0,0,1,1
50,21,153,Kentucky,Magoffin County,12,15,580,257,323,0,0,0,2
50,21,153,Kentucky,Magoffin County,12,16,395,184,211,0,1,0,1
50,21,153,Kentucky,Magoffin County,12,17,253,103,150,0,0,1,1
50,21,153,Kentucky,Magoffin County,12,18,180,88,92,0,0,1,1
50,21,155,Kentucky,Marion County,12,0,19273,9567,9706,684,662,279,243
50,21,155,Kentucky,Marion County,12,1,1232,668,564,43,44,34,25
50,21,155,Kentucky,Marion County,12,2,1278,625,653,38,41,28,28
50,21,155,Kentucky,Marion County,12,3,1352,689,663,33,43,33,28
50,21,155,Kentucky,Marion County,12,4,1180,577,603,27,42,20,40
50,21,155,Kentucky,Marion County,12,5,1124,582,542,49,40,17,19
50,21,155,Kentucky,Marion County,12,6,1257,678,579,61,39,7,12
50,21,155,Kentucky,Marion County,12,7,1061,543,518,47,34,29,16
50,21,155,Kentucky,Marion County,12,8,1192,610,582,50,37,38,14
50,21,155,Kentucky,Marion County,12,9,1160,620,540,48,30,22,10
50,21,155,Kentucky,Marion County,12,10,1173,563,610,58,41,12,11
50,21,155,Kentucky,Marion County,12,11,1310,647,663,48,51,11,11
50,21,155,Kentucky,Marion County,12,12,1407,701,706,45,45,13,9
50,21,155,Kentucky,Marion County,12,13,1282,629,653,41,43,4,4
50,21,155,Kentucky,Marion County,12,14,1042,510,532,33,48,3,1
50,21,155,Kentucky,Marion County,12,15,875,413,462,24,31,3,7
50,21,155,Kentucky,Marion County,12,16,552,244,308,25,24,2,0
50,21,155,Kentucky,Marion County,12,17,361,138,223,7,13,2,1
50,21,155,Kentucky,Marion County,12,18,435,130,305,7,16,1,7
50,21,157,Kentucky,Marshall County,12,0,31100,15268,15832,92,66,287,294
50,21,157,Kentucky,Marshall County,12,1,1635,858,777,8,11,43,28
50,21,157,Kentucky,Marshall County,12,2,1737,900,837,8,9,21,27
50,21,157,Kentucky,Marshall County,12,3,1853,972,881,1,4,31,23
50,21,157,Kentucky,Marshall County,12,4,1737,903,834,2,4,23,32
50,21,157,Kentucky,Marshall County,12,5,1511,785,726,8,3,19,15
50,21,157,Kentucky,Marshall County,12,6,1790,898,892,8,8,24,21
50,21,157,Kentucky,Marshall County,12,7,1617,804,813,12,6,16,24
50,21,157,Kentucky,Marshall County,12,8,1840,863,977,7,4,7,29
50,21,157,Kentucky,Marshall County,12,9,1808,915,893,6,3,20,12
50,21,157,Kentucky,Marshall County,12,10,1946,966,980,13,2,24,14
50,21,157,Kentucky,Marshall County,12,11,2063,1049,1014,5,3,13,18
50,21,157,Kentucky,Marshall County,12,12,2341,1119,1222,1,4,16,13
50,21,157,Kentucky,Marshall County,12,13,2336,1117,1219,10,0,5,9
50,21,157,Kentucky,Marshall County,12,14,2099,1038,1061,2,1,11,8
50,21,157,Kentucky,Marshall County,12,15,1784,838,946,0,0,10,6
50,21,157,Kentucky,Marshall County,12,16,1342,615,727,0,1,2,2
50,21,157,Kentucky,Marshall County,12,17,907,366,541,1,1,1,6
50,21,157,Kentucky,Marshall County,12,18,754,262,492,0,2,1,7
50,21,159,Kentucky,Martin County,12,0,11195,6190,5005,764,22,350,45
50,21,159,Kentucky,Martin County,12,1,510,263,247,0,1,3,4
50,21,159,Kentucky,Martin County,12,2,597,306,291,1,4,6,4
50,21,159,Kentucky,Martin County,12,3,672,361,311,5,2,7,9
50,21,159,Kentucky,Martin County,12,4,608,321,287,2,4,1,4
50,21,159,Kentucky,Martin County,12,5,601,372,229,69,1,25,2
50,21,159,Kentucky,Martin County,12,6,903,625,278,178,1,84,4
50,21,159,Kentucky,Martin County,12,7,914,652,262,222,2,91,3
50,21,159,Kentucky,Martin County,12,8,837,541,296,135,1,63,2
50,21,159,Kentucky,Martin County,12,9,710,401,309,70,2,31,4
50,21,159,Kentucky,Martin County,12,10,760,419,341,49,0,15,2
50,21,159,Kentucky,Martin County,12,11,710,355,355,19,0,13,0
50,21,159,Kentucky,Martin County,12,12,747,356,391,10,1,3,1
50,21,159,Kentucky,Martin County,12,13,714,339,375,3,0,0,1
50,21,159,Kentucky,Martin County,12,14,683,332,351,0,2,3,0
50,21,159,Kentucky,Martin County,12,15,516,261,255,1,1,1,2
50,21,159,Kentucky,Martin County,12,16,311,137,174,0,0,2,0
50,21,159,Kentucky,Martin County,12,17,210,82,128,0,0,0,2
50,21,159,Kentucky,Martin County,12,18,192,67,125,0,0,2,1
50,21,161,Kentucky,Mason County,12,0,17070,8320,8750,550,523,214,149
50,21,161,Kentucky,Mason County,12,1,1018,524,494,32,30,15,13
50,21,161,Kentucky,Mason County,12,2,1121,563,558,22,36,29,27
50,21,161,Kentucky,Mason County,12,3,1168,638,530,42,41,27,17
50,21,161,Kentucky,Mason County,12,4,1015,515,500,40,44,20,16
50,21,161,Kentucky,Mason County,12,5,957,518,439,44,20,16,15
50,21,161,Kentucky,Mason County,12,6,1123,556,567,41,28,12,7
50,21,161,Kentucky,Mason County,12,7,995,512,483,29,26,44,8
50,21,161,Kentucky,Mason County,12,8,887,411,476,38,25,19,15
50,21,161,Kentucky,Mason County,12,9,943,437,506,25,37,6,12
50,21,161,Kentucky,Mason County,12,10,1094,551,543,50,29,12,3
50,21,161,Kentucky,Mason County,12,11,1211,600,611,42,32,5,4
50,21,161,Kentucky,Mason County,12,12,1180,579,601,40,39,3,3
50,21,161,Kentucky,Mason County,12,13,1168,529,639,34,36,4,4
50,21,161,Kentucky,Mason County,12,14,1094,531,563,35,33,0,2
50,21,161,Kentucky,Mason County,12,15,842,369,473,17,18,1,1
50,21,161,Kentucky,Mason County,12,16,583,237,346,6,22,0,1
50,21,161,Kentucky,Mason County,12,17,364,146,218,5,15,0,1
50,21,161,Kentucky,Mason County,12,18,307,104,203,8,12,1,0
50,21,163,Kentucky,Meade County,12,0,28572,14483,14089,635,500,559,559
50,21,163,Kentucky,Meade County,12,1,1530,771,759,37,28,49,46
50,21,163,Kentucky,Meade County,12,2,1753,920,833,55,36,47,46
50,21,163,Kentucky,Meade County,12,3,1920,990,930,38,44,60,58
50,21,163,Kentucky,Meade County,12,4,1756,926,830,40,23,55,41
50,21,163,Kentucky,Meade County,12,5,1731,912,819,59,36,52,57
50,21,163,Kentucky,Meade County,12,6,1776,926,850,50,34,36,38
50,21,163,Kentucky,Meade County,12,7,2011,983,1028,63,47,36,58
50,21,163,Kentucky,Meade County,12,8,2027,1026,1001,60,47,62,57
50,21,163,Kentucky,Meade County,12,9,1883,954,929,50,43,47,46
50,21,163,Kentucky,Meade County,12,10,2018,1005,1013,26,33,45,47
50,21,163,Kentucky,Meade County,12,11,1903,973,930,37,23,29,18
50,21,163,Kentucky,Meade County,12,12,2191,1090,1101,32,24,15,17
50,21,163,Kentucky,Meade County,12,13,1886,951,935,30,23,7,10
50,21,163,Kentucky,Meade County,12,14,1456,756,700,25,30,9,7
50,21,163,Kentucky,Meade County,12,15,1172,607,565,12,6,2,5
50,21,163,Kentucky,Meade County,12,16,731,327,404,9,10,2,3
50,21,163,Kentucky,Meade County,12,17,471,225,246,8,5,4,3
50,21,163,Kentucky,Meade County,12,18,357,141,216,4,8,2,2
50,21,165,Kentucky,Menifee County,12,0,6489,3286,3203,146,38,39,38
50,21,165,Kentucky,Menifee County,12,1,310,164,146,4,2,2,3
50,21,165,Kentucky,Menifee County,12,2,310,144,166,1,0,6,8
50,21,165,Kentucky,Menifee County,12,3,321,156,165,3,2,2,2
50,21,165,Kentucky,Menifee County,12,4,418,255,163,73,16,10,4
50,21,165,Kentucky,Menifee County,12,5,373,215,158,42,9,6,7
50,21,165,Kentucky,Menifee County,12,6,370,201,169,5,0,0,3
50,21,165,Kentucky,Menifee County,12,7,334,187,147,4,2,4,1
50,21,165,Kentucky,Menifee County,12,8,336,154,182,1,0,1,2
50,21,165,Kentucky,Menifee County,12,9,388,191,197,0,2,1,2
50,21,165,Kentucky,Menifee County,12,10,443,223,220,3,0,0,0
50,21,165,Kentucky,Menifee County,12,11,455,247,208,1,2,3,1
50,21,165,Kentucky,Menifee County,12,12,551,265,286,5,1,3,0
50,21,165,Kentucky,Menifee County,12,13,489,246,243,3,1,0,1
50,21,165,Kentucky,Menifee County,12,14,485,247,238,1,0,0,2
50,21,165,Kentucky,Menifee County,12,15,351,161,190,0,0,1,1
50,21,165,Kentucky,Menifee County,12,16,263,118,145,0,0,0,0
50,21,165,Kentucky,Menifee County,12,17,163,71,92,0,0,0,0
50,21,165,Kentucky,Menifee County,12,18,129,41,88,0,1,0,1
50,21,167,Kentucky,Mercer County,12,0,21933,10742,11191,427,376,345,329
50,21,167,Kentucky,Mercer County,12,1,1319,688,631,18,32,29,23
50,21,167,Kentucky,Mercer County,12,2,1305,692,613,15,21,26,26
50,21,167,Kentucky,Mercer County,12,3,1385,716,669,23,17,53,60
50,21,167,Kentucky,Mercer County,12,4,1277,665,612,23,21,30,30
50,21,167,Kentucky,Mercer County,12,5,1184,614,570,27,14,19,22
50,21,167,Kentucky,Mercer County,12,6,1360,698,662,38,18,16,22
50,21,167,Kentucky,Mercer County,12,7,1224,619,605,28,21,16,18
50,21,167,Kentucky,Mercer County,12,8,1221,598,623,27,16,22,19
50,21,167,Kentucky,Mercer County,12,9,1195,585,610,27,12,19,22
50,21,167,Kentucky,Mercer County,12,10,1372,663,709,32,23,17,16
50,21,167,Kentucky,Mercer County,12,11,1574,753,821,35,25,32,24
50,21,167,Kentucky,Mercer County,12,12,1727,837,890,33,29,50,23
50,21,167,Kentucky,Mercer County,12,13,1648,826,822,35,35,6,2
50,21,167,Kentucky,Mercer County,12,14,1303,614,689,29,28,2,8
50,21,167,Kentucky,Mercer County,12,15,1095,478,617,23,18,3,8
50,21,167,Kentucky,Mercer County,12,16,785,353,432,5,17,3,4
50,21,167,Kentucky,Mercer County,12,17,522,212,310,4,10,1,2
50,21,167,Kentucky,Mercer County,12,18,437,131,306,5,19,1,0
50,21,169,Kentucky,Metcalfe County,12,0,10071,4977,5094,98,79,108,99
50,21,169,Kentucky,Metcalfe County,12,1,618,306,312,5,6,11,14
50,21,169,Kentucky,Metcalfe County,12,2,686,372,314,8,5,9,26
50,21,169,Kentucky,Metcalfe County,12,3,634,326,308,2,3,10,7
50,21,169,Kentucky,Metcalfe County,12,4,597,308,289,7,6,9,11
50,21,169,Kentucky,Metcalfe County,12,5,523,260,263,2,5,9,7
50,21,169,Kentucky,Metcalfe County,12,6,616,322,294,6,9,8,6
50,21,169,Kentucky,Metcalfe County,12,7,534,272,262,4,1,7,5
50,21,169,Kentucky,Metcalfe County,12,8,582,283,299,1,2,8,5
50,21,169,Kentucky,Metcalfe County,12,9,554,277,277,2,1,5,3
50,21,169,Kentucky,Metcalfe County,12,10,615,314,301,9,2,9,6
50,21,169,Kentucky,Metcalfe County,12,11,696,340,356,10,5,5,1
50,21,169,Kentucky,Metcalfe County,12,12,749,368,381,10,8,6,3
50,21,169,Kentucky,Metcalfe County,12,13,713,357,356,8,2,3,1
