SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,BA_MALE,BA_FEMALE,H_MALE,H_FEMALE
50.0,27.0,25.0,Minnesota,Chisago County,12.0,0.0,56579.0,29136.0,27443.0,643.0,147.0,775.0,574.0
50.0,27.0,25.0,Minnesota,Chisago County,12.0,15.0,2326.0,1155.0,1171.0,3.0,2.0,13.0,3.0
50.0,27.0,25.0,Minnesota,Chisago County,12.0,16.0,1657.0,824.0,833.0,3.0,4.0,4.0,4.0
50.0,27.0,25.0,Minnesota,Chisago County,12.0,17.0,960.0,447.0,513.0,0.0,1.0,6.0,3.0
50.0,27.0,25.0,Minnesota,Chisago County,12.0,18.0,978.0,352.0,626.0,1.0,2.0,3.0,5.0
50.0,27.0,27.0,Minnesota,Clay County,12.0,0.0,64222.0,31849.0,32373.0,1527.0,1311.0,1506.0,1486.0
50.0,27.0,27.0,Minnesota,Clay County,12.0,15.0,1978.0,962.0,1016.0,8.0,3.0,18.0,18.0
50.0,27.0,27.0,Minnesota,Clay County,12.0,16.0,1420.0,637.0,783.0,3.0,5.0,9.0,8.0
50.0,27.0,27.0,Minnesota,Clay County,12.0,17.0,1132.0,499.0,633.0,6.0,1.0,4.0,6.0
50.0,27.0,27.0,Minnesota,Clay County,12.0,18.0,1373.0,483.0,890.0,3.0,3.0,7.0,0.0
50.0,27.0,29.0,Minnesota,Clearwater County,12.0,0.0,8818.0,4484.0,4334.0,43.0,27.0,120.0,95.0
50.0,27.0,29.0,Minnesota,Clearwater County,12.0,15.0,421.0,229.0,192.0,0.0,0.0,3.0,4.0
50.0,27.0,29.0,Minnesota,Clearwater County,12.0,16.0,334.0,156.0,178.0,2.0,0.0,0.0,1.0
50.0,27.0,29.0,Minnesota,Clearwater County,12.0,17.0,290.0,140.0,150.0,0.0,0.0,4.0,0.0
50.0,27.0,29.0,Minnesota,Clearwater County,12.0,18.0,227.0,96.0,131.0,0.0,0.0,0.0,1.0
50.0,27.0,31.0,Minnesota,Cook County,12.0,0.0,5463.0,2728.0,2735.0,33.0,42.0,57.0,73.0
50.0,27.0,31.0,Minnesota,Cook County,12.0,15.0,449.0,234.0,215.0,0.0,0.0,0.0,1.0
50.0,27.0,31.0,Minnesota,Cook County,12.0,16.0,275.0,134.0,141.0,0.0,0.0,0.0,3.0
50.0,27.0,31.0,Minnesota,Cook County,12.0,17.0,145.0,76.0,69.0,0.0,0.0,1.0,1.0
50.0,27.0,31.0,Minnesota,Cook County,12.0,18.0,164.0,55.0,109.0,0.0,0.0,0.0,0.0
50.0,27.0,33.0,Minnesota,Cottonwood County,12.0,0.0,11196.0,5611.0,5585.0,89.0,62.0,460.0,475.0
50.0,27.0,33.0,Minnesota,Cottonwood County,12.0,15.0,598.0,288.0,310.0,2.0,0.0,7.0,5.0
50.0,27.0,33.0,Minnesota,Cottonwood County,12.0,16.0,457.0,212.0,245.0,0.0,1.0,2.0,4.0
50.0,27.0,33.0,Minnesota,Cottonwood County,12.0,17.0,372.0,169.0,203.0,0.0,0.0,3.0,1.0
50.0,27.0,33.0,Minnesota,Cottonwood County,12.0,18.0,455.0,173.0,282.0,1.0,1.0,3.0,2.0
50.0,27.0,35.0,Minnesota,Crow Wing County,12.0,0.0,65055.0,32328.0,32727.0,321.0,235.0,508.0,493.0
50.0,27.0,35.0,Minnesota,Crow Wing County,12.0,15.0,3823.0,1918.0,1905.0,7.0,2.0,8.0,4.0
50.0,27.0,35.0,Minnesota,Crow Wing County,12.0,16.0,2966.0,1393.0,1573.0,6.0,2.0,5.0,8.0
50.0,27.0,35.0,Minnesota,Crow Wing County,12.0,17.0,1756.0,826.0,930.0,0.0,0.0,8.0,3.0
50.0,27.0,35.0,Minnesota,Crow Wing County,12.0,18.0,1757.0,646.0,1111.0,2.0,2.0,4.0,2.0
50.0,27.0,37.0,Minnesota,Dakota County,12.0,0.0,429021.0,211756.0,217265.0,16535.0,15592.0,16572.0,15853.0
50.0,27.0,37.0,Minnesota,Dakota County,12.0,15.0,16272.0,7409.0,8863.0,172.0,225.0,188.0,196.0
50.0,27.0,37.0,Minnesota,Dakota County,12.0,16.0,10898.0,4835.0,6063.0,75.0,142.0,112.0,130.0
50.0,27.0,37.0,Minnesota,Dakota County,12.0,17.0,6828.0,2822.0,4006.0,35.0,63.0,32.0,79.0
50.0,27.0,37.0,Minnesota,Dakota County,12.0,18.0,7365.0,2696.0,4669.0,28.0,52.0,87.0,83.0
50.0,27.0,39.0,Minnesota,Dodge County,12.0,0.0,20934.0,10462.0,10472.0,93.0,64.0,552.0,474.0
50.0,27.0,39.0,Minnesota,Dodge County,12.0,15.0,755.0,347.0,408.0,0.0,1.0,5.0,5.0
50.0,27.0,39.0,Minnesota,Dodge County,12.0,16.0,566.0,271.0,295.0,0.0,0.0,0.0,7.0
50.0,27.0,39.0,Minnesota,Dodge County,12.0,17.0,376.0,166.0,210.0,0.0,0.0,1.0,3.0
50.0,27.0,39.0,Minnesota,Dodge County,12.0,18.0,416.0,156.0,260.0,0.0,0.0,1.0,1.0
50.0,27.0,41.0,Minnesota,Douglas County,12.0,0.0,38141.0,19072.0,19069.0,140.0,114.0,352.0,315.0
50.0,27.0,41.0,Minnesota,Douglas County,12.0,15.0,2167.0,1037.0,1130.0,1.0,0.0,9.0,5.0
50.0,27.0,41.0,Minnesota,Douglas County,12.0,16.0,1615.0,758.0,857.0,2.0,1.0,5.0,6.0
50.0,27.0,41.0,Minnesota,Douglas County,12.0,17.0,1147.0,532.0,615.0,1.0,2.0,2.0,1.0
50.0,27.0,41.0,Minnesota,Douglas County,12.0,18.0,1253.0,472.0,781.0,1.0,1.0,2.0,5.0
50.0,27.0,43.0,Minnesota,Faribault County,12.0,0.0,13653.0,6865.0,6788.0,69.0,53.0,521.0,480.0
50.0,27.0,43.0,Minnesota,Faribault County,12.0,15.0,724.0,370.0,354.0,1.0,0.0,5.0,4.0
50.0,27.0,43.0,Minnesota,Faribault County,12.0,16.0,545.0,245.0,300.0,1.0,0.0,1.0,2.0
50.0,27.0,43.0,Minnesota,Faribault County,12.0,17.0,449.0,193.0,256.0,0.0,0.0,2.0,4.0
50.0,27.0,43.0,Minnesota,Faribault County,12.0,18.0,527.0,169.0,358.0,2.0,0.0,6.0,7.0
50.0,27.0,45.0,Minnesota,Fillmore County,12.0,0.0,21067.0,10585.0,10482.0,69.0,45.0,240.0,142.0
50.0,27.0,45.0,Minnesota,Fillmore County,12.0,15.0,1021.0,489.0,532.0,1.0,0.0,0.0,4.0
50.0,27.0,45.0,Minnesota,Fillmore County,12.0,16.0,777.0,375.0,402.0,1.0,0.0,0.0,2.0
50.0,27.0,45.0,Minnesota,Fillmore County,12.0,17.0,564.0,232.0,332.0,0.0,0.0,1.0,2.0
50.0,27.0,45.0,Minnesota,Fillmore County,12.0,18.0,772.0,260.0,512.0,0.0,0.0,3.0,7.0
50.0,27.0,47.0,Minnesota,Freeborn County,12.0,0.0,30281.0,15110.0,15171.0,263.0,223.0,1578.0,1522.0
50.0,27.0,47.0,Minnesota,Freeborn County,12.0,15.0,1651.0,796.0,855.0,1.0,2.0,20.0,20.0
50.0,27.0,47.0,Minnesota,Freeborn County,12.0,16.0,1220.0,544.0,676.0,0.0,1.0,8.0,17.0
50.0,27.0,47.0,Minnesota,Freeborn County,12.0,17.0,984.0,428.0,556.0,0.0,1.0,11.0,10.0
50.0,27.0,47.0,Minnesota,Freeborn County,12.0,18.0,1062.0,379.0,683.0,1.0,2.0,10.0,9.0
50.0,27.0,49.0,Minnesota,Goodhue County,12.0,0.0,46340.0,22993.0,23347.0,391.0,299.0,809.0,776.0
50.0,27.0,49.0,Minnesota,Goodhue County,12.0,15.0,2324.0,1136.0,1188.0,7.0,3.0,6.0,12.0
50.0,27.0,49.0,Minnesota,Goodhue County,12.0,16.0,1577.0,723.0,854.0,3.0,2.0,1.0,10.0
50.0,27.0,49.0,Minnesota,Goodhue County,12.0,17.0,1162.0,508.0,654.0,0.0,3.0,3.0,2.0
50.0,27.0,49.0,Minnesota,Goodhue County,12.0,18.0,1348.0,463.0,885.0,0.0,3.0,3.0,5.0
50.0,27.0,51.0,Minnesota,Grant County,12.0,0.0,5972.0,3013.0,2959.0,18.0,20.0,62.0,76.0
50.0,27.0,51.0,Minnesota,Grant County,12.0,15.0,348.0,187.0,161.0,0.0,0.0,0.0,0.0
50.0,27.0,51.0,Minnesota,Grant County,12.0,16.0,277.0,135.0,142.0,1.0,0.0,0.0,2.0
50.0,27.0,51.0,Minnesota,Grant County,12.0,17.0,171.0,80.0,91.0,0.0,0.0,1.0,0.0
50.0,27.0,51.0,Minnesota,Grant County,12.0,18.0,236.0,93.0,143.0,0.0,0.0,1.0,0.0
50.0,27.0,53.0,Minnesota,Hennepin County,12.0,0.0,1265843.0,626750.0,639093.0,86984.0,88118.0,46068.0,42405.0
50.0,27.0,53.0,Minnesota,Hennepin County,12.0,15.0,45479.0,20828.0,24651.0,1287.0,1670.0,356.0,382.0
50.0,27.0,53.0,Minnesota,Hennepin County,12.0,16.0,30151.0,13306.0,16845.0,813.0,1148.0,232.0,177.0
50.0,27.0,53.0,Minnesota,Hennepin County,12.0,17.0,20275.0,8395.0,11880.0,433.0,679.0,95.0,111.0
50.0,27.0,53.0,Minnesota,Hennepin County,12.0,18.0,24630.0,8754.0,15876.0,373.0,619.0,94.0,144.0
50.0,27.0,55.0,Minnesota,Houston County,12.0,0.0,18600.0,9339.0,9261.0,87.0,51.0,111.0,116.0
50.0,27.0,55.0,Minnesota,Houston County,12.0,15.0,988.0,471.0,517.0,0.0,0.0,0.0,4.0
50.0,27.0,55.0,Minnesota,Houston County,12.0,16.0,686.0,346.0,340.0,0.0,0.0,1.0,0.0
50.0,27.0,55.0,Minnesota,Houston County,12.0,17.0,474.0,198.0,276.0,0.0,0.0,1.0,1.0
50.0,27.0,55.0,Minnesota,Houston County,12.0,18.0,627.0,233.0,394.0,0.0,0.0,0.0,0.0
50.0,27.0,57.0,Minnesota,Hubbard County,12.0,0.0,21491.0,10903.0,10588.0,75.0,38.0,294.0,215.0
50.0,27.0,57.0,Minnesota,Hubbard County,12.0,15.0,1450.0,769.0,681.0,0.0,0.0,5.0,2.0
50.0,27.0,57.0,Minnesota,Hubbard County,12.0,16.0,988.0,484.0,504.0,0.0,0.0,1.0,2.0
50.0,27.0,57.0,Minnesota,Hubbard County,12.0,17.0,642.0,303.0,339.0,0.0,0.0,0.0,0.0
50.0,27.0,57.0,Minnesota,Hubbard County,12.0,18.0,541.0,242.0,299.0,0.0,0.0,1.0,2.0
50.0,27.0,59.0,Minnesota,Isanti County,12.0,0.0,40596.0,20483.0,20113.0,215.0,180.0,461.0,447.0
50.0,27.0,59.0,Minnesota,Isanti County,12.0,15.0,1691.0,774.0,917.0,3.0,3.0,2.0,4.0
50.0,27.0,59.0,Minnesota,Isanti County,12.0,16.0,1239.0,591.0,648.0,6.0,1.0,2.0,5.0
50.0,27.0,59.0,Minnesota,Isanti County,12.0,17.0,846.0,359.0,487.0,0.0,1.0,0.0,1.0
50.0,27.0,59.0,Minnesota,Isanti County,12.0,18.0,788.0,285.0,503.0,0.0,1.0,6.0,2.0
50.0,27.0,61.0,Minnesota,Itasca County,12.0,0.0,45130.0,22817.0,22313.0,154.0,85.0,339.0,394.0
50.0,27.0,61.0,Minnesota,Itasca County,12.0,15.0,2650.0,1329.0,1321.0,1.0,0.0,8.0,6.0
50.0,27.0,61.0,Minnesota,Itasca County,12.0,16.0,1962.0,950.0,1012.0,0.0,1.0,4.0,8.0
50.0,27.0,61.0,Minnesota,Itasca County,12.0,17.0,1206.0,574.0,632.0,1.0,0.0,1.0,3.0
50.0,27.0,61.0,Minnesota,Itasca County,12.0,18.0,1337.0,529.0,808.0,0.0,0.0,2.0,5.0
50.0,27.0,63.0,Minnesota,Jackson County,12.0,0.0,9846.0,5056.0,4790.0,41.0,40.0,239.0,170.0
50.0,27.0,63.0,Minnesota,Jackson County,12.0,15.0,487.0,238.0,249.0,0.0,0.0,6.0,3.0
50.0,27.0,63.0,Minnesota,Jackson County,12.0,16.0,397.0,195.0,202.0,1.0,0.0,0.0,3.0
50.0,27.0,63.0,Minnesota,Jackson County,12.0,17.0,324.0,137.0,187.0,0.0,0.0,1.0,0.0
50.0,27.0,63.0,Minnesota,Jackson County,12.0,18.0,408.0,168.0,240.0,0.0,1.0,0.0,0.0
50.0,27.0,65.0,Minnesota,Kanabec County,12.0,0.0,16337.0,8219.0,8118.0,58.0,39.0,128.0,148.0
50.0,27.0,65.0,Minnesota,Kanabec County,12.0,15.0,877.0,417.0,460.0,0.0,0.0,0.0,0.0
50.0,27.0,65.0,Minnesota,Kanabec County,12.0,16.0,622.0,303.0,319.0,1.0,0.0,1.0,1.0
50.0,27.0,65.0,Minnesota,Kanabec County,12.0,17.0,396.0,181.0,215.0,0.0,0.0,1.0,2.0
50.0,27.0,65.0,Minnesota,Kanabec County,12.0,18.0,373.0,141.0,232.0,0.0,0.0,2.0,3.0
50.0,27.0,67.0,Minnesota,Kandiyohi County,12.0,0.0,43199.0,21766.0,21433.0,1605.0,1303.0,2830.0,2614.0
50.0,27.0,67.0,Minnesota,Kandiyohi County,12.0,15.0,1898.0,922.0,976.0,6.0,6.0,22.0,18.0
50.0,27.0,67.0,Minnesota,Kandiyohi County,12.0,16.0,1452.0,720.0,732.0,8.0,2.0,11.0,9.0
50.0,27.0,67.0,Minnesota,Kandiyohi County,12.0,17.0,993.0,435.0,558.0,5.0,1.0,6.0,9.0
50.0,27.0,67.0,Minnesota,Kandiyohi County,12.0,18.0,1252.0,432.0,820.0,5.0,5.0,10.0,14.0
50.0,27.0,69.0,Minnesota,Kittson County,12.0,0.0,4298.0,2139.0,2159.0,8.0,23.0,59.0,48.0
50.0,27.0,69.0,Minnesota,Kittson County,12.0,15.0,240.0,128.0,112.0,0.0,0.0,0.0,0.0
50.0,27.0,69.0,Minnesota,Kittson County,12.0,16.0,186.0,91.0,95.0,0.0,0.0,1.0,0.0
50.0,27.0,69.0,Minnesota,Kittson County,12.0,17.0,148.0,66.0,82.0,0.0,0.0,0.0,0.0
50.0,27.0,69.0,Minnesota,Kittson County,12.0,18.0,164.0,50.0,114.0,0.0,0.0,1.0,0.0
50.0,27.0,71.0,Minnesota,Koochiching County,12.0,0.0,12229.0,6115.0,6114.0,49.0,37.0,83.0,77.0
50.0,27.0,71.0,Minnesota,Koochiching County,12.0,15.0,802.0,393.0,409.0,1.0,0.0,1.0,3.0
50.0,27.0,71.0,Minnesota,Koochiching County,12.0,16.0,559.0,264.0,295.0,0.0,0.0,0.0,0.0
50.0,27.0,71.0,Minnesota,Koochiching County,12.0,17.0,439.0,211.0,228.0,0.0,0.0,1.0,0.0
50.0,27.0,71.0,Minnesota,Koochiching County,12.0,18.0,396.0,157.0,239.0,0.0,1.0,3.0,2.0
50.0,27.0,73.0,Minnesota,Lac qui Parle County,12.0,0.0,6623.0,3329.0,3294.0,41.0,15.0,90.0,74.0
50.0,27.0,73.0,Minnesota,Lac qui Parle County,12.0,15.0,385.0,197.0,188.0,1.0,0.0,1.0,0.0
50.0,27.0,73.0,Minnesota,Lac qui Parle County,12.0,16.0,311.0,147.0,164.0,0.0,0.0,0.0,0.0
50.0,27.0,73.0,Minnesota,Lac qui Parle County,12.0,17.0,248.0,121.0,127.0,0.0,0.0,1.0,0.0
50.0,27.0,73.0,Minnesota,Lac qui Parle County,12.0,18.0,384.0,139.0,245.0,1.0,0.0,1.0,1.0
50.0,27.0,75.0,Minnesota,Lake County,12.0,0.0,10641.0,5462.0,5179.0,53.0,15.0,83.0,70.0
50.0,27.0,75.0,Minnesota,Lake County,12.0,15.0,620.0,315.0,305.0,0.0,0.0,1.0,3.0
50.0,27.0,75.0,Minnesota,Lake County,12.0,16.0,491.0,248.0,243.0,0.0,0.0,1.0,1.0
50.0,27.0,75.0,Minnesota,Lake County,12.0,17.0,391.0,181.0,210.0,0.0,0.0,0.0,0.0
50.0,27.0,75.0,Minnesota,Lake County,12.0,18.0,386.0,162.0,224.0,0.0,0.0,0.0,1.0
50.0,27.0,77.0,Minnesota,Lake of the Woods County,12.0,0.0,3740.0,1964.0,1776.0,16.0,11.0,27.0,37.0
50.0,27.0,77.0,Minnesota,Lake of the Woods County,12.0,15.0,217.0,124.0,93.0,0.0,1.0,0.0,1.0
50.0,27.0,77.0,Minnesota,Lake of the Woods County,12.0,16.0,164.0,80.0,84.0,0.0,0.0,0.0,1.0
50.0,27.0,77.0,Minnesota,Lake of the Woods County,12.0,17.0,108.0,64.0,44.0,0.0,0.0,0.0,0.0
50.0,27.0,77.0,Minnesota,Lake of the Woods County,12.0,18.0,115.0,33.0,82.0,0.0,1.0,1.0,1.0
50.0,27.0,79.0,Minnesota,Le Sueur County,12.0,0.0,28887.0,14596.0,14291.0,137.0,109.0,975.0,981.0
50.0,27.0,79.0,Minnesota,Le Sueur County,12.0,15.0,1302.0,634.0,668.0,1.0,1.0,6.0,5.0
50.0,27.0,79.0,Minnesota,Le Sueur County,12.0,16.0,952.0,452.0,500.0,0.0,0.0,2.0,5.0
50.0,27.0,79.0,Minnesota,Le Sueur County,12.0,17.0,622.0,301.0,321.0,1.0,0.0,0.0,3.0
50.0,27.0,79.0,Minnesota,Le Sueur County,12.0,18.0,578.0,184.0,394.0,0.0,1.0,1.0,3.0
50.0,27.0,81.0,Minnesota,Lincoln County,12.0,0.0,5639.0,2845.0,2794.0,9.0,6.0,77.0,55.0
50.0,27.0,81.0,Minnesota,Lincoln County,12.0,15.0,254.0,122.0,132.0,0.0,0.0,1.0,1.0
50.0,27.0,81.0,Minnesota,Lincoln County,12.0,16.0,254.0,117.0,137.0,0.0,0.0,0.0,0.0
50.0,27.0,81.0,Minnesota,Lincoln County,12.0,17.0,229.0,96.0,133.0,0.0,0.0,0.0,1.0
50.0,27.0,81.0,Minnesota,Lincoln County,12.0,18.0,296.0,118.0,178.0,0.0,0.0,0.0,0.0
50.0,27.0,83.0,Minnesota,Lyon County,12.0,0.0,25474.0,12720.0,12754.0,483.0,376.0,914.0,918.0
50.0,27.0,83.0,Minnesota,Lyon County,12.0,15.0,945.0,442.0,503.0,6.0,0.0,4.0,6.0
50.0,27.0,83.0,Minnesota,Lyon County,12.0,16.0,722.0,344.0,378.0,1.0,1.0,4.0,5.0
50.0,27.0,83.0,Minnesota,Lyon County,12.0,17.0,518.0,228.0,290.0,1.0,0.0,3.0,0.0
50.0,27.0,83.0,Minnesota,Lyon County,12.0,18.0,742.0,238.0,504.0,1.0,2.0,1.0,6.0
50.0,27.0,85.0,Minnesota,McLeod County,12.0,0.0,35893.0,17942.0,17951.0,172.0,125.0,1231.0,1151.0
50.0,27.0,85.0,Minnesota,McLeod County,12.0,15.0,1672.0,787.0,885.0,1.0,0.0,8.0,10.0
50.0,27.0,85.0,Minnesota,McLeod County,12.0,16.0,1299.0,565.0,734.0,2.0,0.0,7.0,7.0
50.0,27.0,85.0,Minnesota,McLeod County,12.0,17.0,931.0,433.0,498.0,1.0,3.0,2.0,5.0
50.0,27.0,85.0,Minnesota,McLeod County,12.0,18.0,993.0,365.0,628.0,0.0,3.0,3.0,5.0
50.0,27.0,87.0,Minnesota,Mahnomen County,12.0,0.0,5527.0,2797.0,2730.0,19.0,20.0,136.0,99.0
50.0,27.0,87.0,Minnesota,Mahnomen County,12.0,15.0,241.0,122.0,119.0,0.0,1.0,0.0,2.0
50.0,27.0,87.0,Minnesota,Mahnomen County,12.0,16.0,172.0,79.0,93.0,1.0,0.0,0.0,2.0
50.0,27.0,87.0,Minnesota,Mahnomen County,12.0,17.0,120.0,53.0,67.0,0.0,0.0,3.0,0.0
50.0,27.0,87.0,Minnesota,Mahnomen County,12.0,18.0,146.0,62.0,84.0,1.0,0.0,0.0,0.0
50.0,27.0,89.0,Minnesota,Marshall County,12.0,0.0,9336.0,4696.0,4640.0,22.0,22.0,229.0,207.0
50.0,27.0,89.0,Minnesota,Marshall County,12.0,15.0,443.0,221.0,222.0,0.0,0.0,5.0,2.0
50.0,27.0,89.0,Minnesota,Marshall County,12.0,16.0,356.0,167.0,189.0,0.0,0.0,4.0,1.0
50.0,27.0,89.0,Minnesota,Marshall County,12.0,17.0,284.0,112.0,172.0,0.0,0.0,0.0,0.0
50.0,27.0,89.0,Minnesota,Marshall County,12.0,18.0,366.0,138.0,228.0,0.0,0.0,1.0,1.0
50.0,27.0,91.0,Minnesota,Martin County,12.0,0.0,19683.0,9749.0,9934.0,109.0,61.0,506.0,473.0
50.0,27.0,91.0,Minnesota,Martin County,12.0,15.0,1100.0,538.0,562.0,1.0,0.0,2.0,9.0
50.0,27.0,91.0,Minnesota,Martin County,12.0,16.0,782.0,357.0,425.0,0.0,0.0,1.0,4.0
50.0,27.0,91.0,Minnesota,Martin County,12.0,17.0,611.0,272.0,339.0,0.0,0.0,5.0,1.0
50.0,27.0,91.0,Minnesota,Martin County,12.0,18.0,896.0,297.0,599.0,1.0,1.0,0.0,4.0
50.0,27.0,93.0,Minnesota,Meeker County,12.0,0.0,23222.0,11801.0,11421.0,116.0,68.0,485.0,505.0
50.0,27.0,93.0,Minnesota,Meeker County,12.0,15.0,1082.0,523.0,559.0,1.0,0.0,6.0,1.0
50.0,27.0,93.0,Minnesota,Meeker County,12.0,16.0,826.0,392.0,434.0,1.0,0.0,3.0,2.0
50.0,27.0,93.0,Minnesota,Meeker County,12.0,17.0,595.0,293.0,302.0,1.0,0.0,3.0,0.0
50.0,27.0,93.0,Minnesota,Meeker County,12.0,18.0,701.0,265.0,436.0,1.0,0.0,1.0,8.0
50.0,27.0,95.0,Minnesota,Mille Lacs County,12.0,0.0,26277.0,13230.0,13047.0,97.0,75.0,347.0,340.0
50.0,27.0,95.0,Minnesota,Mille Lacs County,12.0,15.0,1193.0,583.0,610.0,1.0,0.0,3.0,4.0
50.0,27.0,95.0,Minnesota,Mille Lacs County,12.0,16.0,951.0,429.0,522.0,0.0,1.0,4.0,3.0
50.0,27.0,95.0,Minnesota,Mille Lacs County,12.0,17.0,604.0,266.0,338.0,0.0,0.0,3.0,2.0
50.0,27.0,95.0,Minnesota,Mille Lacs County,12.0,18.0,628.0,218.0,410.0,0.0,1.0,3.0,1.0
50.0,27.0,97.0,Minnesota,Morrison County,12.0,0.0,33386.0,16812.0,16574.0,156.0,149.0,295.0,323.0
50.0,27.0,97.0,Minnesota,Morrison County,12.0,15.0,1537.0,758.0,779.0,1.0,0.0,1.0,2.0
50.0,27.0,97.0,Minnesota,Morrison County,12.0,16.0,1239.0,555.0,684.0,2.0,0.0,2.0,4.0
50.0,27.0,97.0,Minnesota,Morrison County,12.0,17.0,809.0,341.0,468.0,1.0,1.0,0.0,1.0
50.0,27.0,97.0,Minnesota,Morrison County,12.0,18.0,963.0,351.0,612.0,3.0,1.0,1.0,5.0
50.0,27.0,99.0,Minnesota,Mower County,12.0,0.0,40062.0,20138.0,19924.0,925.0,624.0,2587.0,2310.0
50.0,27.0,99.0,Minnesota,Mower County,12.0,15.0,1708.0,844.0,864.0,1.0,8.0,19.0,12.0
50.0,27.0,99.0,Minnesota,Mower County,12.0,16.0,1230.0,553.0,677.0,1.0,2.0,7.0,4.0
50.0,27.0,99.0,Minnesota,Mower County,12.0,17.0,941.0,381.0,560.0,0.0,0.0,9.0,7.0
50.0,27.0,99.0,Minnesota,Mower County,12.0,18.0,1413.0,485.0,928.0,0.0,1.0,10.0,5.0
50.0,27.0,101.0,Minnesota,Murray County,12.0,0.0,8194.0,4104.0,4090.0,27.0,17.0,186.0,171.0
50.0,27.0,101.0,Minnesota,Murray County,12.0,15.0,478.0,255.0,223.0,0.0,0.0,0.0,5.0
50.0,27.0,101.0,Minnesota,Murray County,12.0,16.0,400.0,197.0,203.0,0.0,0.0,7.0,2.0
50.0,27.0,101.0,Minnesota,Murray County,12.0,17.0,263.0,129.0,134.0,0.0,0.0,2.0,0.0
50.0,27.0,101.0,Minnesota,Murray County,12.0,18.0,362.0,141.0,221.0,0.0,0.0,1.0,2.0
50.0,27.0,103.0,Minnesota,Nicollet County,12.0,0.0,34274.0,17271.0,17003.0,686.0,646.0,916.0,775.0
50.0,27.0,103.0,Minnesota,Nicollet County,12.0,15.0,1494.0,793.0,701.0,1.0,2.0,13.0,6.0
50.0,27.0,103.0,Minnesota,Nicollet County,12.0,16.0,968.0,415.0,553.0,4.0,4.0,6.0,5.0
50.0,27.0,103.0,Minnesota,Nicollet County,12.0,17.0,670.0,288.0,382.0,1.0,0.0,3.0,3.0
50.0,27.0,103.0,Minnesota,Nicollet County,12.0,18.0,767.0,284.0,483.0,1.0,1.0,4.0,5.0
50.0,27.0,105.0,Minnesota,Nobles County,12.0,0.0,21629.0,11144.0,10485.0,619.0,429.0,3353.0,3001.0
50.0,27.0,105.0,Minnesota,Nobles County,12.0,15.0,801.0,394.0,407.0,7.0,4.0,24.0,19.0
50.0,27.0,105.0,Minnesota,Nobles County,12.0,16.0,634.0,316.0,318.0,5.0,1.0,12.0,11.0
50.0,27.0,105.0,Minnesota,Nobles County,12.0,17.0,439.0,195.0,244.0,0.0,0.0,5.0,5.0
50.0,27.0,105.0,Minnesota,Nobles County,12.0,18.0,684.0,228.0,456.0,1.0,2.0,3.0,11.0
50.0,27.0,107.0,Minnesota,Norman County,12.0,0.0,6375.0,3189.0,3186.0,30.0,30.0,170.0,155.0
50.0,27.0,107.0,Minnesota,Norman County,12.0,15.0,324.0,161.0,163.0,1.0,0.0,3.0,0.0
50.0,27.0,107.0,Minnesota,Norman County,12.0,16.0,241.0,116.0,125.0,0.0,0.0,1.0,3.0
50.0,27.0,107.0,Minnesota,Norman County,12.0,17.0,190.0,88.0,102.0,0.0,0.0,0.0,0.0
50.0,27.0,107.0,Minnesota,Norman County,12.0,18.0,220.0,72.0,148.0,0.0,0.0,0.0,3.0
50.0,27.0,109.0,Minnesota,Olmsted County,12.0,0.0,158293.0,77275.0,81018.0,5492.0,5399.0,4423.0,3796.0
50.0,27.0,109.0,Minnesota,Olmsted County,12.0,15.0,5999.0,2729.0,3270.0,56.0,63.0,46.0,35.0
50.0,27.0,109.0,Minnesota,Olmsted County,12.0,16.0,4511.0,1996.0,2515.0,30.0,43.0,23.0,27.0
50.0,27.0,109.0,Minnesota,Olmsted County,12.0,17.0,3236.0,1389.0,1847.0,18.0,26.0,13.0,17.0
50.0,27.0,109.0,Minnesota,Olmsted County,12.0,18.0,3633.0,1332.0,2301.0,20.0,34.0,19.0,28.0
50.0,27.0,111.0,Minnesota,Otter Tail County,12.0,0.0,58746.0,29563.0,29183.0,551.0,426.0,1135.0,1015.0
50.0,27.0,111.0,Minnesota,Otter Tail County,12.0,15.0,3518.0,1807.0,1711.0,15.0,1.0,18.0,13.0
50.0,27.0,111.0,Minnesota,Otter Tail County,12.0,16.0,2506.0,1232.0,1274.0,5.0,3.0,9.0,7.0
50.0,27.0,111.0,Minnesota,Otter Tail County,12.0,17.0,1778.0,811.0,967.0,1.0,1.0,4.0,0.0
50.0,27.0,111.0,Minnesota,Otter Tail County,12.0,18.0,2049.0,738.0,1311.0,1.0,1.0,2.0,4.0
50.0,27.0,113.0,Minnesota,Pennington County,12.0,0.0,14119.0,7015.0,7104.0,115.0,65.0,306.0,279.0
50.0,27.0,113.0,Minnesota,Pennington County,12.0,15.0,626.0,284.0,342.0,1.0,2.0,2.0,2.0
50.0,27.0,113.0,Minnesota,Pennington County,12.0,16.0,483.0,219.0,264.0,1.0,0.0,0.0,1.0
50.0,27.0,113.0,Minnesota,Pennington County,12.0,17.0,319.0,114.0,205.0,1.0,0.0,3.0,3.0
50.0,27.0,113.0,Minnesota,Pennington County,12.0,18.0,446.0,150.0,296.0,0.0,0.0,1.0,2.0
