date, pm25, o3, no2, so2, co
2018/7/8, 18, 23, 10, 1, 1
2018/7/9, 18, 25, 6, 1, 1
2018/7/10, 24, 24, 4, 1, 1
2018/7/11, 22, 25, 6, 1, 1
2018/7/12, 30, 25, 9, 1, 2
2018/7/13, 30, 26, 12, 3, 1
2018/7/14, 32, 32, 13, 2, 1
2018/7/15, 37, 36, 12, 1, 1
2018/7/16, 33, 30, 17, 1, 2
2018/7/17, 35, 28, 3, 1, 1
2018/7/18, 42, 19, 6, 1, 1
2018/7/19, 23, 18, 4, 1, 1
2018/7/20, 24, 24, 6, 1, 1
2018/7/21, 27, 24, 5, 1, 1
2018/7/22, 27, 30, 6, , 1
2018/7/23, 30, 28, 13, 2, 2
2018/7/24, 37, 30, 15, 2, 2
2018/7/25, 39, 32, 19, 2, 2
2018/7/26, 45, 37, 21, 2, 2
2018/7/27, 52, 9, 12, 2, 1
2018/7/28, 48, 20, 12, 2, 1
2018/8/3, 20, 18, 5, 1, 1
2018/8/4, 21, 17, 8, 1, 1
2018/8/5, 26, 24, 16, 1, 2
2018/8/6, 29, 20, 11, 2, 2
2018/8/7, 34, 31, 13, 1, 2
2018/8/8, 38, 26, 19, 2, 2
2018/8/9, 44, 34, 14, 2, 2
2018/8/10, 42, 18, 7, 2, 1
2018/8/11, 32, 14, 2, 1, 
2018/8/12, 17, 14, 5, 1, 
2018/8/13, 27, 15, 8, 1, 3
2018/8/14, 74, 28, 16, 1, 5
2018/8/15, 159, 27, 27, 2, 5
2018/8/16, 152, 14, 15, 1, 2
2018/8/17, 73, 25, 12, 1, 2
2018/8/18, 51, 23, 20, 1, 2
2018/8/19, 72, 24, 21, , 3
2018/8/20, 96, 51, 15, 2, 6
2018/8/21, 152, 27, 22, 1, 8
2018/8/22, 189, 36, 36, 2, 8
2018/8/23, 189, 21, 3, 1, 2
2018/8/24, 95, 27, 3, 1, 3
2018/8/25, 112, 21, 7, 1, 3
2018/8/26, 132, 18, 9, 1, 2
2018/8/27, 75, 24, 10, 1, 2
2018/8/28, 58, 25, 15, 1, 3
2018/8/29, 70, 23, 13, 1, 3
2018/8/30, 58, 19, 4, 1, 1
2018/8/31, 32, 21, 3, 1, 1
2018/9/1, 34, 22, 5, , 1
2018/9/2, 41, 22, 5, , 1
2018/9/3, 50, 26, 4, , 1
2018/9/4, 39, 27, 6, 1, 2
2018/9/5, 54, 27, 12, 1, 2
2018/9/6, 61, 28, 20, 2, 3
2018/9/7, 73, 21, 8, 1, 1
2018/9/8, 26, 23, 4, 1, 1
2018/9/9, 22, 24, 4, , 1
2018/9/10, 27, 22, 4, 1, 1
2018/9/11, 34, 23, 6, 1, 1
2018/9/12, 29, 24, 7, 1, 1
2018/9/13, 21, 22, 9, 1, 1
2018/9/14, 28, 22, 7, 1, 2
2018/9/15, 24, 18, 6, 1, 2
2018/9/16, 20, 25, 4, 1, 1
2018/9/17, 22, 20, 6, 1, 1
2018/9/18, 24, 22, 16, 1, 2
2018/9/19, 29, 23, 10, 1, 2
2018/9/20, 35, 20, 5, 1, 1
2018/9/21, 31, 14, 9, 1, 1
2018/9/22, 28, 24, 4, 1, 1
2018/9/23, 28, 24, 5, 1, 1
2018/9/24, 30, 21, 8, 1, 2
2018/9/25, 39, 15, 8, 1, 2
2018/9/26, 36, 14, 8, 1, 2
2018/9/27, 42, 20, 9, 1, 2
2018/9/28, 39, 17, 12, 1, 2
2018/9/29, 31, 19, 12, 2, 2
2018/9/30, 42, 14, 8, 1, 2
2018/10/1, 41, 15, 8, 1, 1
2018/4/2, 18, , , , 
2018/4/3, 20, , , , 
2018/4/4, 28, , , , 
2018/4/5, 31, , , , 
2018/4/6, 36, , , , 
2018/4/7, 25, , , , 
2018/4/8, 24, , , , 
2018/4/9, 18, , , , 
2018/4/10, 24, , , , 
2018/4/11, 27, , , , 
2018/4/12, 26, , , , 
2018/4/13, 19, , , , 
2018/4/14, 33, , , , 
2018/4/15, 23, , , , 
2018/4/16, 16, , , , 
2018/4/17, 27, , , , 
2018/4/18, 23, , , , 
2018/4/19, 25, , , , 
2018/4/20, 32, , , , 
2018/4/21, 29, , , , 
2018/4/22, 22, , , , 
2018/4/23, 19, , , , 
2018/4/24, 31, , , , 
2018/4/25, 33, , , , 
2018/4/26, 38, , , , 
2018/4/27, 44, , , , 
2018/4/28, 36, , , , 
2018/4/29, 22, , , , 
2018/4/30, 21, , , , 
2018/5/1, 34, , , , 
2018/5/2, 34, , , , 
2018/5/3, 45, , , , 
2018/5/4, 48, , , , 
2018/5/5, 23, , , , 
2018/5/6, 33, , , , 
2018/5/7, 36, , , , 
2018/5/8, 24, , , , 
2018/5/9, 32, , , , 
2018/5/10, 16, , , , 
2018/5/11, 18, , , , 
2018/5/12, 22, , , , 
2018/5/13, 33, , , , 
2018/5/14, 39, 36, 14, 2, 2
2018/5/15, 54, 25, 7, 1, 1
2018/5/16, 35, 26, 2, , 1
2018/5/17, 19, 26, 3, 1, 1
2018/5/18, 18, 15, 12, 2, 2
2018/5/19, 31, 2, 17, 5, 2
2018/5/20, 41, , 4, 1, 1
2018/5/21, 26, 29, 6, 1, 1
2018/5/22, 27, 31, 9, 1, 2
2018/5/23, 35, 32, 11, 1, 2
2018/5/24, 33, 23, 5, , 1
2018/5/25, 20, 27, 6, 1, 1
2018/5/26, 29, 30, 5, , 1
2018/5/27, 25, 33, 6, 1, 1
2018/5/28, 29, 31, 3, 1, 1
2018/5/29, 24, 26, 5, 1, 1
2018/5/30, 26, 28, 4, 1, 1
2018/5/31, 27, 26, 4, 1, 1
2018/6/1, 22, 30, 4, 1, 1
2018/6/2, 20, 28, 9, 1, 2
2018/6/3, 23, 20, 9, 2, 1
2018/6/4, 25, 28, 4, , 1
2018/6/5, 21, 29, 6, 1, 1
2018/6/6, 20, 29, 8, 1, 1
2018/6/7, 26, 35, 4, 1, 1
2018/6/8, 23, 29, 7, 1, 1
2018/6/9, 37, 28, 4, 1, 1
2018/6/10, 22, 25, 2, , 1
2018/6/11, 14, 26, 10, 1, 2
2018/6/12, 22, 18, 11, 1, 2
2018/6/13, 24, 21, 5, 1, 1
2018/6/14, 23, 19, 8, 1, 1
2018/6/15, 19, 24, 5, 1, 1
2018/6/16, 20, 30, 4, 1, 1
2018/6/17, 25, 33, 6, 1, 2
2018/6/18, 38, 35, 10, 1, 2
2018/6/19, 49, 23, 11, 1, 1
2018/6/20, 42, 23, 20, 1, 2
2018/6/21, 43, 21, 2, , 1
2018/6/22, 32, 16, 3, 1, 1
2018/6/23, 23, 21, 6, 1, 1
2018/6/24, 26, 6, 7, 1, 1
2018/6/25, 35, 24, 6, 1, 1
2018/6/26, 20, 27, 5, , 1
2018/6/27, 27, 21, 5, 1, 1
2018/6/28, 30, 21, 6, 1, 1
2018/6/29, 34, 22, 7, 1, 1
2018/6/30, 33, 16, 6, 4, 1
2018/7/1, 23, 23, 1, , 
2018/1/2, 49, , , , 
2018/1/3, 47, , , , 
2018/1/4, 53, , , , 
2018/1/5, 79, , , , 
2018/1/6, 52, , , , 
2018/1/7, 26, , , , 
2018/1/8, 42, , , , 
2018/1/9, 46, , , , 
2018/1/10, 30, , , , 
2018/1/11, 27, , , , 
2018/1/12, 33, , , , 
2018/1/13, 26, , , , 
2018/1/14, 35, , , , 
2018/1/15, 36, , , , 
2018/1/16, 59, , , , 
2018/1/17, 34, , , , 
2018/1/18, 46, , , , 
2018/1/19, 28, , , , 
2018/1/20, 33, , , , 
2018/1/21, 28, , , , 
2018/1/22, 24, , , , 
2018/1/23, 33, , , , 
2018/1/24, 43, , , , 
2018/1/25, 34, , , , 
2018/1/26, 32, , , , 
2018/1/27, 33, , , , 
2018/1/28, 28, , , , 
2018/1/29, 37, , , , 
2018/1/30, 43, , , , 
2018/1/31, 31, , , , 
2018/2/1, 35, , , , 
2018/2/2, 30, , , , 
2018/2/3, 27, , , , 
2018/2/4, 24, , , , 
2018/2/5, 18, , , , 
2018/2/6, 19, , , , 
2018/2/7, 22, , , , 
2018/2/8, 30, , , , 
2018/2/9, 26, , , , 
2018/2/10, 23, , , , 
2018/2/11, 33, , , , 
2018/2/12, 32, , , , 
2018/2/13, 24, , , , 
2018/2/14, 50, , , , 
2018/2/15, 27, , , , 
2018/2/16, 41, , , , 
2018/2/17, 22, , , , 
2018/2/18, 17, , , , 
2018/2/19, 21, , , , 
2018/2/20, 27, , , , 
2018/2/21, 42, , , , 
2018/2/22, 46, , , , 
2018/2/23, 27, , , , 
2018/2/24, 46, , , , 
2018/2/25, 24, , , , 
2018/2/26, 22, , , , 
2018/2/27, 32, , , , 
2018/2/28, 28, , , , 
2018/3/1, 29, , , , 
2018/3/2, 30, , , , 
2018/3/3, 22, , , , 
2018/3/4, 26, , , , 
2018/3/5, 37, , , , 
2018/3/6, 22, , , , 
2018/3/7, 28, , , , 
2018/3/8, 29, , , , 
2018/3/9, 39, , , , 
2018/3/10, 23, , , , 
2018/3/11, 35, , , , 
2018/3/12, 50, , , , 
2018/3/13, 44, , , , 
2018/3/14, 31, , , , 
2018/3/15, 34, , , , 
2018/3/16, 35, , , , 
2018/3/17, 26, , , , 
2018/3/18, 34, , , , 
2018/3/19, 21, , , , 
2018/3/20, 29, , , , 
2018/3/21, 28, , , , 
2018/3/22, 54, , , , 
2018/3/23, 21, , , , 
2018/3/24, 18, , , , 
2018/3/25, 17, , , , 
2018/3/26, 31, , , , 
2018/3/27, 28, , , , 
2018/3/28, 18, , , , 
2018/3/29, 22, , , , 
2018/3/30, 28, , , , 
2018/3/31, 22, , , , 
2018/4/1, 22, , , , 
2017/10/2, 14, , , , 
2017/10/3, 29, , , , 
2017/10/4, 38, , , , 
2017/10/5, 35, , , , 
2017/10/6, 59, , , , 
2017/10/7, 41, , , , 
2017/10/8, 24, , , , 
2017/10/9, 26, , , , 
2017/10/10, 47, , , , 
2017/10/11, 40, , , , 
2017/10/12, 26, , , , 
2017/10/15, 28, , , , 
2017/10/16, 37, , , , 
2017/10/17, 44, , , , 
2017/10/18, 36, , , , 
2017/10/19, 42, , , , 
2017/10/20, 39, , , , 
2017/10/21, 24, , , , 
2017/10/22, 22, , , , 
2017/10/23, 27, , , , 
2017/10/24, 44, , , , 
2017/10/25, 36, , , , 
2017/10/26, 57, , , , 
2017/10/27, 48, , , , 
2017/10/28, 58, , , , 
2017/10/29, 74, , , , 
2017/10/30, 74, , , , 
2017/10/31, 72, , , , 
2017/11/1, 69, , , , 
2017/11/2, 45, , , , 
2017/11/3, 50, , , , 
2017/11/4, 38, , , , 
2017/11/5, 51, , , , 
2017/11/6, 44, , , , 
2017/11/7, 60, , , , 
2017/11/8, 40, , , , 
2017/11/9, 43, , , , 
2017/11/10, 42, , , , 
2017/11/11, 40, , , , 
2017/11/12, 41, , , , 
2017/11/13, 16, , , , 
2017/11/14, 20, , , , 
2017/11/15, 25, , , , 
2017/11/16, 28, , , , 
2017/11/17, 21, , , , 
2017/11/18, 20, , , , 
2017/11/19, 30, , , , 
2017/11/20, 23, , , , 
2017/11/21, 23, , , , 
2017/11/22, 44, , , , 
2017/11/23, 42, , , , 
2017/11/24, 16, , , , 
2017/11/25, 22, , , , 
2017/11/26, 30, , , , 
2017/11/27, 22, , , , 
2017/11/28, 20, , , , 
2017/11/29, 23, , , , 
2017/11/30, 30, , , , 
2017/12/1, 27, , , , 
2017/12/2, 30, , , , 
2017/12/3, 20, , , , 
2017/12/4, 22, , , , 
2017/12/5, 45, , , , 
2017/12/6, 35, , , , 
2017/12/7, 38, , , , 
2017/12/8, 56, , , , 
2017/12/9, 78, , , , 
2017/12/10, 98, , , , 
2017/12/11, 67, , , , 
2017/12/12, 86, , , , 
2017/12/13, 74, , , , 
2017/12/14, 60, , , , 
2017/12/15, 73, , , , 
2017/12/16, 63, , , , 
2017/12/17, 45, , , , 
2017/12/18, 21, , , , 
2017/12/19, 24, , , , 
2017/12/20, 25, , , , 
2017/12/21, 34, , , , 
2017/12/22, 54, , , , 
2017/12/23, 37, , , , 
2017/12/24, 29, , , , 
2017/12/25, 32, , , , 
2017/12/26, 50, , , , 
2017/12/27, 56, , , , 
2017/12/28, 56, , , , 
2017/12/29, 45, , , , 
2017/12/30, 30, , , , 
2017/12/31, 22, , , , 
2018/1/1, 35, , , , 
2017/7/2, 48, , , , 
2017/7/3, 40, , , , 
2017/7/4, 38, , , , 
2017/7/5, 38, , , , 
2017/7/6, 73, , , , 
2017/7/7, 45, , , , 
2017/7/8, 40, , , , 
2017/7/9, 30, , , , 
2017/7/10, 29, , , , 
2017/7/11, 29, , , , 
2017/7/12, 29, , , , 
2017/7/13, 25, , , , 
2017/7/14, 29, , , , 
2017/7/15, 23, , , , 
2017/7/16, 19, , , , 
2017/7/17, 30, , , , 
2017/7/18, 33, , , , 
2017/7/19, 34, , , , 
2017/7/20, 32, , , , 
2017/7/21, 32, , , , 
2017/7/22, 31, , , , 
2017/7/23, 24, , , , 
2017/7/24, 22, , , , 
2017/7/25, 32, , , , 
2017/7/26, 34, , , , 
2017/7/27, 45, , , , 
2017/7/28, 23, , , , 
2017/7/29, 26, , , , 
2017/7/30, 25, , , , 
2017/7/31, 19, , , , 
2017/8/1, 34, , , , 
2017/8/2, 57, , , , 
2017/8/3, 114, , , , 
2017/8/4, 145, , , , 
2017/8/5, 134, , , , 
2017/8/6, 45, , , , 
2017/8/7, 61, , , , 
2017/8/8, 88, , , , 
2017/8/9, 106, , , , 
2017/8/10, 120, , , , 
2017/8/11, 126, , , , 
2017/8/12, 88, , , , 
2017/8/13, 34, , , , 
2017/8/14, 36, , , , 
2017/8/15, 43, , , , 
2017/8/16, 43, , , , 
2017/8/17, 36, , , , 
2017/8/18, 25, , , , 
2017/8/19, 27, , , , 
2017/8/22, 44, , , , 
2017/8/23, 36, , , , 
2017/8/24, 21, , , , 
2017/8/25, 22, , , , 
2017/8/26, 28, , , , 
2017/8/27, 32, , , , 
2017/8/28, 24, , , , 
2017/8/29, 51, , , , 
2017/8/30, 68, , , , 
2017/8/31, 18, , , , 
2017/9/1, 20, , , , 
2017/9/2, 27, , , , 
2017/9/3, 27, , , , 
2017/9/4, 31, , , , 
2017/9/5, 39, , , , 
2017/9/6, 54, , , , 
2017/9/10, 15, , , , 
2017/9/11, 18, , , , 
2017/9/12, 30, , , , 
2017/9/13, 20, , , , 
2017/9/14, 24, , , , 
2017/9/15, 26, , , , 
2017/9/16, 42, , , , 
2017/9/17, 87, , , , 
2017/9/18, 42, , , , 
2017/9/19, 17, , , , 
2017/9/20, 21, , , , 
2017/9/21, 23, , , , 
2017/9/22, 31, , , , 
2017/9/23, 39, , , , 
2017/9/24, 30, , , , 
2017/9/25, 38, , , , 
2017/9/26, 27, , , , 
2017/9/27, 37, , , , 
2017/9/28, 38, , , , 
2017/9/29, 49, , , , 
2017/9/30, 26, , , , 
2017/10/1, 15, , , , 
2017/4/3, 19, , , , 
2017/4/4, 25, , , , 
2017/4/5, 26, , , , 
2017/4/6, 29, , , , 
2017/4/7, 56, , , , 
2017/4/8, 34, , , , 
2017/4/9, 27, , , , 
2017/4/10, 38, , , , 
2017/4/11, 43, , , , 
2017/4/12, 37, , , , 
2017/4/13, 41, , , , 
2017/4/14, 21, , , , 
2017/4/15, 27, , , , 
2017/4/16, 36, , , , 
2017/4/17, 51, , , , 
2017/4/18, 37, , , , 
2017/4/19, 23, , , , 
2017/4/20, 30, , , , 
2017/4/21, 24, , , , 
2017/4/22, 41, , , , 
2017/4/23, 40, , , , 
2017/4/24, 49, , , , 
2017/4/25, 33, , , , 
2017/4/26, 26, , , , 
2017/4/27, 17, , , , 
2017/4/28, 19, , , , 
2017/4/29, 17, , , , 
2017/4/30, 22, , , , 
2017/5/1, 11, , , , 
2017/5/2, 19, , , , 
2017/5/3, 25, , , , 
2017/5/4, 32, , , , 
2017/5/5, 53, , , , 
2017/5/6, 38, , , , 
2017/5/7, 31, , , , 
2017/5/8, 35, , , , 
2017/5/9, 48, , , , 
2017/5/10, 44, , , , 
2017/5/11, 35, , , , 
2017/5/12, 29, , , , 
2017/5/13, 23, , , , 
2017/5/14, 20, , , , 
2017/5/15, 15, , , , 
2017/5/16, 18, , , , 
2017/5/17, 20, , , , 
2017/5/18, 23, , , , 
2017/5/19, 34, , , , 
2017/5/20, 46, , , , 
2017/5/21, 33, , , , 
2017/5/22, 48, , , , 
2017/5/23, 62, , , , 
2017/5/24, 53, , , , 
2017/5/25, 33, , , , 
2017/5/26, 38, , , , 
2017/5/27, 41, , , , 
2017/5/28, 41, , , , 
2017/5/29, 39, , , , 
2017/5/30, 32, , , , 
2017/5/31, 27, , , , 
2017/6/1, 17, , , , 
2017/6/2, 23, , , , 
2017/6/3, 21, , , , 
2017/6/4, 30, , , , 
2017/6/5, 41, , , , 
2017/6/6, 42, , , , 
2017/6/7, 60, , , , 
2017/6/8, 48, , , , 
2017/6/9, 32, , , , 
2017/6/10, 30, , , , 
2017/6/11, 25, , , , 
2017/6/12, 25, , , , 
2017/6/13, 31, , , , 
2017/6/14, 20, , , , 
2017/6/15, 22, , , , 
2017/6/16, 43, , , , 
2017/6/17, 35, , , , 
2017/6/18, 37, , , , 
2017/6/19, 44, , , , 
2017/6/20, 54, , , , 
2017/6/21, 39, , , , 
2017/6/22, 43, , , , 
2017/6/23, 33, , , , 
2017/6/24, 40, , , , 
2017/6/25, 43, , , , 
2017/6/26, 40, , , , 
2017/6/27, 39, , , , 
2017/6/28, 37, , , , 
2017/6/29, 46, , , , 
2017/6/30, 52, , , , 
2017/7/1, 55, , , , 
2017/1/3, 19, , , , 
2017/1/4, 21, , , , 
2017/1/5, 54, , , , 
2017/1/6, 81, , , , 
2017/1/7, 75, , , , 
2017/1/8, 46, , , , 
2017/1/9, 34, , , , 
2017/1/10, 36, , , , 
2017/1/11, 32, , , , 
2017/1/12, 24, , , , 
2017/1/13, 41, , , , 
2017/1/14, 51, , , , 
2017/1/15, 62, , , , 
2017/1/16, 102, , , , 
2017/1/17, 95, , , , 
2017/1/18, 46, , , , 
2017/1/19, 26, , , , 
2017/1/20, 29, , , , 
2017/1/21, 29, , , , 
2017/1/22, 42, , , , 
2017/1/23, 23, , , , 
2017/1/24, 40, , , , 
2017/1/25, 60, , , , 
2017/1/26, 77, , , , 
2017/1/27, 73, , , , 
2017/1/28, 50, , , , 
2017/1/29, 62, , , , 
2017/1/30, 45, , , , 
2017/1/31, 28, , , , 
2017/2/1, 16, , , , 
2017/2/2, 24, , , , 
2017/2/3, 22, , , , 
2017/2/4, 21, , , , 
2017/2/5, 16, , , , 
2017/2/6, 13, , , , 
2017/2/7, 23, , , , 
2017/2/8, 26, , , , 
2017/2/9, 35, , , , 
2017/2/10, 23, , , , 
2017/2/11, 19, , , , 
2017/2/12, 20, , , , 
2017/2/13, 33, , , , 
2017/2/14, 39, , , , 
2017/2/15, 66, , , , 
2017/2/16, 30, , , , 
2017/2/17, 15, , , , 
2017/2/18, 20, , , , 
2017/2/19, 25, , , , 
2017/2/20, 20, , , , 
2017/2/21, 19, , , , 
2017/2/22, 30, , , , 
2017/2/23, 22, , , , 
2017/2/24, 37, , , , 
2017/2/25, 27, , , , 
2017/2/26, 26, , , , 
2017/2/27, 10, , , , 
2017/2/28, 27, , , , 
2017/3/1, 28, , , , 
2017/3/2, 16, , , , 
2017/3/3, 29, , , , 
2017/3/4, 17, , , , 
2017/3/5, 11, , , , 
2017/3/6, 14, , , , 
2017/3/7, 13, , , , 
2017/3/8, 17, , , , 
2017/3/9, 23, , , , 
2017/3/10, 27, , , , 
2017/3/11, 15, , , , 
2017/3/12, 23, , , , 
2017/3/13, 16, , , , 
2017/3/14, 27, , , , 
2017/3/15, 16, , , , 
2017/3/16, 17, , , , 
2017/3/17, 18, , , , 
2017/3/18, 38, , , , 
2017/3/19, 11, , , , 
2017/3/20, 25, , , , 
2017/3/21, 22, , , , 
2017/3/22, 24, , , , 
2017/3/23, 26, , , , 
2017/3/24, 16, , , , 
2017/3/25, 21, , , , 
2017/3/26, 16, , , , 
2017/3/27, 17, , , , 
2017/3/28, 20, , , , 
2017/3/29, 26, , , , 
2017/3/30, 15, , , , 
2016/10/2, 18, , , , 
2016/10/3, 19, , , , 
2016/10/4, 18, , , , 
2016/10/5, 18, , , , 
2016/10/6, 15, , , , 
2016/10/7, 21, , , , 
2016/10/8, 22, , , , 
2016/10/9, 27, , , , 
2016/10/10, 9, , , , 
2016/10/11, 24, , , , 
2016/10/12, 18, , , , 
2016/10/13, 43, , , , 
2016/10/14, 29, , , , 
2016/10/15, 32, , , , 
2016/10/16, 16, , , , 
2016/10/17, 16, , , , 
2016/10/18, 18, , , , 
2016/10/19, 16, , , , 
2016/10/20, 36, , , , 
2016/10/21, 23, , , , 
2016/10/22, 29, , , , 
2016/10/23, 28, , , , 
2016/10/24, 26, , , , 
2016/10/25, 28, , , , 
2016/10/26, 24, , , , 
2016/10/27, 27, , , , 
2016/10/28, 25, , , , 
2016/10/29, 53, , , , 
2016/10/30, 29, , , , 
2016/10/31, 29, , , , 
2016/11/1, 22, , , , 
2016/11/2, 20, , , , 
2016/11/3, 37, , , , 
2016/11/4, 36, , , , 
2016/11/5, 58, , , , 
2016/11/6, 34, , , , 
2016/11/7, 19, , , , 
2016/11/8, 41, , , , 
2016/11/9, 48, , , , 
2016/11/10, 31, , , , 
2016/11/11, 48, , , , 
2016/11/12, 63, , , , 
2016/11/13, 25, , , , 
2016/11/14, 25, , , , 
2016/11/15, 16, , , , 
2016/11/16, 13, , , , 
2016/11/17, 20, , , , 
2016/11/18, 35, , , , 
2016/11/19, 29, , , , 
2016/11/20, 18, , , , 
2016/11/21, 15, , , , 
2016/11/22, 19, , , , 
2016/11/23, 25, , , , 
2016/11/24, 19, , , , 
2016/11/25, 15, , , , 
2016/11/26, 24, , , , 
2016/11/27, 19, , , , 
2016/11/28, 14, , , , 
2016/11/29, 23, , , , 
2016/11/30, 25, , , , 
2016/12/1, 19, , , , 
2016/12/2, 23, , , , 
2016/12/3, 18, , , , 
2016/12/4, 20, , , , 
2016/12/5, 13, , , , 
2016/12/6, 24, , , , 
2016/12/7, 25, , , , 
2016/12/8, 30, , , , 
2016/12/9, 21, , , , 
2016/12/10, 15, , , , 
2016/12/11, 21, , , , 
2016/12/12, 14, , , , 
2016/12/13, 13, , , , 
2016/12/14, 26, , , , 
2016/12/15, 28, , , , 
2016/12/16, 26, , , , 
2016/12/17, 25, , , , 
2016/12/18, 47, , , , 
2016/12/19, 61, , , , 
2016/12/20, 21, , , , 
2016/12/21, 29, , , , 
2016/12/22, 45, , , , 
2016/12/23, 36, , , , 
2016/12/24, 23, , , , 
2016/12/25, 25, , , , 
2016/12/26, 52, , , , 
2016/12/27, 21, , , , 
2016/12/28, 8, , , , 
2016/12/29, 22, , , , 
2016/12/30, 20, , , , 
2016/12/31, 19, , , , 
2017/1/1, 29, , , , 
2017/1/2, 20, , , , 
2016/7/2, 14, , , , 
2016/7/3, 9, , , , 
2016/7/4, 14, , , , 
2016/7/5, 17, , , , 
2016/7/6, 32, , , , 
2016/7/7, 17, , , , 
2016/7/8, 17, , , , 
2016/7/9, 10, , , , 
2016/7/10, 10, , , , 
2016/7/11, 11, , , , 
2016/7/12, 12, , , , 
2016/7/13, 16, , , , 
2016/7/14, 16, , , , 
2016/7/15, 13, , , , 
2016/7/16, 14, , , , 
2016/7/17, 15, , , , 
2016/7/18, 21, , , , 
2016/7/19, 17, , , , 
2016/7/20, 10, , , , 
2016/7/21, 11, , , , 
2016/7/22, 21, , , , 
2016/7/23, 19, , , , 
2016/7/24, 10, , , , 
2016/7/25, 13, , , , 
2016/7/26, 25, , , , 
2016/7/27, 21, , , , 
2016/7/28, 21, , , , 
2016/7/29, 22, , , , 
2016/7/30, 24, , , , 
2016/7/31, 26, , , , 
2016/8/1, 23, , , , 
2016/8/2, 27, , , , 
2016/8/3, 13, , , , 
2016/8/4, 25, , , , 
2016/8/5, 30, , , , 
2016/8/6, 25, , , , 
2016/8/7, 22, , , , 
2016/8/8, 15, , , , 
2016/8/9, 14, , , , 
2016/8/10, 14, , , , 
2016/8/11, 19, , , , 
2016/8/12, 25, , , , 
2016/8/13, 33, , , , 
2016/8/14, 37, , , , 
2016/8/15, 19, , , , 
2016/8/16, 19, , , , 
2016/8/17, 20, , , , 
2016/8/18, 22, , , , 
2016/8/19, 29, , , , 
2016/8/20, 37, , , , 
2016/8/21, 47, , , , 
2016/8/22, 23, , , , 
2016/8/23, 21, , , , 
2016/8/24, 26, , , , 
2016/8/25, 27, , , , 
2016/8/26, 36, , , , 
2016/8/27, 46, , , , 
2016/8/28, 21, , , , 
2016/8/29, 16, , , , 
2016/8/30, 26, , , , 
2016/8/31, 17, , , , 
2016/9/1, 19, , , , 
2016/9/2, 19, , , , 
2016/9/3, 14, , , , 
2016/9/4, 9, , , , 
2016/9/5, 15, , , , 
2016/9/6, 16, , , , 
2016/9/7, 14, , , , 
2016/9/8, 16, , , , 
2016/9/9, 16, , , , 
2016/9/10, 20, , , , 
2016/9/11, 22, , , , 
2016/9/12, 17, , , , 
2016/9/13, 17, , , , 
2016/9/14, 21, , , , 
2016/9/15, 31, , , , 
2016/9/16, 27, , , , 
2016/9/17, 35, , , , 
2016/9/18, 11, , , , 
2016/9/19, 12, , , , 
2016/9/20, 20, , , , 
2016/9/21, 21, , , , 
2016/9/22, 18, , , , 
2016/9/23, 23, , , , 
2016/9/24, 20, , , , 
2016/9/25, 15, , , , 
2016/9/26, 26, , , , 
2016/9/27, 19, , , , 
2016/9/28, 11, , , , 
2016/9/29, 23, , , , 
2016/9/30, 27, , , , 
2016/10/1, 43, , , , 
2016/4/2, 56, , , , 
2016/4/3, 34, , , , 
2016/4/4, 45, , , , 
2016/4/5, 20, , , , 
2016/4/6, 21, , , , 
2016/4/7, 28, , , , 
2016/4/8, 21, , , , 
2016/4/9, 32, , , , 
2016/4/10, 23, , , , 
2016/4/11, 20, , , , 
2016/4/12, 12, , , , 
2016/4/13, 19, , , , 
2016/4/14, 20, , , , 
2016/4/15, 12, , , , 
2016/4/16, 19, , , , 
2016/4/17, 28, , , , 
2016/4/18, 28, , , , 
2016/4/19, 42, , , , 
2016/4/20, 51, , , , 
2016/4/21, 50, , , , 
2016/4/22, 24, , , , 
2016/4/23, 18, , , , 
2016/4/24, 15, , , , 
2016/4/25, 9, , , , 
2016/4/26, 13, , , , 
2016/4/27, 21, , , , 
2016/4/28, 20, , , , 
2016/4/29, 26, , , , 
2016/4/30, 14, , , , 
2016/5/1, 20, , , , 
2016/5/2, 25, , , , 
2016/5/3, 37, , , , 
2016/5/4, 29, , , , 
2016/5/5, 13, , , , 
2016/5/6, 67, , , , 
2016/5/7, 22, , , , 
2016/5/8, 29, , , , 
2016/5/9, 22, , , , 
2016/5/10, 20, , , , 
2016/5/11, 23, , , , 
2016/5/12, 25, , , , 
2016/5/13, 25, , , , 
2016/5/14, 32, , , , 
2016/5/15, 25, , , , 
2016/5/16, 19, , , , 
2016/5/17, 19, , , , 
2016/5/18, 21, , , , 
2016/5/19, 23, , , , 
2016/5/20, 8, , , , 
2016/5/21, 15, , , , 
2016/5/22, 18, , , , 
2016/5/23, 19, , , , 
2016/5/24, 16, , , , 
2016/5/25, 21, , , , 
2016/5/26, 17, , , , 
2016/5/27, 21, , , , 
2016/5/28, 14, , , , 
2016/5/29, 15, , , , 
2016/5/30, 9, , , , 
2016/5/31, 14, , , , 
2016/6/1, 24, , , , 
2016/6/2, 23, , , , 
2016/6/3, 13, , , , 
2016/6/4, 25, , , , 
2016/6/5, 15, , , , 
2016/6/6, 26, , , , 
2016/6/7, 31, , , , 
2016/6/8, 27, , , , 
2016/6/9, 25, , , , 
2016/6/10, 15, , , , 
2016/6/11, 10, , , , 
2016/6/12, 8, , , , 
