,Adelaide,Brisbane,Melbourne,Perth,Sydney
2019-11-25,,,20.4,22.333333333333332,38.733333333333334
2019-11-26,,,14.2,29.666666666666668,34.4
2019-11-27,,,20.4,23.0,30.6
2019-11-28,,,18.8,20.333333333333332,42.142857142857146
2019-11-29,,,17.2,19.333333333333332,54.857142857142854
2019-11-30,,,16.5,20.0,24.066666666666666
2019-12-01,,,13.75,23.0,24.928571428571427
2019-12-02,,,15.75,25.0,24.733333333333334
2019-12-03,,,14.0,28.333333333333332,44.93333333333333
2019-12-04,,,18.0,22.333333333333332,56.266666666666666
2019-12-05,,,14.0,19.333333333333332,40.93333333333333
2019-12-06,,,15.0,27.333333333333332,30.866666666666667
2019-12-07,,,18.25,,44.53333333333333
2019-12-08,,,20.5,,22.133333333333333
2019-12-09,,,32.5,,35.4
2019-12-10,,,16.5,14.333333333333334,69.86666666666666
2019-12-11,,,14.0,,24.266666666666666
2019-12-12,,,12.4,,23.8
2019-12-13,,,14.4,41.5,18.8
2019-12-14,,,8.4,54.5,44.0
2019-12-15,,,11.6,47.0,39.6
2019-12-16,,,14.8,51.0,20.933333333333334
2019-12-17,,,20.6,38.5,21.066666666666666
2019-12-18,,,39.75,43.5,32.06666666666667
2019-12-19,,,19.2,16.0,72.53333333333333
2019-12-20,,,69.0,17.5,21.133333333333333
2019-12-21,,,19.2,33.5,51.733333333333334
2019-12-22,,,17.0,23.5,19.733333333333334
2019-12-23,,,24.4,34.0,23.333333333333332
2019-12-24,,,22.2,27.5,23.4
2019-12-25,,,45.2,42.0,27.866666666666667
2019-12-26,,,23.2,22.5,31.466666666666665
2019-12-27,,,21.6,18.5,29.666666666666668
2019-12-28,15.5,8.0,32.0,23.0,45.53333333333333
2019-12-29,16.5,7.0,19.8,17.0,35.733333333333334
2019-12-30,,,,,
2019-12-31,,,,,
2020-01-01,13.0,10.0,18.333333333333332,7.0,30.214285714285715
2020-01-02,15.5,10.0,18.625,,25.5
2020-01-03,16.0,11.0,63.5,,36.13333333333333
2020-01-04,12.5,7.5,29.0,,58.0
2020-01-05,7.0,8.5,12.9,,30.214285714285715
2020-01-06,9.5,6.5,15.8,,17.928571428571427
2020-01-07,23.5,6.0,16.8,32.0,30.466666666666665
2020-01-08,24.5,11.0,23.8,16.0,55.0
2020-01-09,28.5,11.333333333333334,50.0,21.0,26.333333333333332
2020-01-10,16.0,10.0,29.4,18.0,38.13333333333333
2020-01-11,8.0,11.0,14.714285714285714,30.5,23.466666666666665
2020-01-12,8.5,11.333333333333334,12.714285714285714,35.0,17.0
2020-01-13,12.0,9.0,53.57142857142857,23.5,19.066666666666666
2020-01-14,15.0,7.0,90.0,29.5,21.4
2020-01-15,11.5,6.0,47.666666666666664,27.5,22.733333333333334
2020-01-16,8.0,3.0,19.666666666666668,35.0,30.666666666666668
2020-01-17,7.5,6.0,15.333333333333334,25.0,23.266666666666666
2020-01-18,11.0,6.0,32.5,21.0,23.533333333333335
2020-01-19,10.0,10.0,39.666666666666664,22.5,20.933333333333334
2020-01-20,8.0,9.666666666666666,16.333333333333332,25.0,32.0
2020-01-21,12.5,10.666666666666666,21.666666666666668,14.5,34.92857142857143
2020-01-22,8.0,10.666666666666666,27.166666666666668,15.5,43.785714285714285
2020-01-23,7.5,7.0,17.0,17.5,38.285714285714285
2020-01-24,7.0,5.0,17.166666666666668,5.5,30.428571428571427
2020-01-25,5.5,4.0,29.333333333333332,,26.214285714285715
2020-01-26,5.0,6.0,14.5,,47.0
2020-01-27,9.0,5.333333333333333,23.166666666666668,,37.30769230769231
2020-01-28,11.0,5.0,20.333333333333332,,42.0
2020-01-29,16.5,7.666666666666667,28.666666666666668,16.0,31.928571428571427
2020-01-30,15.0,7.333333333333333,49.75,17.5,38.857142857142854
2020-01-31,12.5,5.333333333333333,42.25,17.5,50.666666666666664
2020-02-01,7.0,8.0,13.875,18.0,54.93333333333333
2020-02-02,7.0,9.666666666666666,14.75,19.5,37.42857142857143
2020-02-03,8.0,11.666666666666666,13.75,22.0,32.57142857142857
2020-02-04,9.5,9.0,15.625,30.5,21.866666666666667
2020-02-05,10.5,8.0,15.625,24.0,21.066666666666666
2020-02-06,14.0,5.0,30.833333333333332,19.5,12.2
2020-02-07,16.0,6.333333333333333,24.8,22.5,18.266666666666666
2020-02-08,24.5,5.333333333333333,17.2,19.0,17.8
2020-02-09,14.0,7.0,15.4,19.5,16.066666666666666
2020-02-10,15.5,7.0,11.333333333333334,28.5,26.5
2020-02-11,10.5,7.333333333333333,15.0,27.0,38.2
2020-02-12,8.0,4.333333333333333,12.666666666666666,42.0,14.666666666666666
2020-02-13,10.5,3.6666666666666665,18.333333333333332,35.5,12.2
2020-02-14,7.5,8.333333333333334,21.0,48.5,16.933333333333334
2020-02-15,6.0,7.666666666666667,13.333333333333334,23.5,27.666666666666668
2020-02-16,8.0,6.333333333333333,14.666666666666666,17.5,20.933333333333334
2020-02-17,12.5,6.666666666666667,23.0,22.5,12.333333333333334
2020-02-18,8.0,7.333333333333333,17.333333333333332,22.0,37.333333333333336
2020-02-19,7.0,8.666666666666666,13.666666666666666,39.0,24.071428571428573
2020-02-20,7.5,15.0,13.666666666666666,32.5,22.466666666666665
2020-02-21,6.5,11.0,13.0,21.0,21.8
2020-02-22,9.5,9.0,16.833333333333332,31.5,15.066666666666666
2020-02-23,12.5,6.666666666666667,33.5,38.5,18.533333333333335
2020-02-24,15.0,5.666666666666667,12.9,27.0,23.8
2020-02-25,9.5,6.0,17.1,31.5,26.533333333333335
2020-02-26,8.0,7.333333333333333,13.8,21.5,25.666666666666668
2020-02-27,8.0,9.0,14.8,20.5,21.933333333333334
2020-02-28,8.0,12.666666666666666,12.4,22.5,24.866666666666667
2020-02-29,10.0,10.666666666666666,15.857142857142858,24.0,22.333333333333332
2020-03-01,8.0,10.333333333333334,23.0,21.5,30.733333333333334
2020-03-02,10.0,10.0,16.714285714285715,28.0,33.13333333333333
2020-03-03,7.5,4.0,12.714285714285714,16.0,16.6
2020-03-04,11.0,8.0,8.0,36.0,14.733333333333333
2020-03-05,9.5,9.0,11.857142857142858,39.0,13.866666666666667
2020-03-06,8.0,7.666666666666667,15.571428571428571,21.5,20.2
2020-03-07,9.5,9.666666666666666,15.0,23.5,17.8
2020-03-08,7.5,8.0,14.571428571428571,38.5,14.866666666666667
2020-03-09,8.5,5.666666666666667,17.857142857142858,28.5,14.533333333333333
2020-03-10,15.0,6.0,15.285714285714286,36.0,15.2
2020-03-11,14.5,7.333333333333333,26.142857142857142,38.0,15.4
2020-03-12,11.0,4.333333333333333,28.714285714285715,27.0,16.466666666666665
2020-03-13,9.0,7.333333333333333,19.571428571428573,23.0,19.2
2020-03-14,7.5,8.0,15.0,25.0,14.733333333333333
2020-03-15,7.0,7.666666666666667,13.0,23.0,15.133333333333333
2020-03-16,12.5,6.666666666666667,20.142857142857142,19.0,12.533333333333333
2020-03-17,10.5,8.666666666666666,20.428571428571427,18.5,13.666666666666666
2020-03-18,10.5,11.0,20.571428571428573,19.0,21.866666666666667
2020-03-19,10.0,10.333333333333334,20.571428571428573,22.0,32.6
2020-03-20,8.5,12.0,15.428571428571429,30.0,28.266666666666666
2020-03-21,9.0,17.0,17.714285714285715,28.5,21.8
2020-03-22,8.0,14.666666666666666,15.714285714285714,25.5,27.4
2020-03-23,9.0,10.0,13.714285714285714,26.5,17.333333333333332
2020-03-24,9.0,7.666666666666667,15.857142857142858,14.5,15.0
2020-03-25,8.0,8.333333333333334,14.857142857142858,,12.866666666666667
2020-03-26,9.0,8.333333333333334,15.0,40.0,15.142857142857142
2020-03-27,10.5,7.666666666666667,22.285714285714285,19.0,15.866666666666667
2020-03-28,12.0,9.0,24.571428571428573,20.5,17.4
2020-03-29,9.0,8.0,20.571428571428573,20.0,16.0
2020-03-30,9.0,8.0,15.714285714285714,21.0,13.571428571428571
2020-03-31,9.0,13.333333333333334,15.571428571428571,22.5,23.615384615384617
2020-04-01,9.0,11.666666666666666,22.857142857142858,28.5,18.285714285714285
2020-04-02,9.5,8.666666666666666,15.285714285714286,18.0,13.866666666666667
2020-04-03,9.0,10.0,21.714285714285715,22.5,15.066666666666666
2020-04-04,9.0,8.0,16.142857142857142,23.0,19.2
2020-04-05,9.0,12.0,14.142857142857142,21.5,17.533333333333335
2020-04-06,7.0,12.666666666666666,15.714285714285714,22.0,15.933333333333334
2020-04-07,8.5,10.666666666666666,14.571428571428571,29.5,16.933333333333334
2020-04-08,9.0,9.333333333333334,11.857142857142858,27.5,14.266666666666667
2020-04-09,9.0,9.0,8.285714285714286,30.5,15.933333333333334
2020-04-10,10.0,8.0,18.0,42.5,14.066666666666666
2020-04-11,9.5,11.666666666666666,17.142857142857142,33.5,20.666666666666668
2020-04-12,10.5,11.666666666666666,18.0,15.5,20.4
2020-04-13,10.0,11.0,20.428571428571427,23.0,25.733333333333334
2020-04-14,8.5,10.333333333333334,23.285714285714285,21.0,27.866666666666667
2020-04-15,10.0,9.333333333333334,27.142857142857142,21.0,30.6
2020-04-16,10.0,10.0,15.571428571428571,24.0,16.6
2020-04-17,9.5,12.0,15.857142857142858,26.5,21.133333333333333
2020-04-18,8.5,8.0,15.428571428571429,20.0,22.533333333333335
2020-04-19,7.5,10.0,19.714285714285715,21.5,24.5
2020-04-20,10.5,12.333333333333334,17.857142857142858,20.5,10.066666666666666
2020-04-21,9.5,15.666666666666666,16.428571428571427,18.0,19.066666666666666
2020-04-22,9.0,14.666666666666666,13.375,15.0,21.0
2020-04-23,8.5,11.666666666666666,15.5,19.5,21.933333333333334
2020-04-24,8.5,13.0,16.714285714285715,16.5,21.4
2020-04-25,8.0,13.0,18.714285714285715,18.0,30.133333333333333
2020-04-26,9.5,12.666666666666666,14.714285714285714,26.0,20.133333333333333
2020-04-27,11.0,11.666666666666666,16.0,23.0,14.666666666666666
2020-04-28,6.5,8.0,19.142857142857142,24.0,15.933333333333334
2020-04-29,9.5,8.333333333333334,15.714285714285714,24.5,16.6
2020-04-30,11.5,9.666666666666666,16.285714285714285,23.0,14.533333333333333
2020-05-01,10.5,10.333333333333334,18.375,21.5,18.866666666666667
