,Adelaide,Brisbane,Melbourne,Perth,Sydney
2019-12-28,2.0,2.0,9.8,3.0,5.0
2019-12-29,3.3333333333333335,2.2,7.0,1.5,7.533333333333333
2019-12-30,,,,,
2019-12-31,,,,,
2020-01-01,2.0,1.75,4.666666666666667,3.3333333333333335,1.9285714285714286
2020-01-02,4.5,2.25,3.875,,1.7692307692307692
2020-01-03,3.6666666666666665,2.4,9.375,,3.0
2020-01-04,2.0,2.2,4.2,,5.428571428571429
2020-01-05,1.3333333333333333,1.6,2.8,,3.4615384615384617
2020-01-06,2.3333333333333335,2.0,13.6,,4.0
2020-01-07,3.6666666666666665,2.6,6.1,2.6666666666666665,5.533333333333333
2020-01-08,4.0,3.2,5.2,2.0,4.266666666666667
2020-01-09,5.666666666666667,3.0,7.5,1.6666666666666667,3.6
2020-01-10,3.0,2.6,7.4,1.3333333333333333,6.666666666666667
2020-01-11,1.3333333333333333,2.0,3.142857142857143,3.3333333333333335,4.466666666666667
2020-01-12,1.5,2.2,2.0,5.0,3.1333333333333333
2020-01-13,5.666666666666667,3.25,9.857142857142858,4.0,5.866666666666666
2020-01-14,6.0,3.4,16.142857142857142,3.6666666666666665,5.133333333333334
2020-01-15,2.6666666666666665,3.0,12.5,1.3333333333333333,5.666666666666667
2020-01-16,2.0,3.2,4.833333333333333,3.0,9.133333333333333
2020-01-17,1.5,3.0,4.666666666666667,4.0,5.2
2020-01-18,4.0,3.0,5.666666666666667,2.0,3.4
2020-01-19,1.0,2.25,5.666666666666667,1.3333333333333333,4.533333333333333
2020-01-20,3.0,2.6,5.833333333333333,4.0,6.466666666666667
2020-01-21,3.3333333333333335,3.8,6.666666666666667,2.0,7.6
2020-01-22,3.0,3.6,8.166666666666666,3.3333333333333335,6.785714285714286
2020-01-23,4.0,2.4,6.2,2.0,8.642857142857142
2020-01-24,3.0,2.0,7.333333333333333,3.6666666666666665,5.0
2020-01-25,2.5,1.4,6.5,,2.9285714285714284
2020-01-26,1.3333333333333333,1.75,4.833333333333333,,3.769230769230769
2020-01-27,2.5,1.75,4.333333333333333,,2.076923076923077
2020-01-28,5.0,2.75,6.833333333333333,,5.076923076923077
2020-01-29,7.333333333333333,2.4,9.5,1.0,2.7857142857142856
2020-01-30,6.0,2.8,16.125,1.0,5.714285714285714
2020-01-31,4.666666666666667,3.0,10.625,1.3333333333333333,6.733333333333333
2020-02-01,2.0,2.5,6.125,2.0,7.533333333333333
2020-02-02,2.0,1.4,3.0,2.3333333333333335,5.4
2020-02-03,3.0,2.2,4.0,1.6666666666666667,4.933333333333334
2020-02-04,2.0,3.75,4.25,2.6666666666666665,2.933333333333333
2020-02-05,3.0,3.75,5.875,5.333333333333333,5.066666666666666
2020-02-06,3.0,4.0,9.833333333333334,2.0,4.8
2020-02-07,4.0,4.0,10.2,2.3333333333333335,4.428571428571429
2020-02-08,1.6666666666666667,1.6,5.2,2.0,2.076923076923077
2020-02-09,1.0,2.5,2.0,2.0,1.3846153846153846
2020-02-10,4.666666666666667,4.0,5.666666666666667,2.0,3.933333333333333
2020-02-11,2.6666666666666665,4.0,6.333333333333333,2.0,6.066666666666666
2020-02-12,2.0,3.2,4.666666666666667,3.6666666666666665,3.8666666666666667
2020-02-13,3.6666666666666665,3.2,6.333333333333333,4.333333333333333,4.666666666666667
2020-02-14,3.5,3.0,10.333333333333334,4.333333333333333,3.4
2020-02-15,2.0,2.0,4.666666666666667,1.6666666666666667,4.4
2020-02-16,2.0,2.25,2.6666666666666665,1.0,1.8666666666666667
2020-02-17,5.666666666666667,3.0,8.333333333333334,3.0,5.733333333333333
2020-02-18,3.0,2.8,9.666666666666666,2.3333333333333335,5.933333333333334
2020-02-19,2.5,2.6,4.666666666666667,3.3333333333333335,4.866666666666666
2020-02-20,2.3333333333333335,4.4,5.0,3.6666666666666665,5.6
2020-02-21,2.0,3.6,5.0,3.3333333333333335,4.866666666666666
2020-02-22,2.5,2.6666666666666665,4.857142857142857,4.666666666666667,3.2666666666666666
2020-02-23,3.6666666666666665,2.25,6.142857142857143,4.666666666666667,3.533333333333333
2020-02-24,6.0,3.0,10.0,2.0,5.533333333333333
2020-02-25,4.666666666666667,3.2,9.818181818181818,3.0,6.333333333333333
2020-02-26,3.0,3.6,4.909090909090909,3.3333333333333335,5.866666666666666
2020-02-27,2.3333333333333335,4.2,7.363636363636363,3.0,3.8666666666666667
2020-02-28,2.3333333333333335,4.4,5.909090909090909,3.0,6.133333333333334
