date, pm25, pm10, o3, no2, so2, co
2019/12/5, 23, 14, 15, 4, 1, 1
2019/12/6, 23, 19, 16, 3, , 1
2019/12/7, 24, 23, 19, 2, 1, 1
2019/12/8, 31, 15, 20, 4, 1, 3
2019/12/9, 27, 34, 37, 8, , 2
2019/12/10, 28, 20, 17, 3, , 
2019/12/11, 31, 24, 15, 4, , 1
2019/12/12, 26, 18, 12, 4, 1, 1
2019/12/13, 27, 16, 16, 4, 5, 1
2019/12/14, 24, 8, 10, 3, 1, 1
2019/12/15, 21, 10, 14, 3, 2, 1
2019/12/16, 22, 18, 14, 7, , 
2019/12/17, 29, 24, 19, 11, 1, 
2019/12/18, 28, 26, 43, 10, , 
2019/12/19, 29, 26, 20, 5, , 1
2019/12/20, 35, 55, 87, 9, 1, 4
2019/12/21, 68, 32, 20, 2, , 1
2019/12/22, 104, 29, 17, 1, , 1
2019/12/23, 33, 36, 26, 9, 2, 1
2019/12/24, 53, 30, 23, 4, 2, 
2019/12/25, 56, 29, 44, 3, 1, 2
2019/12/26, 52, 22, 26, 2, , 
2019/12/27, 82, 44, 38, 7, 2, 1
2019/12/28, 62, 34, 34, 9, 1, 1
2019/12/29, 94, 25, 30, 6, , 
2019/12/30, 51, , , , , 
2019/7/2, 19, 10, 15, 9, 1, 3
2019/7/3, 18, 16, 5, 20, 2, 3
2019/7/4, 28, 20, 4, 19, 3, 5
2019/7/5, 41, 27, 3, 21, 2, 6
2019/7/6, 64, 14, 15, 14, 1, 5
2019/7/7, 50, 9, 14, , , 3
2019/7/8, 40, 7, 17, , 1, 2
2019/7/9, 23, 7, 14, 14, , 2
2019/7/10, 21, 6, 19, 5, , 1
2019/7/11, 19, 12, 19, 9, , 
2019/7/12, 19, 9, 19, 6, , 
2019/7/13, 24, 10, 23, 4, 1, 2
2019/7/14, 20, 10, 21, 4, , 1
2019/7/15, 21, 13, 21, 10, 2, 1
2019/7/16, 27, 7, 18, 7, 1, 1
2019/7/17, 21, 6, 17, 10, 1, 1
2019/7/18, 18, 16, 18, 10, 1, 1
2019/7/19, 23, 15, 17, 13, 2, 2
2019/7/20, 25, 5, 17, 4, 1, 1
2019/7/21, 23, 12, 18, 6, 1, 2
2019/7/22, 18, 12, 19, 6, , 1
2019/7/23, 24, 9, 20, 6, , 2
2019/7/24, 20, 13, 16, 13, 2, 2
2019/7/25, 21, 4, 15, 8, , 1
2019/7/26, 19, 9, 13, 12, 1, 3
2019/7/27, 20, 9, 15, 14, 1, 2
2019/7/28, 31, 12, 4, 16, 1, 6
2019/7/29, 37, 11, 15, 12, 2, 1
2019/7/30, 28, 20, 20, 15, 1, 2
2019/7/31, 25, 18, 11, 21, 2, 4
2019/8/1, 36, 11, 18, 16, 2, 5
2019/8/2, 37, 9, 19, 10, 1, 1
2019/8/3, 22, 7, 19, 5, 1, 1
2019/8/4, 21, 11, 20, 8, 2, 1
2019/8/5, 24, 12, 17, 11, , 1
2019/8/6, 27, 8, 17, 7, , 
2019/8/7, 20, 15, 13, 14, , 2
2019/8/8, 22, 6, 20, 9, 1, 1
2019/8/9, 25, 9, 21, 8, 1, 2
2019/8/10, 17, 9, 22, 5, 1, 2
2019/8/11, 20, 13, 24, 4, 1, 1
2019/8/12, 21, 10, 21, 10, 4, 1
2019/8/13, 22, 7, 16, 10, 1, 2
2019/8/14, 19, 7, 14, 11, 1, 2
2019/8/15, 26, 7, 19, 7, 2, 1
2019/8/16, 20, 12, 19, 9, 2, 1
2019/8/17, 19, 10, 20, 12, 2, 2
2019/8/18, 23, 6, 21, 3, , 1
2019/8/19, 22, 10, 22, 7, 1, 2
2019/8/20, 18, 8, 18, 7, , 1
2019/8/21, 19, 9, 21, 4, 1, 
