State,County,CS,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI
Michigan,Tuscola,TuscolaMichigan,0.9386910688676124,0.05898891448652822,0.002320016645859343,0.0,0.0,0.0,115,47.666666666666664,33.833333333333336
Michigan,Washtenaw,WashtenawMichigan,0.7626481523068094,0.22868353419667142,0.0086683134965192,0.0,0.0,0.0,150,62.5,40.833333333333336
Michigan,Wayne,WayneMichigan,0.42856875514634324,0.5385807320907254,0.03239389175836515,0.00045662100456621014,0.0,0.0,186,82.0,53.333333333333336
Michigan,Wexford,WexfordMichigan,0.9378467661291786,0.057933156854416,0.004220077016405549,0.0,0.0,0.0,126,47.333333333333336,34.666666666666664
Minnesota,Anoka,AnokaMinnesota,0.8346050885013382,0.16311179962089462,0.0022831118777671667,0.0,0.0,0.0,145,56.333333333333336,37.5
Minnesota,Becker,BeckerMinnesota,0.917958791438949,0.08064714690162614,0.0013940616594247883,0.0,0.0,0.0,130,48.0,30.333333333333332
Minnesota,Carlton,CarltonMinnesota,0.9510176607933745,0.047918403142689525,0.001063936063936064,0.0,0.0,0.0,101,44.5,29.0
Minnesota,Cook,CookMinnesota,0.9804728128648127,0.019527187135187286,0.0,0.0,0.0,0.0,89,31.333333333333332,17.5
Minnesota,Crow Wing,Crow WingMinnesota,0.9160675190427803,0.08207605919163327,0.001856421765586598,0.0,0.0,0.0,137,48.333333333333336,30.0
Minnesota,Dakota,DakotaMinnesota,0.8758415051026773,0.12279112708037031,0.0013673678169523666,0.0,0.0,0.0,137,52.666666666666664,28.833333333333332
Minnesota,Goodhue,GoodhueMinnesota,0.929788298560961,0.06949020071753843,0.0007215007215007215,0.0,0.0,0.0,133,48.666666666666664,36.333333333333336
Minnesota,Hennepin,HennepinMinnesota,0.634864136537166,0.36194201162761686,0.0031938518352172067,0.0,0.0,0.0,145,64.66666666666667,43.166666666666664
Minnesota,Lake,LakeMinnesota,0.9195789817308863,0.07996439726454752,0.00045662100456621014,0.0,0.0,0.0,110,47.666666666666664,27.5
Minnesota,Lyon,LyonMinnesota,0.9126268913686841,0.08599044737486662,0.0013826612564491589,0.0,0.0,0.0,119,49.166666666666664,31.666666666666668
Minnesota,Olmsted,OlmstedMinnesota,0.8530577351916789,0.14557364939299555,0.0013686154153254987,0.0,0.0,0.0,116,54.5,36.166666666666664
Minnesota,Ramsey,RamseyMinnesota,0.8078224417995359,0.18944032736981312,0.002281857424457919,0.0004553734061930783,0.0,0.0,151,57.333333333333336,32.333333333333336
Minnesota,Scott,ScottMinnesota,0.906800915952382,0.09226537723155832,0.0009337068160597573,0.0,0.0,0.0,112,49.5,33.666666666666664
Minnesota,Stearns,StearnsMinnesota,0.8984535185262014,0.10062037690115722,0.00045662100456621014,0.0004694835680751175,0.0,0.0,151,50.5,32.5
Minnesota,Washington,WashingtonMinnesota,0.7688938462880444,0.22927463805727696,0.0013723788319056067,0.0004591368227731864,0.0,0.0,200,59.333333333333336,37.666666666666664
Minnesota,Wright,WrightMinnesota,0.8812467427662272,0.11598788965427624,0.002765367579496605,0.0,0.0,0.0,140,54.0,34.0
Mississippi,Bolivar,BolivarMississippi,0.8678497595868522,0.1310818643447718,0.0010683760683760683,0.0,0.0,0.0,129,53.833333333333336,39.0
Mississippi,DeSoto,DeSotoMississippi,0.7879863515479953,0.20921646846304384,0.002340558984394601,0.00045662100456621014,0.0,0.0,159,57.166666666666664,39.5
Mississippi,Forrest,ForrestMississippi,0.8104000927772379,0.18913565466937302,0.0004642525533890438,0.0,0.0,0.0,119,54.5,36.333333333333336
Mississippi,Hancock,HancockMississippi,0.8782266643562582,0.11994245670848584,0.0018308789352560397,0.0,0.0,0.0,112,52.5,36.5
Mississippi,Harrison,HarrisonMississippi,0.8103325404326954,0.18460547644563866,0.0050619831216658214,0.0,0.0,0.0,119,57.5,39.0
Mississippi,Hinds,HindsMississippi,0.6453489532649649,0.3537378047259027,0.00045662100456621014,0.00045662100456621014,0.0,0.0,153,63.833333333333336,45.0
Mississippi,Jackson,JacksonMississippi,0.851784102814109,0.14271244952454384,0.005503447661347159,0.0,0.0,0.0,122,54.5,35.166666666666664
Mississippi,Lauderdale,LauderdaleMississippi,0.9437388447828493,0.05626115521715075,0.0,0.0,0.0,0.0,87,48.0,35.333333333333336
Mississippi,Lee,LeeMississippi,0.9469924486277544,0.05300755137224544,0.0,0.0,0.0,0.0,87,48.333333333333336,37.166666666666664
Mississippi,Yalobusha,YalobushaMississippi,0.9798707169056652,0.02012928309433491,0.0,0.0,0.0,0.0,97,43.833333333333336,31.833333333333332
Missouri,Andrew,AndrewMissouri,0.8536583727349152,0.1449754840999998,0.0013661431650849641,0.0,0.0,0.0,112,57.833333333333336,40.5
Missouri,Boone,BooneMissouri,0.90866870112531,0.09065102676584652,0.0006802721088435375,0.0,0.0,0.0,105,50.0,38.666666666666664
Missouri,Buchanan,BuchananMissouri,0.766824240516644,0.23134172801047023,0.0018340314728857695,0.0,0.0,0.0,141,57.5,36.333333333333336
Missouri,Callaway,CallawayMissouri,0.9099406871597648,0.08928049664085819,0.000778816199376947,0.0,0.0,0.0,101,50.666666666666664,39.5
Missouri,Cass,CassMissouri,0.7957842053786855,0.20230249921523,0.0019132954060845162,0.0,0.0,0.0,115,57.166666666666664,39.333333333333336
Missouri,Cedar,CedarMissouri,0.8275219330689284,0.1720201914731961,0.00045787545787545793,0.0,0.0,0.0,101,55.0,37.833333333333336
Missouri,Clay,ClayMissouri,0.7776272224194337,0.21043762450289713,0.011935153077669272,0.0,0.0,0.0,147,63.666666666666664,39.666666666666664
Missouri,Clinton,ClintonMissouri,0.8171484645592302,0.17759691022619792,0.005254625214571811,0.0,0.0,0.0,143,64.16666666666667,41.666666666666664
Missouri,Greene,GreeneMissouri,0.8219839309329542,0.17801606906704595,0.0,0.0,0.0,0.0,93,55.166666666666664,39.0
Missouri,Iron,IronMissouri,0.9458335026231124,0.05232198192493693,0.0018445154519507424,0.0,0.0,0.0,149,37.0,12.666666666666666
Missouri,Jackson,JacksonMissouri,0.6968972228460214,0.26292137635052526,0.04018140080345336,0.0,0.0,0.0,150,72.83333333333333,41.0
Missouri,Jefferson,JeffersonMissouri,0.7329827581904832,0.25743069591037254,0.009586545899144148,0.0,0.0,0.0,142,63.166666666666664,40.166666666666664
Missouri,Lincoln,LincolnMissouri,0.8648902674291717,0.13160703993563105,0.0035026926351971765,0.0,0.0,0.0,143,59.0,40.0
Missouri,Monroe,MonroeMissouri,0.9538974973176635,0.045189260673204085,0.0009132420091324203,0.0,0.0,0.0,105,46.166666666666664,34.0
Missouri,Perry,PerryMissouri,0.8417286540784539,0.15603344141394876,0.0022379045075974317,0.0,0.0,0.0,129,59.666666666666664,41.0
Missouri,St. Louis City,St. Louis CityMissouri,0.5713950645008359,0.41354018514359864,0.01323951393567383,0.0018252364198917085,0.0,0.0,182,68.66666666666667,47.333333333333336
Montana,Cascade,CascadeMontana,0.899443004188898,0.09150412184240515,0.005203016120279849,0.0038498578484169265,0.0,0.0,165,48.5,25.833333333333332
Montana,Fergus,FergusMontana,0.92786635726227,0.06163135963270705,0.0073059360730593605,0.0031963470319634705,0.0,0.0,163,48.166666666666664,37.833333333333336
Montana,Flathead,FlatheadMontana,0.7904608628390348,0.19036105496918432,0.01004566210045662,0.0077625570776255716,0.00136986301369863,0.0,250,62.333333333333336,38.666666666666664
Montana,Gallatin,GallatinMontana,0.8712940090326121,0.11776081043990318,0.007753823889013648,0.002735983232277865,0.0,0.0004553734061930783,365,54.333333333333336,24.166666666666668
Montana,Lewis and Clark,Lewis and ClarkMontana,0.7804276767223096,0.1894440701649325,0.02099583302143374,0.0091324200913242,0.0,0.0,171,67.0,41.666666666666664
Montana,Lincoln,LincolnMontana,0.6256079628678285,0.3483306797818975,0.011431874476706358,0.013713725046228156,0.0009157578273393967,0.0,216,74.33333333333333,38.5
Montana,Missoula,MissoulaMontana,0.5048157297202884,0.428092172567807,0.03878159542879957,0.012328767123287674,0.007762557077625572,0.008219178082191782,593,100.33333333333333,49.0
Montana,Ravalli,RavalliMontana,0.8076257102387046,0.15771946979574097,0.020587868398602865,0.013117283950617281,0.0009496676163342827,0.0,247,66.83333333333333,22.166666666666668
Montana,Richland,RichlandMontana,0.8912110505804168,0.10373055216519607,0.0032192215325298665,0.0018391757218572862,0.0,0.0,173,52.166666666666664,37.166666666666664
Montana,Rosebud,RosebudMontana,0.8752280192149701,0.11015248481062558,0.009596664924176086,0.00502283105022831,0.0,0.0,185,54.166666666666664,37.666666666666664
Montana,Silver Bow,Silver BowMontana,0.7972906841417928,0.18592412880498563,0.012162221854449604,0.004622965198772025,0.0,0.0,180,64.66666666666667,26.166666666666668
Montana,Yellowstone,YellowstoneMontana,0.8953156567976338,0.09554185978093561,0.007767581802451043,0.0013749016189794213,0.0,0.0,158,49.5,25.166666666666668
Nebraska,Cass,CassNebraska,0.9297087200786599,0.06981913638970653,0.00047214353163361664,0.0,0.0,0.0,106,43.166666666666664,19.666666666666668
Nebraska,Douglas,DouglasNebraska,0.7348117374054944,0.25788731691493877,0.007300945679566833,0.0,0.0,0.0,130,61.833333333333336,41.666666666666664
Nebraska,Knox,KnoxNebraska,0.9270543756245467,0.07246943389926276,0.0004761904761904762,0.0,0.0,0.0,101,48.166666666666664,35.166666666666664
Nebraska,Lancaster,LancasterNebraska,0.9090227540571302,0.08937932287719763,0.0015979230656720782,0.0,0.0,0.0,113,49.5,34.0
Nebraska,Sarpy,SarpyNebraska,0.8263131643286133,0.17217841621164864,0.001508419459737918,0.0,0.0,0.0,120,54.666666666666664,33.166666666666664
Nevada,Carson City,Carson CityNevada,0.7795306534920279,0.21362003143947902,0.0045662100456621,0.0022831050228310505,0.0,0.0,162,64.0,43.0
Nevada,Churchill,ChurchillNevada,0.8049452510468017,0.18936416434764336,0.005690584605554831,0.0,0.0,0.0,133,60.666666666666664,43.166666666666664
Nevada,Clark,ClarkNevada,0.3633143698380617,0.5691381590438406,0.06480899268907354,0.0022831050228310505,0.0004553734061930783,0.0,268,94.66666666666667,57.833333333333336
Nevada,Douglas,DouglasNevada,0.8668215871540902,0.12055894217679851,0.009223182270751982,0.0029358832418214533,0.0004604051565377532,0.0,205,54.833333333333336,22.0
Nevada,Elko,ElkoNevada,0.9252493674712752,0.07141222454257014,0.0028767274690725745,0.0004616805170821791,0.0,0.0,164,45.0,22.833333333333332
Nevada,Lyon,LyonNevada,0.8164463311268154,0.17402296283581054,0.009530706037374015,0.0,0.0,0.0,133,61.0,42.333333333333336
Nevada,Nye,NyeNevada,0.9552723507248545,0.04016393442622951,0.003195099433590339,0.0009132420091324203,0.0,0.0004553734061930783,349,34.833333333333336,17.166666666666668
Nevada,Washoe,WashoeNevada,0.5800733587843402,0.3939079771439979,0.022365696035132374,0.00136986301369863,0.0,0.00228310502283105,891,76.33333333333333,48.166666666666664
Nevada,White Pine,White PineNevada,0.8145414061697881,0.18076988117202777,0.0046887126581841914,0.0,0.0,0.0,115,60.5,43.333333333333336
New Hampshire,Belknap,BelknapNew Hampshire,0.955923459847023,0.04407654015297716,0.0,0.0,0.0,0.0,90,46.5,32.0
New Hampshire,Cheshire,CheshireNew Hampshire,0.8566307043008144,0.14200068028386015,0.0009119944107592884,0.00045662100456621014,0.0,0.0,154,53.666666666666664,36.166666666666664
New Hampshire,Coos,CoosNew Hampshire,0.8531554812208225,0.1384728533787998,0.007903500606370161,0.0004681647940074907,0.0,0.0,174,57.5,43.166666666666664
New Hampshire,Grafton,GraftonNew Hampshire,0.9210282705791352,0.07851510841629862,0.00045662100456621014,0.0,0.0,0.0,101,48.0,34.666666666666664
New Hampshire,Hillsborough,HillsboroughNew Hampshire,0.9196758739426603,0.07713152182049554,0.003192604236844075,0.0,0.0,0.0,129,49.5,37.166666666666664
New Hampshire,Merrimack,MerrimackNew Hampshire,0.9671407540484567,0.03194600394241086,0.0009132420091324203,0.0,0.0,0.0,105,44.666666666666664,30.0
New Hampshire,Rockingham,RockinghamNew Hampshire,0.8511989420365796,0.14241085909623974,0.006390198867180678,0.0,0.0,0.0,126,53.833333333333336,39.166666666666664
New Jersey,Atlantic,AtlanticNew Jersey,0.8808454096742891,0.11641485744337755,0.002281857424457919,0.00045787545787545793,0.0,0.0,167,52.833333333333336,37.333333333333336
New Jersey,Bergen,BergenNew Jersey,0.6644006749271804,0.31054933874932267,0.023681370908171583,0.0013686154153254987,0.0,0.0,164,69.5,43.0
New Jersey,Camden,CamdenNew Jersey,0.6389936871522319,0.3372757441924296,0.023273947650772262,0.00045662100456621014,0.0,0.0,161,71.5,44.833333333333336
New Jersey,Cumberland,CumberlandNew Jersey,0.8606864011347369,0.13609449813687252,0.00321910072839058,0.0,0.0,0.0,136,54.833333333333336,36.833333333333336
New Jersey,Essex,EssexNew Jersey,0.7653024452653917,0.22647710163429902,0.007762577642433918,0.00045787545787545793,0.0,0.0,177,61.333333333333336,39.666666666666664
New Jersey,Gloucester,GloucesterNew Jersey,0.7982464304269472,0.1840597675347754,0.01769380203827741,0.0,0.0,0.0,147,64.33333333333333,39.166666666666664
New Jersey,Hudson,HudsonNew Jersey,0.7015021084412506,0.28160540958654595,0.015522618958504882,0.0013698630136986304,0.0,0.0,174,66.16666666666667,41.833333333333336
New Jersey,Hunterdon,HunterdonNew Jersey,0.7968896827889717,0.1924097800673996,0.009284083878583952,0.0014164532650448147,0.0,0.0,179,61.166666666666664,38.166666666666664
New Jersey,Mercer,MercerNew Jersey,0.7289043591087158,0.25193377747835416,0.01824986900217082,0.0009119944107592884,0.0,0.0,187,65.83333333333333,41.333333333333336
New Jersey,Middlesex,MiddlesexNew Jersey,0.789122511585918,0.19200852503183954,0.017953184819511674,0.0009157785627308315,0.0,0.0,174,63.333333333333336,38.5
New Jersey,Monmouth,MonmouthNew Jersey,0.8860310065193574,0.10629502343445886,0.006967755356918325,0.0007062146892655367,0.0,0.0,154,55.166666666666664,36.333333333333336
New Jersey,Morris,MorrisNew Jersey,0.8733224008130609,0.11981063134550059,0.0064090923835631195,0.00045787545787545793,0.0,0.0,151,54.333333333333336,35.5
New Jersey,Ocean,OceanNew Jersey,0.8279203210943594,0.1561037053919578,0.01504740356313756,0.0009285699505452438,0.0,0.0,161,61.666666666666664,37.5
New Jersey,Passaic,PassaicNew Jersey,0.8357043328527781,0.15406349396861643,0.010232173178605518,0.0,0.0,0.0,150,59.5,38.333333333333336
New Jersey,Union,UnionNew Jersey,0.6627105322254659,0.3336364997380044,0.0036529680365296802,0.0,0.0,0.0,141,62.166666666666664,43.0
New Jersey,Warren,WarrenNew Jersey,0.8366618650648464,0.1578471685471893,0.005490966387964266,0.0,0.0,0.0,123,56.5,35.833333333333336
New Mexico,Bernalillo,BernalilloNew Mexico,0.4942797614591911,0.48974224617611095,0.015521371360131745,0.00045662100456621014,0.0,0.0,165,77.33333333333333,50.5
New Mexico,Dona Ana,Dona AnaNew Mexico,0.4404471392569304,0.4970144970930958,0.049300097312673104,0.008216682885445518,0.0018264840182648406,0.0031950994335903384,630,89.5,53.333333333333336
New Mexico,Eddy,EddyNew Mexico,0.6897528020655397,0.2860362214196233,0.02192787149200599,0.00228310502283105,0.0,0.0,185,75.33333333333333,44.333333333333336
New Mexico,Lea,LeaNew Mexico,0.7323546313713468,0.2594021051587552,0.007781582952815828,0.0004616805170821791,0.0,0.0,157,67.5,42.833333333333336
New Mexico,Luna,LunaNew Mexico,0.9395868553511985,0.052554017855341854,0.005555769434700508,0.0013838013838013842,0.00045787545787545793,0.0004616805170821791,617,36.166666666666664,20.666666666666668
New Mexico,Rio Arriba,Rio ArribaNew Mexico,0.7942252042633239,0.2030046913781741,0.0027701043585021483,0.0,0.0,0.0,126,61.333333333333336,44.0
New Mexico,San Juan,San JuanNew Mexico,0.6667826933153679,0.3213476557626569,0.0118696509219752,0.0,0.0,0.0,133,77.0,45.833333333333336
New Mexico,Sandoval,SandovalNew Mexico,0.773219071108053,0.2206733359199472,0.006107592971999751,0.0,0.0,0.0,119,64.33333333333333,42.833333333333336
New Mexico,Santa Fe,Santa FeNew Mexico,0.802487814548155,0.19568191728160858,0.0018302681702363833,0.0,0.0,0.0,122,61.666666666666664,43.333333333333336
New Mexico,Taos,TaosNew Mexico,0.9735877242211846,0.026412275778815542,0.0,0.0,0.0,0.0,70,31.166666666666668,14.833333333333334
New Mexico,Valencia,ValenciaNew Mexico,0.7595237306168294,0.2376933260991431,0.002782943284027397,0.0,0.0,0.0,108,65.16666666666667,43.5
New York,Albany,AlbanyNew York,0.8420752551338673,0.15564413504004793,0.0022806098260847872,0.0,0.0,0.0,119,55.5,37.0
New York,Chautauqua,ChautauquaNew York,0.8810151687848101,0.11117637402461496,0.007808457190574897,0.0,0.0,0.0,140,53.833333333333336,37.0
New York,Dutchess,DutchessNew York,0.9422856461351606,0.05266757732992777,0.004588901077036041,0.00045787545787545793,0.0,0.0,156,46.333333333333336,32.833333333333336
New York,Erie,ErieNew York,0.7466813883274696,0.2469334031988422,0.00638520847368815,0.0,0.0,0.0,136,61.5,41.0
New York,Essex,EssexNew York,0.9027808967737107,0.0949384934002046,0.0022806098260847872,0.0,0.0,0.0,112,52.0,39.666666666666664
New York,Franklin,FranklinNew York,0.9861728811313987,0.011970108655045166,0.0018570102135561748,0.0,0.0,0.0,119,27.333333333333332,16.0
New York,Hamilton,HamiltonNew York,0.9660026563664815,0.033025526335170634,0.0009718172983479108,0.0,0.0,0.0,112,44.666666666666664,33.333333333333336
New York,Herkimer,HerkimerNew York,0.9777893475155105,0.02032207835795506,0.0018885741265344666,0.0,0.0,0.0,108,42.833333333333336,32.0
New York,Jefferson,JeffersonNew York,0.948172513506803,0.04832866749270404,0.00349881900049296,0.0,0.0,0.0,122,46.333333333333336,33.333333333333336
New York,Monroe,MonroeNew York,0.8493247408080103,0.14656816534763986,0.004107093844349627,0.0,0.0,0.0,122,54.833333333333336,36.5
New York,Nassau,NassauNew York,0.9063133333921157,0.09368666660788416,0.0,0.0,0.0,0.0,92,47.833333333333336,23.5
New York,Niagara,NiagaraNew York,0.9233085071272874,0.07247783747306323,0.004213655399649375,0.0,0.0,0.0,119,49.166666666666664,35.666666666666664
New York,Oneida,OneidaNew York,0.9307204461543573,0.06927955384564265,0.0,0.0,0.0,0.0,79,44.333333333333336,21.166666666666668
New York,Onondaga,OnondagaNew York,0.9021138475102095,0.09606216366827192,0.0018239888215185768,0.0,0.0,0.0,122,51.333333333333336,35.0
New York,Orange,OrangeNew York,0.8941100880804451,0.10315143349053073,0.002738478429024129,0.0,0.0,0.0,147,51.0,35.666666666666664
New York,Oswego,OswegoNew York,0.9575779066388179,0.04077422415147546,0.0016478692097066656,0.0,0.0,0.0,115,44.833333333333336,32.833333333333336
New York,Putnam,PutnamNew York,0.9340153461012566,0.059969275260466026,0.005080213272710332,0.0009351653655670277,0.0,0.0,156,47.166666666666664,33.166666666666664
New York,Rockland,RocklandNew York,0.8692554436016454,0.1229719360479012,0.007315999345887266,0.0,0.00045662100456621014,0.0,210,54.833333333333336,36.166666666666664
New York,Saratoga,SaratogaNew York,0.9606459253285782,0.03699957017237914,0.0023545044990426517,0.0,0.0,0.0,119,45.333333333333336,32.5
New York,Steuben,SteubenNew York,0.9331024273707098,0.06597929898374398,0.0009182736455463728,0.0,0.0,0.0,122,47.833333333333336,34.0
New York,Suffolk,SuffolkNew York,0.8105871197943958,0.16567856875514636,0.02236444843675924,0.0013698630136986304,0.0,0.0,172,60.666666666666664,40.0
New York,Tompkins,TompkinsNew York,0.942543587363098,0.05561730068698669,0.001839111949915274,0.0,0.0,0.0,122,46.666666666666664,34.5
New York,Wayne,WayneNew York,0.9296792623551018,0.06555391565281606,0.004766821992082115,0.0,0.0,0.0,136,48.5,34.833333333333336
New York,Westchester,WestchesterNew York,0.8506767035440248,0.13242322578622928,0.015986828660613444,0.0009132420091324203,0.0,0.0,169,56.5,37.0
North Carolina,Avery,AveryNorth Carolina,0.9070531180571937,0.09108468454988262,0.00186219739292365,0.0,0.0,0.0,149,50.0,39.833333333333336
North Carolina,Beaufort,BeaufortNorth Carolina,0.998572233516272,0.0014277664837278805,0.0,0.0,0.0,0.0,90,10.333333333333334,0.3333333333333333
North Carolina,Buncombe,BuncombeNorth Carolina,0.8633541188366332,0.13300289391382222,0.0018214936247723133,0.0018214936247723133,0.0,0.0,167,53.833333333333336,37.166666666666664
North Carolina,Caldwell,CaldwellNorth Carolina,0.8812033975250076,0.1187966024749924,0.0,0.0,0.0,0.0,100,53.333333333333336,39.666666666666664
North Carolina,Carteret,CarteretNorth Carolina,0.9349129474571299,0.0650870525428701,0.0,0.0,0.0,0.0,93,47.833333333333336,36.666666666666664
North Carolina,Caswell,CaswellNorth Carolina,0.8538495738668098,0.14615042613319043,0.0,0.0,0.0,0.0,97,53.0,38.666666666666664
North Carolina,Catawba,CatawbaNorth Carolina,0.8019531478917311,0.19665020406357603,0.0004655493482309125,0.000931098696461825,0.0,0.0,153,55.5,34.666666666666664
North Carolina,Cumberland,CumberlandNorth Carolina,0.7743320101866633,0.2256679898133367,0.0,0.0,0.0,0.0,100,58.333333333333336,41.0
North Carolina,Davidson,DavidsonNorth Carolina,0.7409946199468385,0.2590053800531615,0.0,0.0,0.0,0.0,93,57.166666666666664,38.333333333333336
North Carolina,Durham,DurhamNorth Carolina,0.765286499375548,0.23425812721825898,0.0004553734061930783,0.0,0.0,0.0,119,57.5,41.5
North Carolina,Edgecombe,EdgecombeNorth Carolina,0.8800132963242624,0.11998670367573766,0.0,0.0,0.0,0.0,97,51.833333333333336,35.333333333333336
North Carolina,Forsyth,ForsythNorth Carolina,0.7019475010604587,0.2944032736981311,0.0036492252414102853,0.0,0.0,0.0,126,65.66666666666667,44.0
North Carolina,Graham,GrahamNorth Carolina,0.8142571756527303,0.18417787912035266,0.001564945226917058,0.0,0.0,0.0,112,59.833333333333336,43.166666666666664
North Carolina,Granville,GranvilleNorth Carolina,0.8194190454969337,0.18058095450306635,0.0,0.0,0.0,0.0,100,60.333333333333336,42.833333333333336
North Carolina,Guilford,GuilfordNorth Carolina,0.7724051036482794,0.22438942269643145,0.003205473655289099,0.0,0.0,0.0,133,61.333333333333336,41.833333333333336
North Carolina,Haywood,HaywoodNorth Carolina,0.7289609483014882,0.2328105400382675,0.0331803830474363,0.005048128612808156,0.0,0.0,199,75.16666666666667,44.166666666666664
North Carolina,Johnston,JohnstonNorth Carolina,0.8237900832421247,0.17566167114384015,0.0005482456140350877,0.0,0.0,0.0,107,54.666666666666664,39.666666666666664
North Carolina,Lenoir,LenoirNorth Carolina,0.8794510241055308,0.11994945551077625,0.0005995203836930456,0.0,0.0,0.0,108,53.0,39.0
North Carolina,Lincoln,LincolnNorth Carolina,0.8088883579657454,0.18715825410798373,0.0031634985107890415,0.0007898894154818327,0.0,0.0,156,60.833333333333336,42.833333333333336
North Carolina,Macon,MaconNorth Carolina,0.9497903504911638,0.049726557721396565,0.00048309178743961346,0.0,0.0,0.0,101,46.166666666666664,32.666666666666664
North Carolina,Martin,MartinNorth Carolina,0.8884614612701435,0.1115385387298564,0.0,0.0,0.0,0.0,97,50.833333333333336,36.5
North Carolina,Mecklenburg,MecklenburgNorth Carolina,0.6560248604769153,0.3275138067553293,0.016005959361562325,0.0004553734061930783,0.0,0.0,154,70.0,44.666666666666664
North Carolina,Montgomery,MontgomeryNorth Carolina,0.8590632802641637,0.14093671973583632,0.0,0.0,0.0,0.0,97,52.666666666666664,38.666666666666664
North Carolina,New Hanover,New HanoverNorth Carolina,0.9088972988341518,0.09110270116584818,0.0,0.0,0.0,0.0,93,50.0,33.166666666666664
North Carolina,Person,PersonNorth Carolina,0.8965236191692293,0.1022358841143116,0.0012404967164591262,0.0,0.0,0.0,110,50.833333333333336,36.5
North Carolina,Pitt,PittNorth Carolina,0.8658571365580108,0.13414286344198922,0.0,0.0,0.0,0.0,100,53.333333333333336,38.0
North Carolina,Rockingham,RockinghamNorth Carolina,0.8517905851969022,0.14623792866719118,0.001971486135906621,0.0,0.0,0.0,112,56.666666666666664,40.166666666666664
North Carolina,Rowan,RowanNorth Carolina,0.8186407158659322,0.18089373478583692,0.0004655493482309125,0.0,0.0,0.0,122,57.333333333333336,40.333333333333336
North Carolina,Swain,SwainNorth Carolina,0.8311456370998282,0.16337491084537725,0.0036529680365296802,0.0018264840182648401,0.0,0.0,174,55.0,37.5
North Carolina,Union,UnionNorth Carolina,0.7771555703994185,0.21261762762911432,0.010226801971467034,0.0,0.0,0.0,122,66.33333333333333,44.0
North Carolina,Wake,WakeNorth Carolina,0.6543723692003697,0.3428916475673525,0.0027359832322778645,0.0,0.0,0.0,135,62.5,45.333333333333336
North Carolina,Yancey,YanceyNorth Carolina,0.7596959980993473,0.23619850710642024,0.004105494794232601,0.0,0.0,0.0,115,64.0,44.666666666666664
North Dakota,Billings,BillingsNorth Dakota,0.9312680211191003,0.06598974394688385,0.001827738471574088,0.0009144964624416681,0.0,0.0,154,48.5,35.5
North Dakota,Burke,BurkeNorth Dakota,0.9233521013191606,0.07114832676222961,0.0036680700871081127,0.0018315018315018317,0.0,0.0,179,48.0,33.666666666666664
North Dakota,Burleigh,BurleighNorth Dakota,0.9017621315612714,0.09133678790030529,0.0050683104304353995,0.001832770107988041,0.0,0.0,198,49.333333333333336,33.5
North Dakota,Cass,CassNorth Dakota,0.8711540267548551,0.12563825261837078,0.0027485838040009897,0.0004591368227731864,0.0,0.0,156,52.333333333333336,35.333333333333336
North Dakota,Dunn,DunnNorth Dakota,0.924840690587536,0.06866597219559697,0.005531665707250358,0.0009616715096167151,0.0,0.0,155,48.833333333333336,34.666666666666664
North Dakota,McKenzie,McKenzieNorth Dakota,0.9266780860701992,0.06874813558019559,0.0027435101793688034,0.0013736471656701735,0.00045662100456621014,0.0,205,49.166666666666664,35.0
North Dakota,Mercer,MercerNorth Dakota,0.91462434812985,0.07807096339546375,0.0059348254609876,0.0013698630136986304,0.0,0.0,157,50.166666666666664,34.5
North Dakota,Oliver,OliverNorth Dakota,0.9063565855111966,0.08814115240684704,0.004585235920852359,0.0009170261611039634,0.0,0.0,162,51.333333333333336,34.833333333333336
North Dakota,Williams,WilliamsNorth Dakota,0.8470569154377823,0.13787708660827905,0.012782892931107617,0.00228310502283105,0.0,0.0,178,55.333333333333336,35.333333333333336
Ohio,Adams,AdamsOhio,0.9613097998254824,0.038690200174517624,0.0,0.0,0.0,0.0,85,40.0,23.333333333333332
Ohio,Allen,AllenOhio,0.8483876847508108,0.14659322699408037,0.005019088255108915,0.0,0.0,0.0,122,56.833333333333336,36.5
Ohio,Ashtabula,AshtabulaOhio,0.8999161409601292,0.09229939440189205,0.0077844646379788204,0.0,0.0,0.0,143,51.5,32.0
Ohio,Belmont,BelmontOhio,0.963496519200539,0.036503480799461044,0.0,0.0,0.0,0.0,100,34.5,13.333333333333334
Ohio,Butler,ButlerOhio,0.7147453651720438,0.26335055019088255,0.02190408463707363,0.0,0.0,0.0,147,72.0,42.166666666666664
Ohio,Clark,ClarkOhio,0.6695261621378846,0.3204356613518976,0.010038176510217831,0.0,0.0,0.0,140,65.66666666666667,43.333333333333336
Ohio,Clermont,ClermontOhio,0.7031850382374466,0.2894257655174273,0.007389196245126079,0.0,0.0,0.0,140,63.666666666666664,43.166666666666664
Ohio,Clinton,ClintonOhio,0.8077443949528126,0.18246618330773,0.00978942173945748,0.0,0.0,0.0,143,63.666666666666664,42.5
Ohio,Columbiana,ColumbianaOhio,0.998536702985367,0.0014632970146329705,0.0,0.0,0.0,0.0,59,15.166666666666666,2.5
