date, pm25, pm10, o3, no2, so2, co
2019/8/7, 53, 20, 11, 22, 1, 3
2019/8/8, 53, 21, 18, 20, 2, 3
2019/8/9, 51, 22, 22, 12, 2, 3
2019/8/10, 20, 20, 22, 4, 1, 
2019/8/11, 16, 14, 22, 3, , 
2019/8/12, 12, 6, 21, 3, , 
2019/8/13, 17, 8, 21, 9, 1, 3
2019/8/14, 44, 17, 12, 19, 1, 3
2019/8/15, 40, 17, 15, 19, 8, 3
2019/8/16, 50, 21, 17, 22, 3, 4
2019/8/17, 55, 22, 20, 20, 1, 3
2019/8/18, 36, 16, 19, 13, 1, 1
2019/8/19, 46, 18, 26, 10, 6, 4
2019/8/20, 24, 15, 23, 6, 2, 1
2019/8/21, 15, 9, 21, 8, 1, 
2019/8/22, 14, 9, 21, 6, 1, 1
2019/8/23, 15, 11, 24, 3, , 
2019/8/24, 40, 21, 18, 13, 1, 2
2019/8/25, 50, 25, 25, 16, 1, 3
2019/8/26, 55, 25, 24, 10, 1, 3
2019/8/27, 29, 15, 22, 4, 1, 1
2019/8/28, 14, 8, 22, 6, 1, 2
2019/8/29, 19, 9, 22, 14, 1, 3
2019/8/30, 24, 12, 22, 8, , 2
2019/8/31, 13, 11, 24, 3, 1, 1
2019/9/1, 14, 12, 23, 3, 1, 1
2019/9/2, 22, 11, 26, 9, 1, 2
2019/9/3, 27, 13, 24, 13, 1, 2
2019/9/4, 30, 16, 20, 17, 1, 2
2019/9/5, 34, 18, 21, 16, 1, 4
2019/9/6, 22, 16, 24, 12, 1, 2
2019/9/7, 33, 22, 21, 11, 5, 3
2019/9/8, 22, 18, 23, 3, , 1
2019/9/9, 9, 7, 24, 2, , 1
2019/9/10, 13, 7, 23, 4, , 
2019/9/11, 18, 11, 22, 8, 4, 2
2019/9/12, 29, 16, 23, 15, 2, 2
2019/9/13, 32, 18, 22, 19, 2, 2
2019/9/14, 35, 23, 21, 9, 2, 2
2019/9/15, 40, 23, 23, 11, 1, 
2019/9/16, 44, 21, 26, 15, 5, 3
2019/9/17, 41, 22, 21, 13, 2, 1
2019/9/18, 23, 16, 22, 4, 1, 3
2019/9/19, 18, 14, 23, 5, 1, 2
2019/9/20, 18, 12, 22, 8, 1, 2
2019/9/21, 19, 15, 20, 3, , 1
2019/9/22, 26, 16, 21, 6, 4, 2
2019/9/23, 40, 22, 22, 7, 1, 1
2019/9/24, 25, 17, 20, 9, 1, 1
2019/9/25, 15, 9, 22, 13, 2, 2
2019/9/26, 25, 12, 23, 10, 1, 2
2019/9/27, 22, 14, 25, 9, 1, 2
2019/9/28, 28, 17, 20, 12, 1, 2
2019/9/29, 19, 16, 21, 1, 1, 1
2019/9/30, 26, 18, 28, 5, 1, 1
2019/10/1, 28, 18, 21, 7, 1, 1
2019/4/2, 18, 13, 13, 10, 1, 2
2019/4/3, 20, 11, 16, 11, 3, 2
2019/4/4, 22, 13, 16, 9, 1, 3
2019/4/5, 26, 13, 13, 9, 2, 2
2019/4/6, 23, 12, 20, 12, 2, 2
2019/4/7, 20, 24, 22, 9, 2, 2
2019/4/8, 42, 28, 20, 14, 1, 3
2019/4/9, 51, 26, 18, 11, 1, 2
2019/4/10, 47, 20, 17, 5, 1, 1
2019/4/11, 27, 14, 16, 13, 1, 2
2019/4/12, 22, 15, 14, 12, , 3
2019/4/13, 31, 19, 28, 10, 1, 2
2019/4/14, 42, 21, 24, 9, 3, 2
2019/4/15, 53, 17, 20, 10, 1, 2
2019/4/16, 39, 14, 15, 12, 1, 2
2019/4/17, 31, 13, 12, 12, 1, 3
2019/4/18, 28, 16, 18, 11, 2, 3
2019/4/19, 32, 21, 19, 8, 2, 2
2019/4/20, 31, 19, 14, 9, 2, 3
2019/4/21, 38, 13, 14, 5, 6, 2
2019/4/22, 26, 12, 16, 5, 3, 2
2019/4/23, 19, 13, 13, 7, 1, 2
2019/4/24, 20, 11, 17, 10, 2, 2
2019/4/25, 20, 13, 20, 10, 1, 
2019/4/26, 24, 18, 22, 9, 1, 2
2019/4/27, 41, 26, 20, 7, 1, 1
2019/4/28, 22, 24, 24, 12, 1, 3
2019/4/29, 54, 38, 16, 16, 1, 4
2019/4/30, 95, 28, 14, 12, 5, 3
2019/5/1, 70, 16, 5, 15, 7, 2
2019/5/2, 27, 18, 8, 13, 5, 2
2019/5/3, 31, 16, 6, 11, 3, 2
2019/5/4, 28, 8, 20, 6, 1, 2
2019/5/5, 21, 7, 19, 4, , 1
2019/5/6, 15, 7, 18, 9, 1, 2
