,Adelaide,Brisbane,Melbourne,Perth,Sydney
2017-09-01,5.0,47.0,30.5,20.0,24.583333333333332
2017-09-02,5.333333333333333,42.5,29.25,20.333333333333332,19.666666666666668
2017-09-03,5.666666666666667,43.25,21.375,23.333333333333332,44.666666666666664
2017-09-04,7.666666666666667,58.25,16.75,32.666666666666664,78.66666666666667
2017-09-05,9.0,72.125,15.75,30.0,35.416666666666664
2017-09-06,7.333333333333333,60.5,9.0,20.666666666666668,16.083333333333332
2017-09-07,7.0,15.25,,27.0,12.0
2017-09-08,,,,,
2017-09-09,,,,,
2017-09-10,,,,,
2017-09-11,,37.42857142857143,17.625,,
2017-09-12,6.666666666666667,41.125,16.875,20.333333333333332,49.18181818181818
2017-09-13,7.333333333333333,41.5,18.125,23.666666666666668,58.90909090909091
2017-09-14,6.666666666666667,39.0,23.125,32.75,43.25
2017-09-15,7.0,33.125,14.0,26.75,19.833333333333332
2017-09-16,6.333333333333333,22.25,17.375,32.75,15.272727272727273
2017-09-17,7.333333333333333,43.125,17.625,47.333333333333336,23.5
2017-09-18,5.333333333333333,48.25,27.75,33.0,25.083333333333332
2017-09-19,9.333333333333334,32.0,18.875,42.666666666666664,31.5
2017-09-20,6.666666666666667,34.625,18.0,53.333333333333336,31.5
2017-09-21,6.0,45.875,24.625,18.333333333333332,24.25
2017-09-22,8.666666666666666,32.0,21.875,24.0,38.083333333333336
2017-09-23,9.0,31.125,29.5,38.333333333333336,49.25
2017-09-24,10.0,33.25,27.625,27.0,49.666666666666664
2017-09-25,10.666666666666666,39.0,22.5,18.666666666666668,46.0
2017-09-26,6.666666666666667,51.875,15.625,16.333333333333332,29.416666666666668
2017-09-27,10.333333333333334,47.25,16.5,21.666666666666668,25.916666666666668
2017-09-28,6.333333333333333,29.375,23.125,26.0,24.333333333333332
2017-09-29,6.0,32.625,20.375,20.333333333333332,30.916666666666668
2017-09-30,5.666666666666667,48.875,13.875,31.666666666666668,22.166666666666668
2017-10-01,7.333333333333333,40.125,16.375,30.0,18.833333333333332
2017-10-02,7.333333333333333,22.375,25.75,24.666666666666668,25.916666666666668
2017-10-03,5.0,21.375,15.75,35.0,36.5
2017-10-04,7.0,19.75,21.375,27.333333333333332,45.25
2017-10-05,4.0,24.375,28.25,25.333333333333332,39.916666666666664
2017-10-06,6.0,22.625,29.0,26.0,50.0
2017-10-07,4.0,31.25,17.25,64.33333333333333,44.333333333333336
2017-10-08,4.0,34.375,16.0,18.0,24.416666666666668
2017-10-09,6.0,17.125,21.375,23.0,21.583333333333332
2017-10-10,8.0,22.375,21.25,33.333333333333336,29.166666666666668
2017-10-11,5.0,39.375,23.375,24.666666666666668,34.25
2017-10-12,10.0,37.125,20.571428571428573,26.666666666666668,32.083333333333336
2017-10-13,7.0,26.125,19.0,26.333333333333332,35.18181818181818
2017-10-14,5.0,31.25,17.75,38.0,30.90909090909091
2017-10-15,4.0,31.5,21.625,25.0,33.75
2017-10-16,5.0,12.857142857142858,26.285714285714285,39.0,27.166666666666668
2017-10-17,8.0,13.875,31.571428571428573,25.666666666666668,23.75
2017-10-18,5.0,19.0,38.0,30.666666666666668,23.75
2017-10-19,5.0,14.25,22.5,27.333333333333332,22.636363636363637
2017-10-20,9.0,14.5,23.5,28.0,26.0
2017-10-21,7.0,18.5,28.75,30.666666666666668,33.5
2017-10-22,6.0,16.375,23.5,43.0,29.166666666666668
2017-10-23,3.0,10.0,10.875,35.0,27.916666666666668
2017-10-24,6.0,15.0,12.285714285714286,42.333333333333336,22.583333333333332
2017-10-25,5.0,16.25,18.875,23.666666666666668,19.416666666666668
2017-10-26,7.0,16.875,21.125,20.0,31.583333333333332
2017-10-27,7.0,19.125,15.875,19.333333333333332,26.916666666666668
2017-10-28,9.0,26.25,20.25,28.333333333333332,21.083333333333332
2017-10-29,6.0,22.5,22.25,41.666666666666664,26.0
2017-10-30,10.0,30.0,27.0,45.333333333333336,43.75
2017-10-31,7.0,34.5,26.0,45.0,34.36363636363637
2017-11-01,8.0,30.625,24.125,53.666666666666664,26.90909090909091
2017-11-02,8.0,24.875,34.75,51.0,22.0
2017-11-03,6.0,27.125,20.428571428571427,30.666666666666668,23.75
2017-11-04,5.0,25.5,22.5,24.333333333333332,26.5
2017-11-05,6.0,25.0,25.75,36.333333333333336,26.333333333333332
2017-11-06,5.0,26.625,19.142857142857142,32.0,20.5
2017-11-07,6.0,18.875,18.714285714285715,24.5,17.166666666666668
2017-11-08,4.0,21.125,16.0,27.666666666666668,17.727272727272727
2017-11-09,9.0,18.5,21.571428571428573,33.666666666666664,21.583333333333332
2017-11-10,7.0,13.0,22.428571428571427,28.0,21.75
2017-11-11,6.0,10.625,33.142857142857146,38.0,20.09090909090909
2017-11-12,6.0,,40.0,,20.5
2017-11-13,5.0,,42.57142857142857,,17.416666666666668
2017-11-14,6.0,,39.142857142857146,41.0,17.666666666666668
2017-11-15,7.0,,32.42857142857143,30.5,19.666666666666668
2017-11-16,6.0,,27.875,28.0,18.083333333333332
2017-11-17,7.0,,24.625,27.333333333333332,16.333333333333332
2017-11-18,5.0,,21.875,44.333333333333336,17.666666666666668
2017-11-19,6.0,,22.375,,16.545454545454547
2017-11-20,4.0,,21.625,,17.166666666666668
2017-11-21,5.0,,20.285714285714285,20.0,17.0
2017-11-22,4.0,,28.714285714285715,25.333333333333332,18.083333333333332
2017-11-23,3.0,,29.0,38.666666666666664,17.916666666666668
2017-11-24,9.0,,27.625,27.333333333333332,23.272727272727273
2017-11-25,5.0,,31.875,35.333333333333336,23.833333333333332
2017-11-26,8.0,,25.5,48.333333333333336,24.09090909090909
2017-11-27,7.0,,19.125,28.333333333333332,17.818181818181817
2017-11-28,5.0,,23.125,37.333333333333336,18.90909090909091
2017-11-29,8.0,,31.875,28.666666666666668,22.75
2017-11-30,6.0,,31.25,19.666666666666668,18.833333333333332
2017-12-01,7.0,,26.875,24.666666666666668,18.1
2017-12-02,7.0,,20.625,21.333333333333332,25.833333333333332
2017-12-03,5.0,,13.142857142857142,27.666666666666668,32.25
2017-12-04,4.0,,14.142857142857142,28.0,15.0
2017-12-05,6.0,,19.142857142857142,35.666666666666664,14.833333333333334
2017-12-06,5.0,,18.0,34.0,10.416666666666666
2017-12-07,5.0,,13.571428571428571,24.333333333333332,9.583333333333334
2017-12-08,6.0,,23.5,26.666666666666668,14.5
2017-12-09,6.0,,19.0,28.666666666666668,26.75
2017-12-10,4.0,,17.166666666666668,31.0,26.0
2017-12-11,5.0,,20.0,32.666666666666664,24.583333333333332
2017-12-12,7.0,,19.166666666666668,35.333333333333336,21.416666666666668
2017-12-13,5.0,,20.166666666666668,52.0,21.25
2017-12-14,6.0,,26.166666666666668,27.25,27.545454545454547
2017-12-15,8.0,,26.0,27.0,43.833333333333336
2017-12-16,8.0,,24.75,37.25,46.416666666666664
2017-12-17,5.0,,24.875,41.333333333333336,40.666666666666664
2017-12-18,6.0,,23.625,28.0,41.333333333333336
2017-12-19,6.0,,33.125,31.333333333333332,36.916666666666664
2017-12-20,12.0,,34.25,35.0,47.666666666666664
2017-12-21,9.0,22.25,31.875,31.666666666666668,50.166666666666664
2017-12-22,6.0,20.875,28.625,34.333333333333336,41.81818181818182
2017-12-23,5.0,18.375,21.0,42.666666666666664,29.166666666666668
2017-12-24,4.0,21.125,22.25,40.0,28.454545454545453
2017-12-25,7.0,19.142857142857142,22.125,29.666666666666668,40.0
2017-12-26,5.0,20.142857142857142,17.375,37.666666666666664,35.72727272727273
2017-12-27,6.0,19.428571428571427,17.25,34.333333333333336,19.272727272727273
2017-12-28,6.0,14.375,19.375,26.333333333333332,16.454545454545453
2017-12-29,9.0,10.625,25.0,31.333333333333332,20.272727272727273
2017-12-30,9.0,20.375,38.42857142857143,36.333333333333336,34.23076923076923
2017-12-31,5.0,20.375,30.75,33.666666666666664,42.15384615384615
2018-01-01,,25.25,,,
2018-01-02,3.0,32.857142857142854,20.0,29.0,41.07692307692308
2018-01-03,4.0,24.857142857142858,15.0,35.666666666666664,34.23076923076923
2018-01-04,5.0,14.5,14.75,45.0,25.615384615384617
2018-01-05,6.0,16.125,21.375,33.0,25.153846153846153
2018-01-06,5.0,18.5,17.125,30.0,29.153846153846153
2018-01-07,5.0,16.0,27.0,30.666666666666668,30.333333333333332
2018-01-08,11.0,14.5,40.0,33.0,38.916666666666664
2018-01-09,6.0,16.125,35.42857142857143,,47.45454545454545
2018-01-10,7.666666666666667,15.0,23.375,33.666666666666664,39.46153846153846
2018-01-11,9.333333333333334,15.375,20.875,40.0,26.53846153846154
2018-01-12,6.666666666666667,14.375,26.0,26.333333333333332,28.307692307692307
2018-01-13,7.333333333333333,16.375,27.5,26.333333333333332,31.76923076923077
2018-01-14,6.0,26.25,21.5,31.0,39.0
2018-01-15,5.333333333333333,31.625,11.428571428571429,35.75,24.833333333333332
2018-01-16,5.333333333333333,30.25,12.428571428571429,37.0,18.666666666666668
2018-01-17,8.0,23.875,24.285714285714285,21.75,26.307692307692307
2018-01-18,7.666666666666667,28.75,28.142857142857142,21.333333333333332,30.75
2018-01-19,6.666666666666667,27.875,30.285714285714285,20.333333333333332,29.0
2018-01-20,7.666666666666667,29.75,27.285714285714285,26.666666666666668,32.61538461538461
2018-01-21,10.0,25.0,39.833333333333336,34.0,31.692307692307693
2018-01-22,10.0,15.75,48.333333333333336,48.0,27.153846153846153
2018-01-23,8.333333333333334,12.875,52.166666666666664,36.333333333333336,30.53846153846154
2018-01-24,6.333333333333333,15.0,26.857142857142858,34.333333333333336,45.38461538461539
2018-01-25,7.333333333333333,14.75,16.571428571428573,32.333333333333336,43.38461538461539
2018-01-26,9.333333333333334,13.75,36.285714285714285,32.333333333333336,28.25
2018-01-27,6.0,14.5,57.285714285714285,31.666666666666668,21.0
2018-01-28,6.333333333333333,13.375,52.42857142857143,26.333333333333332,22.583333333333332
2018-01-29,7.666666666666667,13.625,50.142857142857146,25.333333333333332,23.75
2018-01-30,7.333333333333333,21.375,29.571428571428573,21.666666666666668,29.333333333333332
2018-01-31,6.666666666666667,24.0,16.25,22.0,33.916666666666664
2018-02-01,7.0,19.875,11.285714285714286,26.333333333333332,29.666666666666668
2018-02-02,6.666666666666667,21.125,13.0,24.0,23.083333333333332
2018-02-03,6.0,13.125,13.285714285714286,21.0,15.666666666666666
2018-02-04,6.666666666666667,9.0,11.285714285714286,26.0,16.0
2018-02-05,8.0,10.75,11.333333333333334,33.666666666666664,14.615384615384615
2018-02-06,7.333333333333333,10.875,15.428571428571429,29.0,15.23076923076923
2018-02-07,6.333333333333333,15.75,20.285714285714285,35.666666666666664,17.076923076923077
2018-02-08,8.0,10.428571428571429,22.857142857142858,29.333333333333332,18.076923076923077
2018-02-09,7.666666666666667,11.571428571428571,32.0,28.666666666666668,17.46153846153846
2018-02-10,7.666666666666667,12.571428571428571,33.125,37.666666666666664,29.923076923076923
2018-02-11,9.0,17.857142857142858,18.75,29.0,42.61538461538461
2018-02-12,7.333333333333333,24.285714285714285,18.125,34.333333333333336,38.30769230769231
2018-02-13,5.333333333333333,29.857142857142858,12.625,36.666666666666664,36.38461538461539
2018-02-14,7.0,36.666666666666664,10.375,34.666666666666664,37.38461538461539
2018-02-15,10.666666666666666,32.142857142857146,17.25,35.25,31.846153846153847
2018-02-16,9.333333333333334,35.833333333333336,21.25,34.0,49.0
2018-02-17,5.333333333333333,38.42857142857143,18.75,39.0,47.666666666666664
2018-02-18,6.333333333333333,34.42857142857143,28.375,46.0,36.166666666666664
2018-02-19,6.666666666666667,30.0,26.5,34.333333333333336,35.083333333333336
2018-02-20,7.333333333333333,28.0,22.0,27.666666666666668,34.916666666666664
2018-02-21,12.333333333333334,28.0,12.0,20.333333333333332,25.0
2018-02-22,11.0,26.142857142857142,14.428571428571429,25.333333333333332,17.416666666666668
2018-02-23,10.0,21.142857142857142,22.625,34.0,18.181818181818183
2018-02-24,9.0,13.5,23.75,31.333333333333332,22.083333333333332
2018-02-25,8.333333333333334,12.833333333333334,17.875,18.666666666666668,25.0
2018-02-26,7.0,22.285714285714285,14.5,24.0,27.363636363636363
2018-02-27,10.0,23.0,15.142857142857142,28.666666666666668,15.818181818181818
2018-02-28,8.333333333333334,18.0,16.142857142857142,26.0,17.333333333333332
2018-03-01,12.333333333333334,12.714285714285714,17.428571428571427,30.666666666666668,20.166666666666668
2018-03-02,8.333333333333334,18.857142857142858,22.333333333333332,35.666666666666664,42.083333333333336
2018-03-03,8.333333333333334,34.714285714285715,13.571428571428571,36.333333333333336,30.25
2018-03-04,8.333333333333334,27.857142857142858,20.375,23.666666666666668,27.916666666666668
2018-03-05,7.333333333333333,28.428571428571427,20.0,22.666666666666668,37.75
2018-03-06,8.0,22.571428571428573,18.25,23.0,35.75
2018-03-07,7.333333333333333,12.857142857142858,14.5,25.666666666666668,25.416666666666668
2018-03-08,10.666666666666666,12.142857142857142,18.625,37.333333333333336,20.416666666666668
2018-03-09,9.666666666666666,15.571428571428571,21.375,37.0,17.25
2018-03-10,8.333333333333334,11.0,25.875,35.666666666666664,14.166666666666666
2018-03-11,9.0,11.857142857142858,27.75,23.333333333333332,13.25
2018-03-12,13.0,10.0,28.5,27.666666666666668,16.0
2018-03-13,8.666666666666666,11.375,23.25,31.666666666666668,23.833333333333332
2018-03-14,7.0,16.125,14.75,28.0,29.666666666666668
2018-03-15,7.333333333333333,14.75,16.75,36.5,28.916666666666668
2018-03-16,8.0,16.75,22.375,32.0,32.166666666666664
2018-03-17,8.0,22.125,22.25,30.5,43.0
2018-03-18,8.0,20.875,32.625,22.333333333333332,32.666666666666664
2018-03-19,10.666666666666666,16.875,21.142857142857142,32.666666666666664,46.833333333333336
2018-03-20,6.0,12.375,21.285714285714285,38.0,58.416666666666664
2018-03-21,8.666666666666666,13.375,25.428571428571427,42.666666666666664,52.083333333333336
2018-03-22,7.666666666666667,15.0,21.875,25.0,32.0
2018-03-23,12.0,15.25,18.875,45.333333333333336,17.666666666666668
2018-03-24,9.0,14.875,17.875,33.0,20.583333333333332
2018-03-25,10.666666666666666,17.0,14.25,27.666666666666668,23.75
2018-03-26,9.333333333333334,17.0,13.25,29.333333333333332,19.333333333333332
2018-03-27,8.0,19.75,15.5,34.0,21.916666666666668
2018-03-28,9.666666666666666,34.625,15.875,20.0,22.727272727272727
2018-03-29,9.0,19.375,19.125,21.0,29.166666666666668
2018-03-30,7.333333333333333,18.875,24.0,24.333333333333332,36.583333333333336
2018-03-31,6.666666666666667,18.125,24.4,31.666666666666668,36.0
2018-04-01,8.0,17.5,21.8,51.0,47.083333333333336
2018-04-02,7.333333333333333,13.5,26.4,20.666666666666668,38.0
2018-04-03,7.333333333333333,13.125,25.8,25.333333333333332,48.416666666666664
2018-04-04,5.333333333333333,14.125,19.4,31.666666666666668,42.416666666666664
2018-04-05,8.0,12.375,18.0,41.666666666666664,26.0
2018-04-06,11.333333333333334,12.0,35.0,42.666666666666664,26.25
2018-04-07,7.333333333333333,14.25,41.6,42.0,37.0
2018-04-08,9.333333333333334,14.5,21.6,48.333333333333336,52.083333333333336
2018-04-09,8.666666666666666,13.875,31.2,19.0,49.81818181818182
2018-04-10,8.333333333333334,14.0,38.2,19.333333333333332,50.09090909090909
2018-04-11,8.333333333333334,24.125,36.8,26.0,37.75
2018-04-12,12.666666666666666,25.375,38.6,24.666666666666668,30.083333333333332
2018-04-13,8.0,19.125,40.2,24.333333333333332,48.333333333333336
2018-04-14,8.0,21.75,28.0,31.0,39.416666666666664
2018-04-15,10.666666666666666,19.75,18.2,44.0,35.0
2018-04-16,6.666666666666667,22.125,14.8,35.0,32.916666666666664
2018-04-17,6.666666666666667,28.125,15.0,28.0,26.90909090909091
2018-04-18,10.0,33.285714285714285,28.8,35.333333333333336,36.333333333333336
2018-04-19,10.666666666666666,24.285714285714285,31.2,22.0,43.416666666666664
2018-04-20,9.333333333333334,18.142857142857142,50.8,20.333333333333332,36.666666666666664
2018-04-21,7.333333333333333,20.5,75.2,24.0,37.916666666666664
2018-04-22,7.0,20.5,88.8,29.0,50.333333333333336
2018-04-23,8.0,20.875,107.8,24.666666666666668,38.833333333333336
2018-04-24,7.0,14.375,81.6,26.333333333333332,33.166666666666664
2018-04-25,9.333333333333334,14.875,55.0,24.333333333333332,39.916666666666664
2018-04-26,7.0,14.375,42.666666666666664,24.333333333333332,51.25
2018-04-27,6.666666666666667,20.375,30.333333333333332,30.666666666666668,50.916666666666664
2018-04-28,8.0,22.125,25.428571428571427,32.666666666666664,42.25
2018-04-29,8.333333333333334,20.0,24.571428571428573,32.333333333333336,22.166666666666668
2018-04-30,5.666666666666667,11.125,21.285714285714285,35.0,17.666666666666668
2018-05-01,9.333333333333334,12.875,23.285714285714285,30.0,17.916666666666668
2018-05-02,11.333333333333334,14.25,100.85714285714286,22.0,26.916666666666668
2018-05-03,10.0,18.375,83.14285714285714,26.666666666666668,33.45454545454545
2018-05-04,8.5,23.75,41.857142857142854,34.0,43.666666666666664
2018-05-05,7.333333333333333,29.5,18.875,67.33333333333333,30.083333333333332
2018-05-06,8.666666666666666,32.125,18.875,97.33333333333333,20.583333333333332
2018-05-07,8.666666666666666,22.0,22.0,42.0,45.416666666666664
2018-05-08,8.0,17.375,21.25,38.0,48.75
2018-05-09,10.666666666666666,19.875,23.714285714285715,52.666666666666664,52.083333333333336
2018-05-10,10.0,50.75,41.5,39.0,67.08333333333333
2018-05-11,8.666666666666666,28.375,20.75,29.0,62.25
2018-05-12,6.333333333333333,22.5,18.875,26.333333333333332,36.583333333333336
2018-05-13,5.666666666666667,13.875,39.125,51.666666666666664,17.333333333333332
2018-05-14,6.666666666666667,17.125,18.75,48.666666666666664,14.0
2018-05-15,8.666666666666666,25.375,30.625,50.0,19.583333333333332
2018-05-16,10.333333333333334,21.22222222222222,47.22222222222222,44.5,22.416666666666668
2018-05-17,6.0,24.88888888888889,25.88888888888889,56.666666666666664,28.25
2018-05-18,3.3333333333333335,24.88888888888889,20.11111111111111,58.333333333333336,29.583333333333332
2018-05-19,5.666666666666667,19.666666666666668,15.222222222222221,49.0,42.36363636363637
2018-05-20,8.666666666666666,32.55555555555556,16.555555555555557,,49.083333333333336
2018-05-21,7.333333333333333,43.77777777777778,17.88888888888889,,40.5
2018-05-22,4.333333333333333,20.11111111111111,17.88888888888889,35.333333333333336,35.25
2018-05-23,7.0,27.333333333333332,17.77777777777778,31.666666666666668,26.583333333333332
2018-05-24,7.0,30.22222222222222,20.666666666666668,45.0,28.666666666666668
2018-05-25,8.333333333333334,30.444444444444443,32.22222222222222,39.333333333333336,39.833333333333336
2018-05-26,9.0,30.22222222222222,31.0,31.0,41.76923076923077
2018-05-27,7.333333333333333,18.11111111111111,50.625,37.0,52.61538461538461
2018-05-28,5.333333333333333,12.25,50.0,31.0,75.92307692307692
2018-05-29,5.0,12.222222222222221,31.875,29.666666666666668,70.53846153846153
2018-05-30,6.666666666666667,11.666666666666666,23.11111111111111,37.333333333333336,106.6923076923077
2018-05-31,6.333333333333333,30.333333333333332,25.666666666666668,37.333333333333336,51.07692307692308
2018-06-01,9.333333333333334,16.11111111111111,22.333333333333332,32.666666666666664,26.46153846153846
2018-06-02,12.333333333333334,16.333333333333332,37.333333333333336,28.666666666666668,20.76923076923077
2018-06-03,11.0,37.22222222222222,53.22222222222222,37.333333333333336,16.615384615384617
2018-06-04,15.666666666666666,21.333333333333332,48.0,40.0,18.0
2018-06-05,14.333333333333334,29.555555555555557,41.666666666666664,71.33333333333333,20.307692307692307
2018-06-06,13.333333333333334,25.0,33.666666666666664,22.333333333333332,20.46153846153846
2018-06-07,6.0,25.77777777777778,39.77777777777778,20.0,21.076923076923077
2018-06-08,5.0,21.666666666666668,28.333333333333332,17.333333333333332,32.69230769230769
2018-06-09,6.333333333333333,26.88888888888889,14.5,38.333333333333336,37.0
2018-06-10,8.666666666666666,27.333333333333332,16.22222222222222,16.333333333333332,33.46153846153846
2018-06-11,7.666666666666667,40.55555555555556,50.888888888888886,22.0,34.76923076923077
2018-06-12,5.333333333333333,28.555555555555557,54.77777777777778,28.666666666666668,19.23076923076923
2018-06-13,7.666666666666667,30.77777777777778,14.333333333333334,26.0,36.53846153846154
2018-06-14,6.333333333333333,40.77777777777778,13.333333333333334,34.333333333333336,44.0
2018-06-15,7.333333333333333,42.333333333333336,13.25,35.25,31.23076923076923
2018-06-16,6.666666666666667,34.833333333333336,15.222222222222221,43.5,22.384615384615383
2018-06-17,6.0,34.833333333333336,15.222222222222221,46.333333333333336,16.76923076923077
2018-06-18,5.333333333333333,34.333333333333336,14.0,45.666666666666664,14.76923076923077
2018-06-19,7.0,10.11111111111111,21.555555555555557,27.666666666666668,13.76923076923077
2018-06-20,4.333333333333333,12.11111111111111,39.25,28.0,16.307692307692307
2018-06-21,9.0,18.0,34.25,21.666666666666668,19.692307692307693
2018-06-22,15.0,25.555555555555557,28.11111111111111,34.333333333333336,29.153846153846153
2018-06-23,14.0,27.77777777777778,40.55555555555556,41.333333333333336,43.69230769230769
2018-06-24,11.0,28.77777777777778,30.0,36.0,48.53846153846154
2018-06-25,17.333333333333332,50.888888888888886,22.88888888888889,47.666666666666664,47.53846153846154
2018-06-26,6.666666666666667,49.22222222222222,22.75,40.0,44.46153846153846
2018-06-27,7.666666666666667,27.77777777777778,33.625,35.666666666666664,46.76923076923077
2018-06-28,16.333333333333332,18.555555555555557,65.55555555555556,,47.0
