State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10,StateCounty
Ohio,Preble,2017,364,0.8241758241758241,0.17307692307692307,0.0027472527472527475,0.0,0.0,0.0,108,55,39,0.0027472527472527475,0.0,0.6785714285714286,0.0,0.31868131868131866,0.0,"Preble, Ohio, US"
Ohio,Scioto,2017,365,0.9808219178082191,0.019178082191780826,0.0,0.0,0.0,0.0,67,30,13,0.0,0.0,0.0,0.07671232876712329,0.26301369863013696,0.6602739726027397,"Scioto, Ohio, US"
Ohio,Stark,2017,365,0.6849315068493149,0.3095890410958904,0.0054794520547945215,0.0,0.0,0.0,119,64,44,0.0136986301369863,0.0,0.4931506849315068,0.0,0.4931506849315068,0.0,"Stark, Ohio, US"
Ohio,Summit,2017,365,0.7479452054794521,0.252054794520548,0.0,0.0,0.0,0.0,97,59,39,0.0,0.0,0.4794520547945205,0.0,0.5205479452054794,0.0,"Summit, Ohio, US"
Ohio,Trumbull,2017,352,0.7840909090909091,0.21022727272727276,0.005681818181818182,0.0,0.0,0.0,115,58,41,0.0,0.0,0.4943181818181818,0.0,0.5056818181818182,0.0,"Trumbull, Ohio, US"
Ohio,Warren,2017,358,0.7067039106145251,0.2905027932960894,0.002793296089385475,0.0,0.0,0.0,115,62,44,0.0,0.0,0.5139664804469274,0.0,0.4860335195530726,0.0,"Warren, Ohio, US"
Ohio,Washington,2017,245,0.8938775510204081,0.10612244897959183,0.0,0.0,0.0,0.0,97,51,41,0.0,0.0,1.0,0.0,0.0,0.0,"Washington, Ohio, US"
Ohio,Wood,2017,245,0.8857142857142857,0.11428571428571427,0.0,0.0,0.0,0.0,97,54,38,0.0,0.0,1.0,0.0,0.0,0.0,"Wood, Ohio, US"
Oklahoma,Adair,2017,362,0.8425414364640884,0.1574585635359116,0.0,0.0,0.0,0.0,97,54,41,0.0,0.0,0.6077348066298343,0.0,0.39226519337016574,0.0,"Adair, Oklahoma, US"
Oklahoma,Canadian,2017,362,0.8480662983425414,0.14917127071823205,0.0027624309392265192,0.0,0.0,0.0,105,61,38,0.0,0.03867403314917127,0.9613259668508288,0.0,0.0,0.0,"Canadian, Oklahoma, US"
Oklahoma,Cleveland,2017,362,0.7734806629834254,0.22099447513812154,0.0055248618784530384,0.0,0.0,0.0,105,64,43,0.0,0.0,0.6850828729281768,0.0,0.3149171270718232,0.0,"Cleveland, Oklahoma, US"
Oklahoma,Comanche,2017,365,0.8410958904109589,0.15616438356164386,0.0027397260273972607,0.0,0.0,0.0,115,54,40,0.0,0.0,0.663013698630137,0.0,0.336986301369863,0.0,"Comanche, Oklahoma, US"
Oklahoma,Creek,2017,364,0.8873626373626373,0.11263736263736265,0.0,0.0,0.0,0.0,97,51,39,0.0,0.0,1.0,0.0,0.0,0.0,"Creek, Oklahoma, US"
Oklahoma,Dewey,2017,358,0.8072625698324022,0.1871508379888268,0.00558659217877095,0.0,0.0,0.0,134,61,41,0.0,0.0,0.8798882681564246,0.0,0.12011173184357543,0.0,"Dewey, Oklahoma, US"
Oklahoma,Kay,2017,365,0.6493150684931507,0.3506849315068493,0.0,0.0,0.0,0.0,90,61,45,0.0,0.0,0.3232876712328767,0.0027397260273972607,0.673972602739726,0.0,"Kay, Oklahoma, US"
