,Adelaide,Brisbane,Melbourne,Perth,Sydney
2020-01-10,56.666666666666664,58.25,73.5,24.666666666666668,137.2
2020-01-11,72.0,55.5,81.0,38.666666666666664,32.333333333333336
2020-01-12,25.0,49.25,29.0,29.0,83.66666666666667
2020-01-13,17.333333333333332,41.25,19.333333333333332,43.0,101.86666666666666
2020-01-14,20.333333333333332,35.0,91.0,37.666666666666664,104.35714285714286
2020-01-15,24.0,25.555555555555557,317.5,46.0,35.86666666666667
2020-01-16,49.333333333333336,20.5,181.125,45.666666666666664,22.933333333333334
2020-01-17,21.0,26.125,100.25,32.0,52.53333333333333
2020-01-18,22.666666666666668,25.25,27.0,42.666666666666664,81.53333333333333
2020-01-19,32.5,14.5,41.75,25.0,46.42857142857143
2020-01-20,32.5,23.625,59.5,20.333333333333332,24.928571428571427
2020-01-21,24.0,26.375,27.555555555555557,24.333333333333332,25.466666666666665
2020-01-22,23.666666666666668,35.0,25.666666666666668,31.0,27.4
2020-01-23,22.666666666666668,34.22222222222222,24.333333333333332,29.666666666666668,27.285714285714285
2020-01-24,18.0,21.88888888888889,17.625,27.0,64.35714285714286
2020-01-25,19.0,23.11111111111111,24.0,25.333333333333332,87.78571428571429
2020-01-26,11.333333333333334,17.333333333333332,23.25,,43.61538461538461
2020-01-27,10.0,16.77777777777778,23.0,,36.84615384615385
2020-01-28,14.0,19.666666666666668,24.625,,63.84615384615385
2020-01-29,22.333333333333332,18.77777777777778,27.875,,38.46153846153846
2020-01-30,22.0,21.0,30.0,18.666666666666668,56.0
2020-01-31,20.0,16.11111111111111,31.9,11.0,45.357142857142854
2020-02-01,34.0,16.0,47.9,13.666666666666666,39.53333333333333
2020-02-02,11.666666666666666,17.444444444444443,23.0,12.666666666666666,34.86666666666667
2020-02-03,15.0,17.666666666666668,17.8,15.666666666666666,55.666666666666664
2020-02-04,18.0,23.22222222222222,19.8,16.333333333333332,41.666666666666664
2020-02-05,17.333333333333332,27.75,23.1,22.0,63.266666666666666
2020-02-06,19.666666666666668,30.285714285714285,24.3,32.333333333333336,17.666666666666668
2020-02-07,24.666666666666668,16.5,65.88888888888889,43.0,14.8
2020-02-08,33.333333333333336,17.666666666666668,110.0,38.333333333333336,11.0
2020-02-09,67.33333333333333,16.88888888888889,68.375,20.666666666666668,16.066666666666666
2020-02-10,35.666666666666664,15.666666666666666,27.285714285714285,13.333333333333334,13.666666666666666
2020-02-11,45.333333333333336,18.555555555555557,16.75,30.666666666666668,19.0
2020-02-12,31.333333333333332,21.88888888888889,32.55555555555556,48.666666666666664,23.846153846153847
2020-02-13,13.0,13.333333333333334,25.555555555555557,28.333333333333332,13.0
2020-02-14,15.333333333333334,11.555555555555555,18.6,33.0,18.214285714285715
2020-02-15,12.0,19.625,28.0,31.666666666666668,17.266666666666666
2020-02-16,9.333333333333334,22.0,27.3,42.0,23.6
2020-02-17,14.666666666666666,20.25,18.4,21.666666666666668,18.0
2020-02-18,23.333333333333332,21.666666666666668,28.2,27.333333333333332,13.0
2020-02-19,23.666666666666668,21.22222222222222,31.4,29.666666666666668,21.933333333333334
2020-02-20,26.666666666666668,22.77777777777778,23.7,31.333333333333332,16.857142857142858
2020-02-21,16.666666666666668,41.44444444444444,17.666666666666668,28.666666666666668,17.266666666666666
2020-02-22,12.0,22.11111111111111,17.11111111111111,33.0,26.785714285714285
2020-02-23,17.666666666666668,18.88888888888889,20.0,29.0,16.071428571428573
2020-02-24,14.333333333333334,17.0,26.0,35.0,14.357142857142858
2020-02-25,33.0,15.555555555555555,39.888888888888886,21.666666666666668,16.142857142857142
2020-02-26,24.5,16.555555555555557,32.55555555555556,24.666666666666668,18.142857142857142
2020-02-27,19.5,17.11111111111111,19.5,21.0,21.0
2020-02-28,16.333333333333332,17.0,16.6,20.0,28.857142857142858
2020-02-29,10.0,25.22222222222222,14.818181818181818,17.0,22.428571428571427
2020-03-01,11.666666666666666,18.77777777777778,15.636363636363637,26.666666666666668,19.714285714285715
2020-03-02,12.333333333333334,22.666666666666668,15.636363636363637,19.666666666666668,25.0
2020-03-03,19.0,24.0,16.727272727272727,19.666666666666668,32.6
2020-03-04,19.333333333333332,18.25,15.454545454545455,23.333333333333332,24.266666666666666
2020-03-05,25.666666666666668,20.11111111111111,26.454545454545453,29.333333333333332,16.4
2020-03-06,25.333333333333332,20.88888888888889,18.181818181818183,34.333333333333336,17.066666666666666
2020-03-07,14.666666666666666,19.444444444444443,17.636363636363637,38.333333333333336,18.733333333333334
2020-03-08,12.666666666666666,21.666666666666668,17.6,31.666666666666668,16.2
2020-03-09,13.333333333333334,19.444444444444443,15.5,35.333333333333336,12.4
2020-03-10,16.666666666666668,15.0,13.3,36.666666666666664,13.666666666666666
2020-03-11,17.666666666666668,15.11111111111111,24.454545454545453,27.666666666666668,14.333333333333334
2020-03-12,26.333333333333332,15.88888888888889,24.636363636363637,31.666666666666668,15.533333333333333
2020-03-13,15.0,15.11111111111111,21.272727272727273,34.666666666666664,14.933333333333334
2020-03-14,30.666666666666668,17.88888888888889,19.181818181818183,22.666666666666668,17.866666666666667
