date, pm25, pm10, o3, no2, so2, co
19-01-03,52,23,16,3,2, 
19-01-04,43,20,26,7,3,2
19-01-05,31,27,30,8,1,2
19-01-06,44,20,17,2,1, 
19-01-07,34,16,12,7,2, 
19-01-08,26,16,23,7,4,2
19-01-09,28,18,24,7,1,2
19-01-10,30,16,13,2,1, 
19-01-11,23,8,7,7,3,2
19-01-12,14, , , ,3,2
19-01-16,30,29,33,8,5,3
19-01-17,44,33,30,6,2,2
19-01-18,50,29,42,7,4,3
19-01-19,43,31,25,2,2,1
19-01-20,55,28,14,5,2,2
19-01-21,40,19,13,8,2,3
19-01-22,30,15,35,8,5,2
19-01-23,33,23,20,9,2,3
19-01-24,49,28,14,3,3,2
19-01-25,48,26,32,7,6,3
19-01-26,46,28,31,5,3,2
19-01-27,51,36,37,3,1,2
19-01-28,56,23,21,3,1,2
19-01-29,43,20,25,5,5,2
19-01-30,34,26,18,10,2,3
19-01-31,43,27,34,6,1,2
19-02-01,45,23,14,4, ,1
19-02-02,35,16,12,5,4,2
19-02-03,27,14,18,3,13,2
19-02-04,25,18,26,12,3,2
19-02-05,27,27,21,4,1,2
19-02-06,46,15,11,3, , 
19-02-07,28,10,11,3, , 
19-02-08,13,15,34,9,3,3
19-02-09,21,12,35,5, , 
19-02-10,25,16,21,4, , 
19-02-11,24,18,31,10,3,5
19-02-12,26,26,30,13,2,2
19-02-13,36,35,20,3,1,1
19-02-14,36,23,18,5,1,1
19-02-15,27,19,19,8,1,1
19-02-16,25,14,18,7,1,1
19-02-17,22,12,22,5,7,1
19-02-18,18,16,20,10,7,2
19-02-19,20,24,19,5,2,1
19-02-20,33,20,14,5, ,1
19-02-21,28,15,17,4,1,1
19-02-22,25,12,11,3,1, 
19-02-23,25,10, , , , 
19-02-24,16,18,15,2,1,1
19-02-25,24,20,15,6,1,1
19-02-26,25,17,20,8,3,2
19-02-27,26,18,19,6,1,2
19-02-28,28,23,18,7,2,2
19-03-01,33,12,16,7,4,1
19-03-02,19,10,16,4,3,1
19-03-03,16,11,17,4,2,1
19-03-04,14,15,17,6,4,2
19-03-05,18,21,17,8,8,1
19-03-06,28,30,21,10,1,1
19-03-07,38,31,18,5,1,1
19-03-08,48,21,21,11,2,2
19-03-09,36,24,23,6,1, 
19-03-10,45,21,31,9,3,2
19-03-11,49,29,25,4,1,2
19-03-12,56,29,33,8,2,2
19-03-13,55,25,16,8, ,2
19-03-14,45,20,21,6, ,1
