State,County,CS,GoodDays,ModerateDays,UnhealthyForSensitiveGroupsDays,UnhealthyDays,VeryUnhealthyDays,HazardousDays,AQI_Class_KMR,AQI_Class_KMN
Kentucky,Washington,WashingtonKentucky,0.905837839156488,0.0927783875674733,0.00138377327603847,0,0,0,1,1
Louisiana,Ascension,AscensionLouisiana,0.903180340511005,0.0890281599048584,0.00733362412626115,0.000457875457875458,0,0,1,2
Louisiana,Bossier,BossierLouisiana,0.803661013715372,0.195424489822186,0.000914496462441668,0,0,0,2,1
Louisiana,Caddo,CaddoLouisiana,0.837423926166614,0.161652712799222,0.000923361034164358,0,0,0,1,1
Louisiana,Calcasieu,CalcasieuLouisiana,0.660432417596127,0.33180627292462,0.00730468847468623,0.00045662100456621,0,0,2,2
Louisiana,East Baton Rouge,East Baton RougeLouisiana,0.627137759812361,0.353233774983157,0.018715223195349,0.00091324200913242,0,0,2,2
Louisiana,Iberville,IbervilleLouisiana,0.838878908101904,0.149708061980687,0.0109564089128428,0.00045662100456621,0,0,1,2
Louisiana,Jefferson,JeffersonLouisiana,0.802344237343115,0.193547421214163,0.00410834144272276,0,0,0,2,1
Louisiana,Lafayette,LafayetteLouisiana,0.720454608395322,0.279088770600111,0.00045662100456621,0,0,0,2,1
Louisiana,Lafourche,LafourcheLouisiana,0.86680098784077,0.131813949410531,0.00138506274869911,0,0,0,1,1
Louisiana,Livingston,LivingstonLouisiana,0.727002708500972,0.267038428622166,0.00595886287686188,0,0,0,2,2
Louisiana,Orleans,OrleansLouisiana,0.846104559163171,0.152521814463202,0.00137362637362637,0,0,0,1,1
Louisiana,Ouachita,OuachitaLouisiana,0.893967420076555,0.106032579923445,0,0,0,0,1,1
Louisiana,Pointe Coupee,Pointe CoupeeLouisiana,0.928285273351991,0.0659077806825977,0.00580694596541135,0,0,0,1,2
Louisiana,St. Bernard,St. BernardLouisiana,0.679379844897473,0.307834705280248,0.0127854498222789,0,0,0,2,2
Louisiana,St. James,St. JamesLouisiana,0.948541225103254,0.0500080951978362,0.000966183574879227,0.000484496124031008,0,0,1,1
Louisiana,St. John the Baptist,St. John the BaptistLouisiana,0.930693170976018,0.0669992286084093,0.00230760041557252,0,0,0,1,1
Louisiana,St. Tammany,St. TammanyLouisiana,0.844001836685523,0.150514940988166,0.00548322232631075,0,0,0,1,2
Louisiana,West Baton Rouge,West Baton RougeLouisiana,0.775431045237917,0.219091997904035,0.00547695685804826,0,0,0,2,2
Maine,Androscoggin,AndroscogginMaine,0.886854233503608,0.113145766496392,0,0,0,0,1,1
Maine,Aroostook,AroostookMaine,0.839778426528932,0.157483095042044,0.00091324200913242,0.00182523641989171,0,0,1,1
Maine,Cumberland,CumberlandMaine,0.859400653741548,0.138316241235621,0.00228310502283105,0,0,0,1,1
Maine,Hancock,HancockMaine,0.928797065648626,0.0648127354841929,0.00593357786261447,0.00045662100456621,0,0,1,2
Maine,Kennebec,KennebecMaine,0.965024616112899,0.0349753838871009,0,0,0,0,1,1
Maine,Oxford,OxfordMaine,0.898095282087786,0.101904717912214,0,0,0,0,1,1
Maine,Penobscot,PenobscotMaine,0.913235773426406,0.0867642265735938,0,0,0,0,1,1
Maine,Washington,WashingtonMaine,0.977447287375593,0.0211402602267691,0.00141245239763794,0,0,0,1,1
Maine,York,YorkMaine,0.922115322587618,0.0711277275483612,0.00601290224497293,0.000744047619047619,0,0,1,2
Maryland,Anne Arundel,Anne ArundelMaryland,0.760374090040206,0.220080356502689,0.0195455534571054,0,0,0,2,2
Maryland,Baltimore,BaltimoreMaryland,0.729385932080744,0.241417770791227,0.0264628090924969,0.00227811462933852,0.000455373406193078,0,2,3
Maryland,Calvert,CalvertMaryland,0.803161443837143,0.190774374223665,0.0060641819391923,0,0,0,2,2
Maryland,Carroll,CarrollMaryland,0.801696451483321,0.192222114160641,0.00608143435603774,0,0,0,2,2
Maryland,Cecil,CecilMaryland,0.742668496484874,0.239612103563845,0.0163266350866983,0.00139276486458292,0,0,2,2
Maryland,Charles,CharlesMaryland,0.814437669156015,0.176979767285457,0.00858256355852744,0,0,0,1,2
Maryland,Dorchester,DorchesterMaryland,0.801448461711206,0.194445692042818,0.00364922524141029,0.00045662100456621,0,0,2,1
Maryland,Frederick,FrederickMaryland,0.788777719071818,0.205997551347143,0.005224729581039,0,0,0,2,2
Maryland,Garrett,GarrettMaryland,0.87729443756497,0.12270556243503,0,0,0,0,1,1
Maryland,Harford,HarfordMaryland,0.718435083634404,0.258776318814564,0.0209276969529506,0.00186090059808178,0,0,2,2
Maryland,Howard,HowardMaryland,0.778082191780822,0.221917808219178,0,0,0,0,2,1
Maryland,Kent,KentMaryland,0.790167473479107,0.200883474744566,0.00894905177632626,0,0,0,2,2
Maryland,Montgomery,MontgomeryMaryland,0.781330330051796,0.214845398507494,0.00382427144071006,0,0,0,2,1
Maryland,Prince George's,Prince George'sMaryland,0.685074980662225,0.296671407540484,0.0173403697881578,0.00091324200913242,0,0,2,2
Maryland,Washington,WashingtonMaryland,0.767669380505896,0.229481339065966,0.00284928042813806,0,0,0,2,1
Massachusetts,Barnstable,BarnstableMassachusetts,0.943491448712256,0.049765498116538,0.00674305317120558,0,0,0,1,2
Massachusetts,Berkshire,BerkshireMassachusetts,0.812202669220638,0.187340709774796,0.00045662100456621,0,0,0,2,1
Massachusetts,Bristol,BristolMassachusetts,0.854784258708579,0.133805206570758,0.0109539137160965,0.00045662100456621,0,0,1,2
Massachusetts,Dukes,DukesMassachusetts,0.941762073003192,0.050874417632685,0.00643500425734504,0.000928505106778088,0,0,1,2
Massachusetts,Essex,EssexMassachusetts,0.862112692681972,0.131040480591345,0.006846826726683,0,0,0,1,2
Massachusetts,Franklin,FranklinMassachusetts,0.858872673906618,0.139761205874803,0.00136612021857923,0,0,0,1,1
Massachusetts,Hampden,HampdenMassachusetts,0.800921591321322,0.192236579200424,0.00638645607206128,0.000455373406193078,0,0,2,2
Massachusetts,Hampshire,HampshireMassachusetts,0.87831433927343,0.11569379178544,0.00552761638774085,0.000464252553389044,0,0,1,2
Massachusetts,Middlesex,MiddlesexMassachusetts,0.939637407880129,0.0594340221693255,0.000928569950545244,0,0,0,1,1
Massachusetts,Norfolk,NorfolkMassachusetts,0.919314631004204,0.0751853766006977,0.00504337139053271,0.00045662100456621,0,0,1,1
Massachusetts,Plymouth,PlymouthMassachusetts,0.874017664823659,0.121867714555484,0.00411462062085748,0,0,0,1,1
Massachusetts,Suffolk,SuffolkMassachusetts,0.669544876113482,0.328172018863687,0.00228310502283105,0,0,0,2,1
Massachusetts,Worcester,WorcesterMassachusetts,0.847100581380842,0.147424956957856,0.00547446166130199,0,0,0,1,2
Michigan,Allegan,AlleganMichigan,0.780359524754005,0.196335937069909,0.0226100937316417,0.000694444444444445,0,0,2,2
Michigan,Bay,BayMichigan,0.881045030189442,0.118954969810558,0,0,0,0,1,1
Michigan,Berrien,BerrienMichigan,0.789997216818747,0.187705778426758,0.0222970047544947,0,0,0,2,2
Michigan,Clinton,ClintonMichigan,0.871200266269879,0.118706070185683,0.0100936635444379,0,0,0,1,2
Michigan,Genesee,GeneseeMichigan,0.790527269061513,0.201103800464081,0.00836893047440606,0,0,0,2,2
Michigan,Ingham,InghamMichigan,0.820233487379331,0.174617257397906,0.00514925522276301,0,0,0,1,2
Michigan,Kalamazoo,KalamazooMichigan,0.778590562102734,0.214024536935548,0.00738490096171708,0,0,0,2,2
Michigan,Kent,KentMichigan,0.76754794410869,0.224239095236176,0.00775633965056826,0.00045662100456621,0,0,2,2
Michigan,Lenawee,LenaweeMichigan,0.786277776260263,0.208953727389255,0.00476849635048269,0,0,0,2,2
Michigan,Macomb,MacombMichigan,0.788024100804011,0.191704648017582,0.0195796882461803,0.000691562932226833,0,0,2,2
Michigan,Manistee,ManisteeMichigan,0.890253000142371,0.103759590061061,0.00598740979656823,0,0,0,1,2
Michigan,Missaukee,MissaukeeMichigan,0.900118308914789,0.0962224090828562,0.0036592820023549,0,0,0,1,1
Michigan,Monroe,MonroeMichigan,0.957286025062028,0.0422042909420488,0.000509683995922528,0,0,0,1,1
Michigan,Oakland,OaklandMichigan,0.790323730086968,0.192931850176694,0.0161448993526452,0.000599520383693046,0,0,2,2
Michigan,Schoolcraft,SchoolcraftMichigan,0.925643703085721,0.0659081129167467,0.00844818399753223,0,0,0,1,2
Michigan,St. Clair,St. ClairMichigan,0.725006272266546,0.253984143710171,0.0205529630187164,0.00045662100456621,0,0,2,2
Michigan,Tuscola,TuscolaMichigan,0.938691068867612,0.0589889144865282,0.00232001664585934,0,0,0,1,1
Michigan,Washtenaw,WashtenawMichigan,0.762648152306809,0.228683534196671,0.0086683134965192,0,0,0,2,2
Michigan,Wayne,WayneMichigan,0.428568755146343,0.538580732090725,0.0323938917583651,0.00045662100456621,0,0,3,2
Michigan,Wexford,WexfordMichigan,0.937846766129179,0.057933156854416,0.00422007701640555,0,0,0,1,1
Minnesota,Anoka,AnokaMinnesota,0.834605088501338,0.163111799620895,0.00228311187776717,0,0,0,1,1
Minnesota,Becker,BeckerMinnesota,0.917958791438949,0.0806471469016261,0.00139406165942479,0,0,0,1,1
Minnesota,Carlton,CarltonMinnesota,0.951017660793374,0.0479184031426895,0.00106393606393606,0,0,0,1,1
Minnesota,Cook,CookMinnesota,0.980472812864813,0.0195271871351873,0,0,0,0,1,1
Minnesota,Crow Wing,Crow WingMinnesota,0.91606751904278,0.0820760591916333,0.0018564217655866,0,0,0,1,1
Minnesota,Dakota,DakotaMinnesota,0.875841505102677,0.12279112708037,0.00136736781695237,0,0,0,1,1
Minnesota,Goodhue,GoodhueMinnesota,0.929788298560961,0.0694902007175384,0.000721500721500722,0,0,0,1,1
Minnesota,Hennepin,HennepinMinnesota,0.634864136537166,0.361942011627617,0.00319385183521721,0,0,0,2,1
Minnesota,Lake,LakeMinnesota,0.919578981730886,0.0799643972645475,0.00045662100456621,0,0,0,1,1
Minnesota,Lyon,LyonMinnesota,0.912626891368684,0.0859904473748666,0.00138266125644916,0,0,0,1,1
Minnesota,Olmsted,OlmstedMinnesota,0.853057735191679,0.145573649392996,0.0013686154153255,0,0,0,1,1
Minnesota,Ramsey,RamseyMinnesota,0.807822441799536,0.189440327369813,0.00228185742445792,0.000455373406193078,0,0,2,1
Minnesota,Scott,ScottMinnesota,0.906800915952382,0.0922653772315583,0.000933706816059757,0,0,0,1,1
Minnesota,Stearns,StearnsMinnesota,0.898453518526201,0.100620376901157,0.00045662100456621,0.000469483568075117,0,0,1,1
Minnesota,Washington,WashingtonMinnesota,0.768893846288044,0.229274638057277,0.00137237883190561,0.000459136822773186,0,0,2,1
Minnesota,Wright,WrightMinnesota,0.881246742766227,0.115987889654276,0.00276536757949661,0,0,0,1,1
Mississippi,Bolivar,BolivarMississippi,0.867849759586852,0.131081864344772,0.00106837606837607,0,0,0,1,1
Mississippi,DeSoto,DeSotoMississippi,0.787986351547995,0.209216468463044,0.0023405589843946,0.00045662100456621,0,0,2,1
Mississippi,Forrest,ForrestMississippi,0.810400092777238,0.189135654669373,0.000464252553389044,0,0,0,2,1
Mississippi,Hancock,HancockMississippi,0.878226664356258,0.119942456708486,0.00183087893525604,0,0,0,1,1
Mississippi,Harrison,HarrisonMississippi,0.810332540432695,0.184605476445639,0.00506198312166582,0,0,0,2,2
Mississippi,Hinds,HindsMississippi,0.645348953264965,0.353737804725903,0.00045662100456621,0.00045662100456621,0,0,2,1
Mississippi,Jackson,JacksonMississippi,0.851784102814109,0.142712449524544,0.00550344766134716,0,0,0,1,2
Mississippi,Lauderdale,LauderdaleMississippi,0.943738844782849,0.0562611552171507,0,0,0,0,1,1
Mississippi,Lee,LeeMississippi,0.946992448627754,0.0530075513722454,0,0,0,0,1,1
Mississippi,Yalobusha,YalobushaMississippi,0.979870716905665,0.0201292830943349,0,0,0,0,1,1
Missouri,Andrew,AndrewMissouri,0.853658372734915,0.1449754841,0.00136614316508496,0,0,0,1,1
Missouri,Boone,BooneMissouri,0.90866870112531,0.0906510267658465,0.000680272108843537,0,0,0,1,1
Missouri,Buchanan,BuchananMissouri,0.766824240516644,0.23134172801047,0.00183403147288577,0,0,0,2,1
Missouri,Callaway,CallawayMissouri,0.909940687159765,0.0892804966408582,0.000778816199376947,0,0,0,1,1
Missouri,Cass,CassMissouri,0.795784205378686,0.20230249921523,0.00191329540608452,0,0,0,2,1
Missouri,Cedar,CedarMissouri,0.827521933068928,0.172020191473196,0.000457875457875458,0,0,0,1,1
Missouri,Clay,ClayMissouri,0.777627222419434,0.210437624502897,0.0119351530776693,0,0,0,2,2
Missouri,Clinton,ClintonMissouri,0.81714846455923,0.177596910226198,0.00525462521457181,0,0,0,1,2
Missouri,Greene,GreeneMissouri,0.821983930932954,0.178016069067046,0,0,0,0,1,1
Missouri,Iron,IronMissouri,0.945833502623112,0.0523219819249369,0.00184451545195074,0,0,0,1,1
Missouri,Jackson,JacksonMissouri,0.696897222846021,0.262921376350525,0.0401814008034534,0,0,0,2,2
Missouri,Jefferson,JeffersonMissouri,0.732982758190483,0.257430695910372,0.00958654589914415,0,0,0,2,2
Missouri,Lincoln,LincolnMissouri,0.864890267429172,0.131607039935631,0.00350269263519718,0,0,0,1,1
Missouri,Monroe,MonroeMissouri,0.953897497317664,0.0451892606732041,0.00091324200913242,0,0,0,1,1
Missouri,Perry,PerryMissouri,0.841728654078454,0.156033441413949,0.00223790450759743,0,0,0,1,1
Missouri,St. Louis City,St. Louis CityMissouri,0.571395064500836,0.413540185143599,0.0132395139356738,0.00182523641989171,0,0,3,2
Montana,Cascade,CascadeMontana,0.899443004188898,0.0915041218424052,0.00520301612027985,0.00384985784841693,0,0,1,3
Montana,Fergus,FergusMontana,0.92786635726227,0.0616313596327071,0.00730593607305936,0.00319634703196347,0,0,1,3
Montana,Flathead,FlatheadMontana,0.790460862839035,0.190361054969184,0.0100456621004566,0.00776255707762557,0.00136986301369863,0,2,3
Montana,Gallatin,GallatinMontana,0.871294009032612,0.117760810439903,0.00775382388901365,0.00273598323227786,0,0.000455373406193078,1,3
Montana,Lewis and Clark,Lewis and ClarkMontana,0.78042767672231,0.189444070164933,0.0209958330214337,0.0091324200913242,0,0,2,3
Montana,Lincoln,LincolnMontana,0.625607962867828,0.348330679781898,0.0114318744767064,0.0137137250462282,0.000915757827339397,0,2,3
Montana,Missoula,MissoulaMontana,0.504815729720288,0.428092172567807,0.0387815954287996,0.0123287671232877,0.00776255707762557,0.00821917808219178,3,3
Montana,Ravalli,RavalliMontana,0.807625710238705,0.157719469795741,0.0205878683986029,0.0131172839506173,0.000949667616334283,0,1,3
Montana,Richland,RichlandMontana,0.891211050580417,0.103730552165196,0.00321922153252987,0.00183917572185729,0,0,1,1
Montana,Rosebud,RosebudMontana,0.87522801921497,0.110152484810626,0.00959666492417609,0.00502283105022831,0,0,1,3
Montana,Silver Bow,Silver BowMontana,0.797290684141793,0.185924128804986,0.0121622218544496,0.00462296519877202,0,0,2,3
Montana,Yellowstone,YellowstoneMontana,0.895315656797634,0.0955418597809356,0.00776758180245104,0.00137490161897942,0,0,1,2
Nebraska,Cass,CassNebraska,0.92970872007866,0.0698191363897065,0.000472143531633617,0,0,0,1,1
Nebraska,Douglas,DouglasNebraska,0.734811737405494,0.257887316914939,0.00730094567956683,0,0,0,2,2
Nebraska,Knox,KnoxNebraska,0.927054375624547,0.0724694338992628,0.000476190476190476,0,0,0,1,1
Nebraska,Lancaster,LancasterNebraska,0.90902275405713,0.0893793228771976,0.00159792306567208,0,0,0,1,1
Nebraska,Sarpy,SarpyNebraska,0.826313164328613,0.172178416211649,0.00150841945973792,0,0,0,1,1
Nevada,Carson City,Carson CityNevada,0.779530653492028,0.213620031439479,0.0045662100456621,0.00228310502283105,0,0,2,3
Nevada,Churchill,ChurchillNevada,0.804945251046802,0.189364164347643,0.00569058460555483,0,0,0,2,2
Nevada,Clark,ClarkNevada,0.363314369838062,0.569138159043841,0.0648089926890735,0.00228310502283105,0.000455373406193078,0,3,3
Nevada,Douglas,DouglasNevada,0.86682158715409,0.120558942176799,0.00922318227075198,0.00293588324182145,0.000460405156537753,0,1,3
Nevada,Elko,ElkoNevada,0.925249367471275,0.0714122245425701,0.00287672746907257,0.000461680517082179,0,0,1,1
Nevada,Lyon,LyonNevada,0.816446331126815,0.174022962835811,0.00953070603737402,0,0,0,1,2
Nevada,Nye,NyeNevada,0.955272350724854,0.0401639344262295,0.00319509943359034,0.00091324200913242,0,0.000455373406193078,1,1
Nevada,Washoe,WashoeNevada,0.58007335878434,0.393907977143998,0.0223656960351324,0.00136986301369863,0,0.00228310502283105,3,2
Nevada,White Pine,White PineNevada,0.814541406169788,0.180769881172028,0.00468871265818419,0,0,0,2,1
New Hampshire,Belknap,BelknapNew Hampshire,0.955923459847023,0.0440765401529772,0,0,0,0,1,1
New Hampshire,Cheshire,CheshireNew Hampshire,0.856630704300814,0.14200068028386,0.000911994410759288,0.00045662100456621,0,0,1,1
New Hampshire,Coos,CoosNew Hampshire,0.853155481220823,0.1384728533788,0.00790350060637016,0.000468164794007491,0,0,1,2
New Hampshire,Grafton,GraftonNew Hampshire,0.921028270579135,0.0785151084162986,0.00045662100456621,0,0,0,1,1
New Hampshire,Hillsborough,HillsboroughNew Hampshire,0.91967587394266,0.0771315218204955,0.00319260423684408,0,0,0,1,1
New Hampshire,Merrimack,MerrimackNew Hampshire,0.967140754048457,0.0319460039424109,0.00091324200913242,0,0,0,1,1
New Hampshire,Rockingham,RockinghamNew Hampshire,0.85119894203658,0.14241085909624,0.00639019886718068,0,0,0,1,2
New Jersey,Atlantic,AtlanticNew Jersey,0.880845409674289,0.116414857443378,0.00228185742445792,0.000457875457875458,0,0,1,1
New Jersey,Bergen,BergenNew Jersey,0.66440067492718,0.310549338749323,0.0236813709081716,0.0013686154153255,0,0,2,2
New Jersey,Camden,CamdenNew Jersey,0.638993687152232,0.33727574419243,0.0232739476507723,0.00045662100456621,0,0,2,2
New Jersey,Cumberland,CumberlandNew Jersey,0.860686401134737,0.136094498136873,0.00321910072839058,0,0,0,1,1
New Jersey,Essex,EssexNew Jersey,0.765302445265392,0.226477101634299,0.00776257764243392,0.000457875457875458,0,0,2,2
New Jersey,Gloucester,GloucesterNew Jersey,0.798246430426947,0.184059767534775,0.0176938020382774,0,0,0,2,2
New Jersey,Hudson,HudsonNew Jersey,0.701502108441251,0.281605409586546,0.0155226189585049,0.00136986301369863,0,0,2,2
New Jersey,Hunterdon,HunterdonNew Jersey,0.796889682788972,0.1924097800674,0.00928408387858395,0.00141645326504481,0,0,2,2
New Jersey,Mercer,MercerNew Jersey,0.728904359108716,0.251933777478354,0.0182498690021708,0.000911994410759288,0,0,2,2
New Jersey,Middlesex,MiddlesexNew Jersey,0.789122511585918,0.19200852503184,0.0179531848195117,0.000915778562730832,0,0,2,2
New Jersey,Monmouth,MonmouthNew Jersey,0.886031006519357,0.106295023434459,0.00696775535691832,0.000706214689265537,0,0,1,2
New Jersey,Morris,MorrisNew Jersey,0.873322400813061,0.119810631345501,0.00640909238356312,0.000457875457875458,0,0,1,2
New Jersey,Ocean,OceanNew Jersey,0.827920321094359,0.156103705391958,0.0150474035631376,0.000928569950545244,0,0,1,2
New Jersey,Passaic,PassaicNew Jersey,0.835704332852778,0.154063493968616,0.0102321731786055,0,0,0,1,2
New Jersey,Union,UnionNew Jersey,0.662710532225466,0.333636499738004,0.00365296803652968,0,0,0,2,1
New Jersey,Warren,WarrenNew Jersey,0.836661865064846,0.157847168547189,0.00549096638796427,0,0,0,1,2
New Mexico,Bernalillo,BernalilloNew Mexico,0.494279761459191,0.489742246176111,0.0155213713601317,0.00045662100456621,0,0,3,2
New Mexico,Dona Ana,Dona AnaNew Mexico,0.44044713925693,0.497014497093096,0.0493000973126731,0.00821668288544552,0.00182648401826484,0.00319509943359034,3,3
New Mexico,Eddy,EddyNew Mexico,0.68975280206554,0.286036221419623,0.021927871492006,0.00228310502283105,0,0,2,3
New Mexico,Lea,LeaNew Mexico,0.732354631371347,0.259402105158755,0.00778158295281583,0.000461680517082179,0,0,2,2
New Mexico,Luna,LunaNew Mexico,0.939586855351198,0.0525540178553419,0.00555576943470051,0.00138380138380138,0.000457875457875458,0.000461680517082179,1,1
New Mexico,Rio Arriba,Rio ArribaNew Mexico,0.794225204263324,0.203004691378174,0.00277010435850215,0,0,0,2,1
New Mexico,San Juan,San JuanNew Mexico,0.666782693315368,0.321347655762657,0.0118696509219752,0,0,0,2,2
New Mexico,Sandoval,SandovalNew Mexico,0.773219071108053,0.220673335919947,0.00610759297199975,0,0,0,2,2
New Mexico,Santa Fe,Santa FeNew Mexico,0.802487814548155,0.195681917281609,0.00183026817023638,0,0,0,2,1
New Mexico,Taos,TaosNew Mexico,0.973587724221185,0.0264122757788155,0,0,0,0,1,1
New Mexico,Valencia,ValenciaNew Mexico,0.759523730616829,0.237693326099143,0.0027829432840274,0,0,0,2,1
New York,Albany,AlbanyNew York,0.842075255133867,0.155644135040048,0.00228060982608479,0,0,0,1,1
New York,Chautauqua,ChautauquaNew York,0.88101516878481,0.111176374024615,0.0078084571905749,0,0,0,1,2
New York,Dutchess,DutchessNew York,0.942285646135161,0.0526675773299278,0.00458890107703604,0.000457875457875458,0,0,1,1
New York,Erie,ErieNew York,0.74668138832747,0.246933403198842,0.00638520847368815,0,0,0,2,2
New York,Essex,EssexNew York,0.902780896773711,0.0949384934002046,0.00228060982608479,0,0,0,1,1
New York,Franklin,FranklinNew York,0.986172881131399,0.0119701086550452,0.00185701021355617,0,0,0,1,1
New York,Hamilton,HamiltonNew York,0.966002656366482,0.0330255263351706,0.000971817298347911,0,0,0,1,1
New York,Herkimer,HerkimerNew York,0.97778934751551,0.0203220783579551,0.00188857412653447,0,0,0,1,1
New York,Jefferson,JeffersonNew York,0.948172513506803,0.048328667492704,0.00349881900049296,0,0,0,1,1
New York,Monroe,MonroeNew York,0.84932474080801,0.14656816534764,0.00410709384434963,0,0,0,1,1
New York,Nassau,NassauNew York,0.906313333392116,0.0936866666078842,0,0,0,0,1,1
New York,Niagara,NiagaraNew York,0.923308507127287,0.0724778374730632,0.00421365539964938,0,0,0,1,1
New York,Oneida,OneidaNew York,0.930720446154357,0.0692795538456426,0,0,0,0,1,1
New York,Onondaga,OnondagaNew York,0.90211384751021,0.0960621636682719,0.00182398882151858,0,0,0,1,1
New York,Orange,OrangeNew York,0.894110088080445,0.103151433490531,0.00273847842902413,0,0,0,1,1
New York,Oswego,OswegoNew York,0.957577906638818,0.0407742241514755,0.00164786920970667,0,0,0,1,1
New York,Putnam,PutnamNew York,0.934015346101257,0.059969275260466,0.00508021327271033,0.000935165365567028,0,0,1,1
New York,Rockland,RocklandNew York,0.869255443601645,0.122971936047901,0.00731599934588727,0,0.00045662100456621,0,1,2
New York,Saratoga,SaratogaNew York,0.960645925328578,0.0369995701723791,0.00235450449904265,0,0,0,1,1
New York,Steuben,SteubenNew York,0.93310242737071,0.065979298983744,0.000918273645546373,0,0,0,1,1
New York,Suffolk,SuffolkNew York,0.810587119794396,0.165678568755146,0.0223644484367592,0.00136986301369863,0,0,1,2
New York,Tompkins,TompkinsNew York,0.942543587363098,0.0556173006869867,0.00183911194991527,0,0,0,1,1
New York,Wayne,WayneNew York,0.929679262355102,0.0655539156528161,0.00476682199208211,0,0,0,1,1
New York,Westchester,WestchesterNew York,0.850676703544025,0.132423225786229,0.0159868286606134,0.00091324200913242,0,0,1,2
North Carolina,Avery,AveryNorth Carolina,0.907053118057194,0.0910846845498826,0.00186219739292365,0,0,0,1,1
North Carolina,Beaufort,BeaufortNorth Carolina,0.998572233516272,0.00142776648372788,0,0,0,0,1,1
North Carolina,Buncombe,BuncombeNorth Carolina,0.863354118836633,0.133002893913822,0.00182149362477231,0.00182149362477231,0,0,1,1
North Carolina,Caldwell,CaldwellNorth Carolina,0.881203397525008,0.118796602474992,0,0,0,0,1,1
North Carolina,Carteret,CarteretNorth Carolina,0.93491294745713,0.0650870525428701,0,0,0,0,1,1
North Carolina,Caswell,CaswellNorth Carolina,0.85384957386681,0.14615042613319,0,0,0,0,1,1
North Carolina,Catawba,CatawbaNorth Carolina,0.801953147891731,0.196650204063576,0.000465549348230912,0.000931098696461825,0,0,2,1
North Carolina,Cumberland,CumberlandNorth Carolina,0.774332010186663,0.225667989813337,0,0,0,0,2,1
North Carolina,Davidson,DavidsonNorth Carolina,0.740994619946838,0.259005380053161,0,0,0,0,2,1
North Carolina,Durham,DurhamNorth Carolina,0.765286499375548,0.234258127218259,0.000455373406193078,0,0,0,2,1
North Carolina,Edgecombe,EdgecombeNorth Carolina,0.880013296324262,0.119986703675738,0,0,0,0,1,1
North Carolina,Forsyth,ForsythNorth Carolina,0.701947501060459,0.294403273698131,0.00364922524141029,0,0,0,2,1
North Carolina,Graham,GrahamNorth Carolina,0.81425717565273,0.184177879120353,0.00156494522691706,0,0,0,2,1
North Carolina,Granville,GranvilleNorth Carolina,0.819419045496934,0.180580954503066,0,0,0,0,1,1
North Carolina,Guilford,GuilfordNorth Carolina,0.772405103648279,0.224389422696431,0.0032054736552891,0,0,0,2,1
North Carolina,Haywood,HaywoodNorth Carolina,0.728960948301488,0.232810540038268,0.0331803830474363,0.00504812861280816,0,0,2,3
North Carolina,Johnston,JohnstonNorth Carolina,0.823790083242125,0.17566167114384,0.000548245614035088,0,0,0,1,1
North Carolina,Lenoir,LenoirNorth Carolina,0.879451024105531,0.119949455510776,0.000599520383693046,0,0,0,1,1
North Carolina,Lincoln,LincolnNorth Carolina,0.808888357965745,0.187158254107984,0.00316349851078904,0.000789889415481833,0,0,2,1
North Carolina,Macon,MaconNorth Carolina,0.949790350491164,0.0497265577213966,0.000483091787439613,0,0,0,1,1
North Carolina,Martin,MartinNorth Carolina,0.888461461270143,0.111538538729856,0,0,0,0,1,1
North Carolina,Mecklenburg,MecklenburgNorth Carolina,0.656024860476915,0.327513806755329,0.0160059593615623,0.000455373406193078,0,0,2,2
North Carolina,Montgomery,MontgomeryNorth Carolina,0.859063280264164,0.140936719735836,0,0,0,0,1,1
North Carolina,New Hanover,New HanoverNorth Carolina,0.908897298834152,0.0911027011658482,0,0,0,0,1,1
North Carolina,Person,PersonNorth Carolina,0.896523619169229,0.102235884114312,0.00124049671645913,0,0,0,1,1
North Carolina,Pitt,PittNorth Carolina,0.865857136558011,0.134142863441989,0,0,0,0,1,1
North Carolina,Rockingham,RockinghamNorth Carolina,0.851790585196902,0.146237928667191,0.00197148613590662,0,0,0,1,1
North Carolina,Rowan,RowanNorth Carolina,0.818640715865932,0.180893734785837,0.000465549348230912,0,0,0,1,1
North Carolina,Swain,SwainNorth Carolina,0.831145637099828,0.163374910845377,0.00365296803652968,0.00182648401826484,0,0,1,1
North Carolina,Union,UnionNorth Carolina,0.777155570399419,0.212617627629114,0.010226801971467,0,0,0,2,2
North Carolina,Wake,WakeNorth Carolina,0.65437236920037,0.342891647567353,0.00273598323227786,0,0,0,2,1
North Carolina,Yancey,YanceyNorth Carolina,0.759695998099347,0.23619850710642,0.0041054947942326,0,0,0,2,1
North Dakota,Billings,BillingsNorth Dakota,0.9312680211191,0.0659897439468839,0.00182773847157409,0.000914496462441668,0,0,1,1
North Dakota,Burke,BurkeNorth Dakota,0.923352101319161,0.0711483267622296,0.00366807008710811,0.00183150183150183,0,0,1,1
North Dakota,Burleigh,BurleighNorth Dakota,0.901762131561271,0.0913367879003053,0.0050683104304354,0.00183277010798804,0,0,1,1
North Dakota,Cass,CassNorth Dakota,0.871154026754855,0.125638252618371,0.00274858380400099,0.000459136822773186,0,0,1,1
North Dakota,Dunn,DunnNorth Dakota,0.924840690587536,0.068665972195597,0.00553166570725036,0.000961671509616715,0,0,1,1
